AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,ProSiteProfiles,PS50873,Plant heme peroxidase family profile.,40,341,79.625122,T,21-11-2025,IPR002016,Haem peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5506|Reactome:R-HSA-1222387
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,FunFam,G3DSA:1.10.420.10:FF:000001,Peroxidase,178,320,5.4E-49,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,SUPERFAMILY,SSF48113,Heme-dependent peroxidases,41,341,2.5E-112,T,21-11-2025,IPR010255,Haem peroxidase superfamily,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),Reactome:R-BTA-8941413|Reactome:R-CEL-209968|Reactome:R-CEL-6798695|Reactome:R-CEL-8941413|Reactome:R-CFA-140180|Reactome:R-CFA-209968|Reactome:R-CFA-2162123|Reactome:R-DDI-209968|Reactome:R-DDI-6798695|Reactome:R-DDI-8941413|Reactome:R-DME-209968|Reactome:R-DME-6798695|Reactome:R-DME-8941413|Reactome:R-GGA-197264|Reactome:R-GGA-2142770|Reactome:R-GGA-2162123|Reactome:R-GGA-9018677|Reactome:R-GGA-9018679|Reactome:R-GGA-9025094|Reactome:R-GGA-9027604|Reactome:R-HSA-1222387|Reactome:R-HSA-140180|Reactome:R-HSA-197264|Reactome:R-HSA-209968|Reactome:R-HSA-2142770|Reactome:R-HSA-2162123|Reactome:R-HSA-2243919|Reactome:R-HSA-6783783|Reactome:R-HSA-6785807|Reactome:R-HSA-6798695|Reactome:R-HSA-8941413|Reactome:R-HSA-9018677|Reactome:R-HSA-9018679|Reactome:R-HSA-9025094|Reactome:R-HSA-9027604|Reactome:R-HSA-9926550|Reactome:R-MMU-140180|Reactome:R-MMU-197264|Reactome:R-MMU-209968|Reactome:R-MMU-2142770|Reactome:R-MMU-2162123|Reactome:R-MMU-2243919|Reactome:R-MMU-6798695|Reactome:R-MMU-8941413|Reactome:R-MMU-9018677|Reactome:R-MMU-9018679|Reactome:R-MMU-9025094|Reactome:R-MMU-9027604|Reactome:R-RNO-140180|Reactome:R-RNO-197264|Reactome:R-RNO-209968|Reactome:R-RNO-2142770|Reactome:R-RNO-2162123|Reactome:R-RNO-9018677|Reactome:R-RNO-9018679|Reactome:R-RNO-9025094|Reactome:R-RNO-9027604|Reactome:R-SSC-209968|Reactome:R-XTR-2243919
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,Phobius,SIGNAL_PEPTIDE_C_REGION,C-terminal region of a signal peptide.,24,28,-,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,Phobius,NON_CYTOPLASMIC_DOMAIN,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",29,344,-,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,ProSitePatterns,PS00435,Peroxidases proximal heme-ligand signature.,200,210,-,T,21-11-2025,IPR019793,Peroxidases heam-ligand binding site,-,MetaCyc:PWY-5506|Reactome:R-HSA-1222387|Reactome:R-HSA-2408557
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,Gene3D,G3DSA:1.10.520.10,-,45,341,3.6E-123,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,CDD,cd00693,secretory_peroxidase,41,340,0.0,T,21-11-2025,IPR033905,Secretory peroxidase,GO:0004601(InterPro)|GO:0042744(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,50,69,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,74,94,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,114,127,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,133,143,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,152,167,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,199,211,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,258,273,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,274,291,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00461,Plant peroxidase signature,315,328,7.1E-66,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,FunFam,G3DSA:1.10.520.10:FF:000001,Peroxidase,44,186,2.3E-56,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,Gene3D,G3DSA:1.10.420.10,"Peroxidase, domain 2",178,321,3.6E-123,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,Phobius,SIGNAL_PEPTIDE_H_REGION,Hydrophobic region of a signal peptide.,12,23,-,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,Phobius,SIGNAL_PEPTIDE_N_REGION,N-terminal region of a signal peptide.,1,11,-,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PANTHER,PTHR31388,PEROXIDASE 72-RELATED,39,340,1.1E-126,T,21-11-2025,IPR000823,Plant peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5461|MetaCyc:PWY-5466|MetaCyc:PWY-5469|MetaCyc:PWY-6824|MetaCyc:PWY-7214|MetaCyc:PWY-7445|MetaCyc:PWY-8249
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,Phobius,SIGNAL_PEPTIDE,Signal peptide region,1,28,-,T,21-11-2025,-,-,-,-
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00458,Haem peroxidase superfamily signature,72,86,7.6E-33,T,21-11-2025,IPR002016,Haem peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5506|Reactome:R-HSA-1222387
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00458,Haem peroxidase superfamily signature,134,151,7.6E-33,T,21-11-2025,IPR002016,Haem peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5506|Reactome:R-HSA-1222387
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00458,Haem peroxidase superfamily signature,152,164,7.6E-33,T,21-11-2025,IPR002016,Haem peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5506|Reactome:R-HSA-1222387
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00458,Haem peroxidase superfamily signature,200,215,7.6E-33,T,21-11-2025,IPR002016,Haem peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5506|Reactome:R-HSA-1222387
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,PRINTS,PR00458,Haem peroxidase superfamily signature,260,275,7.6E-33,T,21-11-2025,IPR002016,Haem peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5506|Reactome:R-HSA-1222387
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,ProSitePatterns,PS00436,Peroxidases active site signature.,72,83,-,T,21-11-2025,IPR019794,"Peroxidase, active site",GO:0004601(InterPro),MetaCyc:PWY-5506|Reactome:R-HSA-1222387
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,Pfam,PF00141,Peroxidase,57,305,7.7E-79,T,21-11-2025,IPR002016,Haem peroxidase,GO:0004601(InterPro)|GO:0006979(InterPro)|GO:0020037(InterPro),MetaCyc:PWY-5506|Reactome:R-HSA-1222387
AT3G50990.1,79a1c66d746df49f534207b550fee78d,344,SignalP_GRAM_POSITIVE,SignalP-TM,SignalP-TM,1,29,-,T,21-11-2025,-,-,-,-
