Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q3ECD6	reviewed	CLE1_ARATH	CLAVATA3/ESR (CLE)-related protein 1 [Cleaved into: CLE1p]	CLE1 At1g73165 F3N23	Arabidopsis thaliana (Mouse-ear cress)	74		AT1G73165;
Q3EDH8	reviewed	CLE3_ARATH	CLAVATA3/ESR (CLE)-related protein 3 [Cleaved into: CLE3p]	CLE3 At1g06225 F9P14	Arabidopsis thaliana (Mouse-ear cress)	83		AT1G06225;
Q3EDI6	reviewed	CLE20_ARATH	CLAVATA3/ESR (CLE)-related protein 20 [Cleaved into: CLE20p]	CLE20 At1g05065 T7A14	Arabidopsis thaliana (Mouse-ear cress)	83		AT1G05065;
Q6IWB1	reviewed	CLE43_ARATH	CLAVATA3/ESR (CLE)-related protein 43 [Cleaved into: CLE43p]	CLE43 At1g25425 F2J7	Arabidopsis thaliana (Mouse-ear cress)	96		AT1G25425;
Q6NME6	reviewed	RLF19_ARATH	Protein RALF-like 19	RALFL19 At2g33775 T1B8	Arabidopsis thaliana (Mouse-ear cress)	110		AT2G33775;
Q8L9P8	reviewed	RLF33_ARATH	Protein RALF-like 33	RALFL33 At4g15800 dl3940c FCAALL.206	Arabidopsis thaliana (Mouse-ear cress)	116		AT4G15800;
Q8S8N0	reviewed	CLE4_ARATH	CLAVATA3/ESR (CLE)-related protein 4 [Cleaved into: CLE4p]	CLE4 CLE6 At2g31081 T16B12	Arabidopsis thaliana (Mouse-ear cress)	80	CLE6	AT2G31081;
Q8S8N1	reviewed	CLE7_ARATH	CLAVATA3/ESR (CLE)-related protein 7 [Cleaved into: CLE7p]	CLE7 CLE5 At2g31082 T16B12	Arabidopsis thaliana (Mouse-ear cress)	86	CLE5	AT2G31082;
Q8S8N2	reviewed	CLE5_ARATH	CLAVATA3/ESR (CLE)-related protein 5 [Cleaved into: CLE5p]	CLE5 CLE7 At2g31083 T16B12	Arabidopsis thaliana (Mouse-ear cress)	81	CLE7	AT2G31083;
Q8S8N3	reviewed	CLE6_ARATH	CLAVATA3/ESR (CLE)-related protein 6 [Cleaved into: CLE6p]	CLE6 CLE4 At2g31085 T16B12	Arabidopsis thaliana (Mouse-ear cress)	81	CLE4	AT2G31085;
Q9FHA6	reviewed	RLF34_ARATH	Protein RALF-like 34	RALFL34 At5g67070 K21H1.3	Arabidopsis thaliana (Mouse-ear cress)	129		AT5G67070;
Q9FZA0	reviewed	RLF4_ARATH	Protein RALF-like 4	RALFL4 At1g28270 F3H9.8	Arabidopsis thaliana (Mouse-ear cress)	110		AT1G28270;
Q9LDU1	reviewed	RLF28_ARATH	Protein RALF-like 28	RALFL28 At4g11510 F25E4.130	Arabidopsis thaliana (Mouse-ear cress)	85		AT4G11510;
Q9LK37	reviewed	RLF24_ARATH	Protein RALF-like 24	RALFL24 At3g23805 MYM9.15	Arabidopsis thaliana (Mouse-ear cress)	118		AT3G23805;
Q9LUA1	reviewed	CLE27_ARATH	CLAVATA3/ESR (CLE)-related protein 27 [Cleaved into: CLE27p]	CLE27 At3g25905 MPE11	Arabidopsis thaliana (Mouse-ear cress)	91		AT3G25905;
Q9MA62	reviewed	RLF22_ARATH	Protein RALF-like 22	RALFL22 At3g05490 F22F7.6	Arabidopsis thaliana (Mouse-ear cress)	119		AT3G05490;
Q9SIU6	reviewed	RLF14_ARATH	Protein RALF-like 14	RALFL14 At2g20660 F23N11.2	Arabidopsis thaliana (Mouse-ear cress)	101		AT2G20660;
A7REE5	reviewed	RLF3_ARATH	Protein RALF-like 3	RALFL3 At1g23147 T26J12	Arabidopsis thaliana (Mouse-ear cress)	90		AT1G23147;
A7REH2	reviewed	RLF30_ARATH	Protein RALF-like 30	RALFL30 At4g13075 F25G13	Arabidopsis thaliana (Mouse-ear cress)	76		AT4G13075;
A8MQ92	reviewed	RLF2_ARATH	Protein RALF-like 2	RALFL2 At1g23145 T26J12	Arabidopsis thaliana (Mouse-ear cress)	97		AT1G23145;
A8MQI8	reviewed	RLF5_ARATH	Protein RALF-like 5	RALFL5 At1g35467 F12A4	Arabidopsis thaliana (Mouse-ear cress)	89		AT1G35467;
A8MQL7	reviewed	RLF20_ARATH	Protein RALF-like 20	RALFL20 At2g34825 F19I3	Arabidopsis thaliana (Mouse-ear cress)	72		AT2G34825;
A8MQM2	reviewed	RLF6_ARATH	Protein RALF-like 6	RALFL6 At1g60625 F8A5	Arabidopsis thaliana (Mouse-ear cress)	81		AT1G60625;
A8MQM7	reviewed	RLF15_ARATH	Protein RALF-like 15	RALFL15 At2g22055 T16B14	Arabidopsis thaliana (Mouse-ear cress)	79		AT2G22055;
A8MQP2	reviewed	RLF29_ARATH	Protein RALF-like 29	RALFL29 At4g11653 T5C23	Arabidopsis thaliana (Mouse-ear cress)	90		AT4G11653;
A8MRD4	reviewed	RLF7_ARATH	Protein RALF-like 7	RALFL7 At1g60815 F23C21	Arabidopsis thaliana (Mouse-ear cress)	81		AT1G60815;
A8MRF9	reviewed	RLF21_ARATH	Protein RALF-like 21	RALFL21 At3g04735 F7O18	Arabidopsis thaliana (Mouse-ear cress)	105		AT3G04735;
A8MRM1	reviewed	RLF16_ARATH	Protein RALF-like 16	RALFL16 At2g32835 F24L7	Arabidopsis thaliana (Mouse-ear cress)	95		AT2G32835;
F4ISE1	reviewed	RLF12_ARATH	Protein RALF-like 12	RALFL12 At2g19040 T20K24.5	Arabidopsis thaliana (Mouse-ear cress)	72		AT2G19040;
F4ISE2	reviewed	RLF13_ARATH	Protein RALF-like 13	RALFL13 At2g19045 T20K24	Arabidopsis thaliana (Mouse-ear cress)	72		AT2G19045;
F4JHC4	unreviewed	F4JHC4_ARATH	Basic helix-loop-helix (BHLH) DNA-binding superfamily protein	ATMYC1 myc1 At4g00480 F6N23.22 F6N23_22	Arabidopsis thaliana (Mouse-ear cress)	580	myc1	AT4G00480;
O48776	reviewed	RLF17_ARATH	Protein RALF-like 17	RALFL17 At2g32890 T21L14.17	Arabidopsis thaliana (Mouse-ear cress)	77		AT2G32890;
O64466	reviewed	RLF11_ARATH	Protein RALF-like 11	RALFL11 At2g19030 T20K24.4	Arabidopsis thaliana (Mouse-ear cress)	72		AT2G19030;
O65919	reviewed	RLF10_ARATH	Protein RALF-like 10	RALFL10 At2g19020 F19F24 T20K24.3	Arabidopsis thaliana (Mouse-ear cress)	73		AT2G19020;
Q0V822	reviewed	RLF26_ARATH	Protein RALF-like 26	RALFL26 At3g25170 MJL12.13	Arabidopsis thaliana (Mouse-ear cress)	76		AT3G25170;
Q3ECL0	reviewed	RLF9_ARATH	Protein RALF-like 9	RALFL9 At1g61566 T25B24	Arabidopsis thaliana (Mouse-ear cress)	75		AT1G61566;
Q8LDN4	reviewed	CLE46_ARATH	CLAVATA3/ESR (CLE)-related protein 46 [Cleaved into: CLE46p]	CLE46 At5g59305 MNC17	Arabidopsis thaliana (Mouse-ear cress)	76		AT5G59305;
Q9LH43	reviewed	RLF27_ARATH	Protein RALF-like 27	RALFL27 At3g29780 T26G12.18	Arabidopsis thaliana (Mouse-ear cress)	117		AT3G29780;
Q9LSG0	reviewed	RLF25_ARATH	Protein RALF-like 25	RALFL25 At3g25165 MJL12.11	Arabidopsis thaliana (Mouse-ear cress)	74		AT3G25165;
