Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
O81208	reviewed	OHP1_ARATH	Light-harvesting complex-like protein OHP1, chloroplastic (High-light-induced protein) (AtHLIP) (One helix protein) (One helix protein 1) (Protein LIGHT-HARVESTING LIKE 2) (Protein PIGMENT DEFECTIVE 335)	OHP1 APG16 HLIP LIL2 OHP PDE335 At5g02120 T7H20.170	Arabidopsis thaliana (Mouse-ear cress)	110	APG16 HLIP LIL2 OHP PDE335	AT5G02120;
O81845	reviewed	PUMP1_ARATH	Mitochondrial uncoupling protein 1 (AtPUMP1)	PUMP1 UCP1 At3g54110 F24B22.70	Arabidopsis thaliana (Mouse-ear cress)	306	UCP1	AT3G54110;
O82261	reviewed	DEGP2_ARATH	Protease Do-like 2, chloroplastic (EC 3.4.21.-)	DEGP2 At2g47940 F17A22.33 T9J23.7	Arabidopsis thaliana (Mouse-ear cress)	607		AT2G47940;
O82660	reviewed	P2SAF_ARATH	Photosystem II stability/assembly factor HCF136, chloroplastic	HCF136 At5g23120 MYJ24.11	Arabidopsis thaliana (Mouse-ear cress)	403		AT5G23120;
P04778	reviewed	CB1C_ARATH	Chlorophyll a-b binding protein 1, chloroplastic (Chlorophyll a-b protein 140) (CAB-140) (LHCII type I CAB-1)	LHCB1.3 AB140 CAB1 At1g29930 F1N18.3	Arabidopsis thaliana (Mouse-ear cress)	267	AB140 CAB1	AT1G29930;
P0CJ48	reviewed	CB1A_ARATH	Chlorophyll a-b binding protein 2, chloroplastic (Chlorophyll a-b protein 165) (CAB-165) (LHCII type I CAB-2)	LHCB1.1 AB165 CAB2 LHCP-B At1g29920 F1N18.4	Arabidopsis thaliana (Mouse-ear cress)	267	AB165 CAB2 LHCP-B	AT1G29920;
P10795	reviewed	RBS1A_ARATH	Ribulose bisphosphate carboxylase small subunit 1A, chloroplastic (RuBisCO small subunit 1A)	RBCS-1A ATS1A At1g67090 F1O19.14 F5A8.1	Arabidopsis thaliana (Mouse-ear cress)	180	ATS1A	AT1G67090;
P14713	reviewed	PHYB_ARATH	Phytochrome B (Protein LONG HYPOCOTYL 3) (Protein OUT OF PHASE 1)	PHYB HY3 OOP1 At2g18790 MSF3.17	Arabidopsis thaliana (Mouse-ear cress)	1172	HY3 OOP1	AT2G18790;
P16127	reviewed	CHLI1_ARATH	Magnesium-chelatase subunit ChlI-1, chloroplastic (Mg-chelatase subunit I-1) (EC 6.6.1.1) (Mg-protoporphyrin IX chelatase subunit ChlI-1) (Protein CHLORINA 42)	CHLI1 CH42 CS At4g18480 F28J12.140	Arabidopsis thaliana (Mouse-ear cress)	424	CH42 CS	AT4G18480;
P21218	reviewed	PORB_ARATH	Protochlorophyllide reductase B, chloroplastic (PCR B) (EC 1.3.1.33) (NADPH-protochlorophyllide oxidoreductase B) (POR B)	PORB At4g27440 F27G19.40	Arabidopsis thaliana (Mouse-ear cress)	401		AT4G27440;
P23321	reviewed	PSBO1_ARATH	Oxygen-evolving enhancer protein 1-1, chloroplastic (OEE1) (33 kDa subunit of oxygen evolving system of photosystem II) (33 kDa thylakoid membrane protein) (Manganese-stabilizing protein 1) (MSP-1) (OEC 33 kDa subunit)	PSBO1 OEC33 PSBO At5g66570 K1F13.25	Arabidopsis thaliana (Mouse-ear cress)	332	OEC33 PSBO	AT5G66570;
P25697	reviewed	KPPR_ARATH	Phosphoribulokinase, chloroplastic (PRK) (PRKase) (EC 2.7.1.19) (Phosphopentokinase)	At1g32060 T12O21.4	Arabidopsis thaliana (Mouse-ear cress)	395		AT1G32060;
P25851	reviewed	F16P1_ARATH	Fructose-1,6-bisphosphatase 1, chloroplastic (FBPase1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase) (Protein HIGH CYCLIC ELECTRON FLOW 1)	CFBP1 FBP HCEF1 At3g54050 F24B22.10	Arabidopsis thaliana (Mouse-ear cress)	417	FBP HCEF1	AT3G54050;
P25856	reviewed	G3PA1_ARATH	Glyceraldehyde-3-phosphate dehydrogenase GAPA1, chloroplastic (EC 1.2.1.13) (NADP-dependent glyceraldehydephosphate dehydrogenase A subunit 1)	GAPA1 GAPA At3g26650 MLJ15.4 MLJ15_5	Arabidopsis thaliana (Mouse-ear cress)	396	GAPA	AT3G26650;
P25857	reviewed	G3PB_ARATH	Glyceraldehyde-3-phosphate dehydrogenase GAPB, chloroplastic (EC 1.2.1.13) (NADP-dependent glyceraldehydephosphate dehydrogenase B)	GAPB At1g42970 F13A11.3	Arabidopsis thaliana (Mouse-ear cress)	447		AT1G42970;
P27140	reviewed	BCA1_ARATH	Beta carbonic anhydrase 1, chloroplastic (AtbCA1) (AtbetaCA1) (EC 4.2.1.1) (Beta carbonate dehydratase 1) (Protein SALICYLIC ACID-BINDING PROTEIN 3) (AtSABP3)	BCA1 CA1 SABP3 At3g01500 F4P13.5	Arabidopsis thaliana (Mouse-ear cress)	347	CA1 SABP3	AT3G01500;
P27521	reviewed	CA4_ARATH	Chlorophyll a-b binding protein 4, chloroplastic (LHCI type III CAB-4)	LHCA4 CAB4 At3g47470 F1P2.20	Arabidopsis thaliana (Mouse-ear cress)	251	CAB4	AT3G47470;
P46283	reviewed	S17P_ARATH	Sedoheptulose-1,7-bisphosphatase, chloroplastic (EC 3.1.3.37) (SED(1,7)P2ase) (Sedoheptulose bisphosphatase) (SBPase)	At3g55800 F1I16_210	Arabidopsis thaliana (Mouse-ear cress)	393		AT3G55800;
P49599	reviewed	P2C57_ARATH	Protein phosphatase 2C 57 (AtPP2C57) (EC 3.1.3.16) (Protein phosphatase 2C PPH1) (PP2C PPH1) (Thylakoid-associated phosphatase of 38 kDa)	PPH1 PP2C57 TAP38 At4g27800 T27E11.40	Arabidopsis thaliana (Mouse-ear cress)	388	PP2C57 TAP38	AT4G27800;
P50318	reviewed	PGKH2_ARATH	Phosphoglycerate kinase 2, chloroplastic (EC 2.7.2.3)	At1g56190 F14G9.19 T6H22.1	Arabidopsis thaliana (Mouse-ear cress)	478		AT1G56190;
P56761	reviewed	PSBD_ARATH	Photosystem II D2 protein (PSII D2 protein) (EC 1.10.3.9) (Photosystem Q(A) protein)	psbD AtCg00270	Arabidopsis thaliana (Mouse-ear cress)	353		ATCG00270;
P56766	reviewed	PSAA_ARATH	Photosystem I P700 chlorophyll a apoprotein A1 (EC 1.97.1.12) (PSI-A) (PsaA)	psaA AtCg00350	Arabidopsis thaliana (Mouse-ear cress)	750		ATCG00350;
P56778	reviewed	PSBC_ARATH	Photosystem II CP43 reaction center protein (PSII 43 kDa protein) (Protein CP-43)	psbC CP43 AtCg00280	Arabidopsis thaliana (Mouse-ear cress)	473	CP43	ATCG00280;
P56780	reviewed	PSBH_ARATH	Photosystem II reaction center protein H (PSII-H) (Photosystem II 10 kDa phosphoprotein)	psbH AtCg00710	Arabidopsis thaliana (Mouse-ear cress)	73		ATCG00710;
P62090	reviewed	PSAC_ARATH	Photosystem I iron-sulfur center (EC 1.97.1.12) (9 kDa polypeptide) (PSI-C) (Photosystem I subunit VII) (PsaC)	psaC frxA AtCg01060	Arabidopsis thaliana (Mouse-ear cress)	81	frxA	ATCG01060;
P82538	reviewed	PPL1_ARATH	PsbP-like protein 1, chloroplastic (OEC23-like protein 4) (PsbP-related thylakoid lumenal protein 2)	PPL1 At3g55330 T26I12.210	Arabidopsis thaliana (Mouse-ear cress)	230		AT3G55330;
P83755	reviewed	PSBA_ARATH	Photosystem II protein D1 (PSII D1 protein) (EC 1.10.3.9) (Photosystem II Q(B) protein)	psbA AtCg00020	Arabidopsis thaliana (Mouse-ear cress)	353		ATCG00020;
P93735	reviewed	ELIP1_ARATH	Early light-induced protein 1, chloroplastic	ELIP1 ELIP At3g22840 MWI23.21	Arabidopsis thaliana (Mouse-ear cress)	195	ELIP	AT3G22840;
Q01667	reviewed	CAB6_ARATH	Chlorophyll a-b binding protein 6, chloroplastic (LHCI-730) (LHCII type III CAB-6) (Light-harvesting complex protein Lhca1)	LHCA1 CAB6 At3g54890 F28P10.130	Arabidopsis thaliana (Mouse-ear cress)	241	CAB6	AT3G54890;
Q01908	reviewed	ATPG1_ARATH	ATP synthase gamma chain 1, chloroplastic (F-ATPase gamma subunit 1)	ATPC1 At4g04640 T19J18.4	Arabidopsis thaliana (Mouse-ear cress)	373		AT4G04640;
Q07473	reviewed	CB4A_ARATH	Chlorophyll a-b binding protein CP29.1, chloroplastic (LHCB4.1) (LHCII protein 4.1)	LHCB4.1 At5g01530 F7A7_50	Arabidopsis thaliana (Mouse-ear cress)	290		AT5G01530;
Q0WRJ7	reviewed	FK202_ARATH	Peptidyl-prolyl cis-trans isomerase FKBP20-2, chloroplastic (PPIase FKBP20-2) (EC 5.2.1.8) (FK506-binding protein 20-2) (AtFKBP20-2) (Immunophilin FKBP20-2) (Rotamase)	FKBP20-2 At3g60370 T8B10.30	Arabidopsis thaliana (Mouse-ear cress)	242		AT3G60370;
Q0WUA3	reviewed	MENA_ARATH	2-carboxy-1,4-naphthoquinone phytyltransferase, chloroplastic (EC 2.5.1.130) (1,4-dihydroxy-2-naphthoate phytyltransferase) (1,4-dihydroxy-2-naphthoate polyprenyltransferase) (Protein ABERRANT CHLOROPLAST DEVELOPMENT 4) (menA-like protein) (AtMENA)	ABC4 At1g60600 F8A5.36	Arabidopsis thaliana (Mouse-ear cress)	382		AT1G60600;
Q38929	reviewed	IDI1_ARATH	Isopentenyl-diphosphate Delta-isomerase I, chloroplastic (EC 5.3.3.2) (Isopentenyl pyrophosphate isomerase I) (IPP isomerase I)	IPP1 IPI1 At5g16440 MQK4.17	Arabidopsis thaliana (Mouse-ear cress)	291	IPI1	AT5G16440;
Q39101	reviewed	FRI1_ARATH	Ferritin-1, chloroplastic (AtFer1) (EC 1.16.3.1)	FER1 At5g01600 F7A7.120	Arabidopsis thaliana (Mouse-ear cress)	255		AT5G01600;
Q39102	reviewed	FTSH1_ARATH	ATP-dependent zinc metalloprotease FTSH 1, chloroplastic (AtFTSH1) (EC 3.4.24.-)	FTSH1 AAA FTSH At1g50250 F14I3.14	Arabidopsis thaliana (Mouse-ear cress)	716	AAA FTSH	AT1G50250;
Q3KTM0	reviewed	FRO7_ARATH	Ferric reduction oxidase 7, chloroplastic (AtFRO7) (EC 1.16.1.7) (Ferric-chelate reductase 7)	FRO7 At5g49740 K2I5.10	Arabidopsis thaliana (Mouse-ear cress)	747		AT5G49740;
Q42029	reviewed	PSBP1_ARATH	Oxygen-evolving enhancer protein 2-1, chloroplastic (OEE2) (23 kDa subunit of oxygen evolving system of photosystem II) (23 kDa thylakoid membrane protein) (OEC 23 kDa subunit) (OEC23)	PSBP1 PSBP At1g06680 F12K11.3 F4H5_18	Arabidopsis thaliana (Mouse-ear cress)	263	PSBP	AT1G06680;
Q42536	reviewed	PORA_ARATH	Protochlorophyllide reductase A, chloroplastic (PCR A) (EC 1.3.1.33) (NADPH-protochlorophyllide oxidoreductase A) (POR A)	PORA At5g54190 K18G13.7	Arabidopsis thaliana (Mouse-ear cress)	405		AT5G54190;
Q5XF33	reviewed	CHLI2_ARATH	Magnesium-chelatase subunit ChlI-2, chloroplastic (Mg-chelatase subunit I-2) (EC 6.6.1.1) (Mg-protoporphyrin IX chelatase subunit ChlI-2)	CHLI2 At5g45930 K15I22.13	Arabidopsis thaliana (Mouse-ear cress)	418		AT5G45930;
Q6NKS4	reviewed	LIL32_ARATH	Light-harvesting complex-like protein 3 isotype 2, chloroplastic (LHC-like protein 3 isoform 2)	LIL3.2 At5g47110 K14A3.6	Arabidopsis thaliana (Mouse-ear cress)	258		AT5G47110;
Q8GSJ6	reviewed	LQY1_ARATH	Protein disulfide-isomerase LQY1, chloroplastic (EC 5.3.4.1) (Protein LOW QUANTUM YIELD OF PHOTOSYSTEM II 1)	LQY1 At1g75690 F10A5.12 F10A5.4	Arabidopsis thaliana (Mouse-ear cress)	154		AT1G75690;
Q8GYC7	reviewed	PGL1B_ARATH	PGR5-like protein 1B, chloroplastic (Ferredoxin-plastoquinone reductase 2)	PGRL1B At4g11960 F16J13.30	Arabidopsis thaliana (Mouse-ear cress)	313		AT4G11960;
Q8H112	reviewed	PGL1A_ARATH	PGR5-like protein 1A, chloroplastic (Ferredoxin-plastoquinone reductase 1)	PGRL1A At4g22890 F7H19.70	Arabidopsis thaliana (Mouse-ear cress)	324		AT4G22890;
Q8L540	reviewed	LTO1_ARATH	Thiol-disulfide oxidoreductase LTO1 (EC 1.17.4.-) (Protein LUMEN THIOL OXIDOREDUCTASE 1) (Vitamin K reductase)	LTO1 VKOR At4g35760 F8D20.270	Arabidopsis thaliana (Mouse-ear cress)	376	VKOR	AT4G35760;
Q8LCA1	reviewed	CUT1B_ARATH	Protein CURVATURE THYLAKOID 1B, chloroplastic (Photosystem I protein P) (Thylakoid membrane phosphoprotein 14 kDa)	CURT1B PSAP PSI-P TMP14 At2g46820 F19D11.10	Arabidopsis thaliana (Mouse-ear cress)	174	PSAP PSI-P TMP14	AT2G46820;
Q8LCQ4	reviewed	LHCA6_ARATH	Photosystem I chlorophyll a/b-binding protein 6, chloroplastic (LHCI type III LHCA6)	LHCA6 At1g19150 T29M8.2	Arabidopsis thaliana (Mouse-ear cress)	270		AT1G19150;
Q8RWG1	reviewed	AB1K1_ARATH	Protein ACTIVITY OF BC1 COMPLEX KINASE 1, chloroplastic (ABC1-LIKE KINASE 1) (EC 2.7.-.-) (EC 2.7.11.1) (Protein ABC1-LIKE KINASE RELATED TO CHLOROPHYLL DEGRADATION AND OXIDATIVE STRESS 1) (AtACDO1) (Protein BLEACHING AND DWARF IN RED LIGHT 1) (Protein PROTON GRADIENT REGULATION 6)	ABC1K1 ACDO1 BDR1 PGR6 At4g31390 F3L17.6	Arabidopsis thaliana (Mouse-ear cress)	682	ACDO1 BDR1 PGR6	AT4G31390;
Q8RWV0	reviewed	TKTC1_ARATH	Transketolase-1, chloroplastic (TK) (EC 2.2.1.1)	TKL-1 At3g60750 T4C21_160	Arabidopsis thaliana (Mouse-ear cress)	741		AT3G60750;
Q8VZ87	reviewed	CB1B_ARATH	Chlorophyll a-b binding protein 3, chloroplastic (Chlorophyll a-b protein 180) (CAB-180) (LHCII type I CAB-3)	LHCB1.2 AB180 CAB3 LHCP-A At1g29910 F1N18.5	Arabidopsis thaliana (Mouse-ear cress)	267	AB180 CAB3 LHCP-A	AT1G29910;
Q8W493	reviewed	FNRL2_ARATH	Ferredoxin--NADP reductase, leaf isozyme 2, chloroplastic (EC 1.18.1.2) (Leaf FNR 2) (AtLFNR2) (FNR-2)	LFNR2 PETH2 At1g20020 T20H2.20	Arabidopsis thaliana (Mouse-ear cress)	369	PETH2	AT1G20020;
Q8W4D6	reviewed	HC173_ARATH	Protein HIGH CHLOROPHYLL FLUORESCENCE PHENOTYPE 173, chloroplastic	HCF173 At1g16720 F19K19.14	Arabidopsis thaliana (Mouse-ear cress)	598		AT1G16720;
Q8W4M5	reviewed	PFPB1_ARATH	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta 1 (PFP 1) (EC 2.7.1.90) (6-phosphofructokinase, pyrophosphate dependent 1) (PPi-PFK 1) (Pyrophosphate-dependent 6-phosphofructose-1-kinase 1)	PFP-BETA1 At1g12000 F12F1.13	Arabidopsis thaliana (Mouse-ear cress)	566		AT1G12000;
Q949Q5	reviewed	PSAO_ARATH	Photosystem I subunit O (PSI-O)	PSAO At1g08380 T27G7	Arabidopsis thaliana (Mouse-ear cress)	140		AT1G08380;
Q949Y5	reviewed	EGY1_ARATH	Probable zinc metalloprotease EGY1, chloroplastic (EC 3.4.24.-) (Protein AMMONIUM OVERLY SENSITIVE 1) (Protein ETHYLENE-DEPENDENT GRAVITROPISM-DEFICIENT AND YELLOW-GREEN 1) (AtEGY1)	EGY1 AMOS1 At5g35220 T25C13.100	Arabidopsis thaliana (Mouse-ear cress)	548	AMOS1	AT5G35220;
Q94AQ8	reviewed	PNSB2_ARATH	Photosynthetic NDH subunit of subcomplex B 2, chloroplastic (Protein PnsB2) (NAD(P)H DEHYDROGENASE SUBUNIT 45) (NDH-DEPENDENT CYCLIC ELECTRON FLOW 2)	PNSB2 NDF2 NDH45 At1g64770 F13O11.8	Arabidopsis thaliana (Mouse-ear cress)	348	NDF2 NDH45	AT1G64770;
Q94AU9	reviewed	RBCX1_ARATH	Chaperonin-like RBCX protein 1, chloroplastic (AtRBCX1)	RBCX1 At4g04330 T19B17.5	Arabidopsis thaliana (Mouse-ear cress)	174		AT4G04330;
Q94AX5	reviewed	PAM71_ARATH	Protein PAM71, chloroplastic (CA(2+)/H(+) ANTIPORTER 1) (GDT1-like protein 1) (PHOTOSYNTHESIS AFFECTED MUTANT71)	PAM71 CCHA1 At1g64150 F22C12.9	Arabidopsis thaliana (Mouse-ear cress)	370	CCHA1	AT1G64150;
Q94B38	reviewed	GPT2_ARATH	Glucose-6-phosphate/phosphate translocator 2, chloroplastic (AtGPT2)	GPT2 At1g61800 F8K4.1	Arabidopsis thaliana (Mouse-ear cress)	388		AT1G61800;
Q94BS2	reviewed	MET1_ARATH	Protein MET1, chloroplastic (PDZ domain, K-box domain, and TPR region containing protein)	MET1 GAN ZKT At1g55480 T5A14.12	Arabidopsis thaliana (Mouse-ear cress)	335	GAN ZKT	AT1G55480;
Q94K66	reviewed	ELIP2_ARATH	Early light-induced protein 2, chloroplastic	ELIP2 At4g14690 dl3385w FCAALL.232	Arabidopsis thaliana (Mouse-ear cress)	193		AT4G14690;
Q96289	reviewed	ZAT10_ARATH	Zinc finger protein ZAT10 (Salt-tolerance zinc finger)	ZAT10 STZ At1g27730 T22C5.18	Arabidopsis thaliana (Mouse-ear cress)	227	STZ	AT1G27730;
Q9C639	reviewed	LHCA5_ARATH	Photosystem I chlorophyll a/b-binding protein 5, chloroplastic (Lhca5) (LHCI type III LHCA5)	LHCA5 At1g45474 F2G19.4	Arabidopsis thaliana (Mouse-ear cress)	256		AT1G45474;
Q9C9K2	reviewed	CP123_ARATH	Calvin cycle protein CP12-3, chloroplastic (CP12 domain-containing protein 3) (Chloroplast protein 12-3)	CP12-3 At1g76560 F14G6.16	Arabidopsis thaliana (Mouse-ear cress)	134		AT1G76560;
Q9C9L4	reviewed	HMOX3_ARATH	Heme oxygenase 3, chloroplastic (EC 1.14.14.18)	HO3 At1g69720 T6C23.8	Arabidopsis thaliana (Mouse-ear cress)	285		AT1G69720;
Q9CA67	reviewed	CHLP_ARATH	Geranylgeranyl diphosphate reductase, chloroplastic (EC 1.3.1.83) (Geranylgeranyl reductase)	CHLP At1g74470 F1M20.15	Arabidopsis thaliana (Mouse-ear cress)	467		AT1G74470;
Q9CAC5	reviewed	NDHL_ARATH	NAD(P)H-quinone oxidoreductase subunit L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit L) (NDH subunit L) (NDH-L) (NADH-plastoquinone oxidoreductase subunit L) (Protein CHLORORESPIRATORY REDUCTION 23)	ndhL CRR23 NDH-L At1g70760 F15H11.1 F5A18.6	Arabidopsis thaliana (Mouse-ear cress)	191	CRR23 NDH-L	AT1G70760;
Q9FEC1	reviewed	OHP2_ARATH	Light-harvesting complex-like protein OHP2, chloroplastic (One-helix protein 2) (Protein LIGHT-HARVESTING LIKE 6)	OHP2 LIL6 At1g34000 F12G12.18 T15K4.5	Arabidopsis thaliana (Mouse-ear cress)	172	LIL6	AT1G34000;
Q9FH02	reviewed	FTSH5_ARATH	ATP-dependent zinc metalloprotease FTSH 5, chloroplastic (AtFTSH5) (EC 3.4.24.-) (Protein VARIEGATED 1)	FTSH5 FTSH2 VAR1 At5g42270 K5J14.7	Arabidopsis thaliana (Mouse-ear cress)	704	FTSH2 VAR1	AT5G42270;
Q9FKW6	reviewed	FNRL1_ARATH	Ferredoxin--NADP reductase, leaf isozyme 1, chloroplastic (EC 1.18.1.2) (Leaf FNR 1) (AtLFNR1) (FNR-1)	LFNR1 PETH1 At5g66190 K2A18.27	Arabidopsis thaliana (Mouse-ear cress)	360	PETH1	AT5G66190;
Q9FNB0	reviewed	CHLH_ARATH	Magnesium-chelatase subunit ChlH, chloroplastic (Mg-chelatase subunit H) (EC 6.6.1.1) (ABA-binding protein) (Mg-protoporphyrin IX chelatase subunit ChlH) (Protein CONDITIONAL CHLORINA) (Protein GENOMES UNCOUPLED 5) (Protein RAPID TRANSPIRATION IN DETACHED LEAVES 1)	CHLH ABAR CCH GUN5 RTL1 At5g13630 MSH12.9	Arabidopsis thaliana (Mouse-ear cress)	1381	ABAR CCH GUN5 RTL1	AT5G13630;
Q9LD57	reviewed	PGKH1_ARATH	Phosphoglycerate kinase 1, chloroplastic (EC 2.7.2.3)	PGK1 At3g12780 MBK21.15	Arabidopsis thaliana (Mouse-ear cress)	481		AT3G12780;
Q9LPW0	reviewed	G3PA2_ARATH	Glyceraldehyde-3-phosphate dehydrogenase GAPA2, chloroplastic (EC 1.2.1.13) (NADP-dependent glyceraldehydephosphate dehydrogenase A subunit 2)	GAPA2 At1g12900 F13K23.15	Arabidopsis thaliana (Mouse-ear cress)	399		AT1G12900;
Q9LQC0	reviewed	HMOX4_ARATH	Heme oxygenase 4, chloroplastic (EC 1.14.14.18)	HO4 At1g58300 F19C14.8	Arabidopsis thaliana (Mouse-ear cress)	283		AT1G58300;
Q9LR64	reviewed	PB27A_ARATH	Photosystem II repair protein PSB27-H1, chloroplastic (Psb27-H1) (Thylakoid lumenal protein PSB27-H1)	PSB27-1 At1g03600 F21B7.14 F21B7.21 F21B7.22 F21B7_140	Arabidopsis thaliana (Mouse-ear cress)	174		AT1G03600;
Q9LU01	reviewed	Y3IP1_ARATH	Ycf3-interacting protein 1, chloroplastic (Protein CHLOROPLAST ENHANCING STRESS TOLERANCE) (AtCEST)	Y3IP1 CEST At5g44650	Arabidopsis thaliana (Mouse-ear cress)	280	CEST	AT5G44650;
Q9LU10	reviewed	DEGP8_ARATH	Protease Do-like 8, chloroplastic (EC 3.4.21.-)	DEGP8 At5g39830 K13H13.1	Arabidopsis thaliana (Mouse-ear cress)	448		AT5G39830;
Q9LU39	reviewed	GLUBP_ARATH	Glutamyl-tRNA reductase-binding protein, chloroplastic (AtGluTRBP) (GluTR-binding protein) (Protein PROTON GRADIENT REGULATION 7)	GLUTRBP PGR7 At3g21200 MXL8.5	Arabidopsis thaliana (Mouse-ear cress)	317	PGR7	AT3G21200;
Q9LXR9	reviewed	PGPP1_ARATH	Phosphatidylglycerophosphate phosphatase 1, chloroplastic/mitochondrial (AtPGPP1) (PGP phosphatase 1) (EC 3.1.3.27)	PGPP1 At3g58830 T20N10.180	Arabidopsis thaliana (Mouse-ear cress)	348		AT3G58830;
Q9LYN2	reviewed	FRI3_ARATH	Ferritin-3, chloroplastic (EC 1.16.3.1)	FER3 At3g56090 F18O21_50	Arabidopsis thaliana (Mouse-ear cress)	259		AT3G56090;
