Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
A0A1P8BC69	unreviewed	A0A1P8BC69_ARATH	Lateral root primordium (LRP) protein-like protein	SHI SHORT INTERNODES At5g66350 K1L20.13 K1L20_13	Arabidopsis thaliana (Mouse-ear cress)	331	SHORT INTERNODES	AT5G66350;
A0A1P8BC81	unreviewed	A0A1P8BC81_ARATH	Lateral root primordium (LRP) protein-like protein	SHI SHORT INTERNODES At5g66350 K1L20.13 K1L20_13	Arabidopsis thaliana (Mouse-ear cress)	326	SHORT INTERNODES	AT5G66350;
A0A5S9VG74	unreviewed	A0A5S9VG74_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	C24_LOCUS2192	Arabidopsis thaliana (Mouse-ear cress)	391		
A0A5S9WMV0	unreviewed	A0A5S9WMV0_ARATH	indole-3-pyruvate monooxygenase (EC 1.14.13.168)	C24_LOCUS3889	Arabidopsis thaliana (Mouse-ear cress)	383		
A0A5S9X3G2	unreviewed	A0A5S9X3G2_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	C24_LOCUS9602	Arabidopsis thaliana (Mouse-ear cress)	431		
A0A5S9XKI8	unreviewed	A0A5S9XKI8_ARATH	Protein SHI RELATED SEQUENCE 1	C24_LOCUS15349	Arabidopsis thaliana (Mouse-ear cress)	372		
A0A5S9XKR3	unreviewed	A0A5S9XKR3_ARATH	Protein SHI RELATED SEQUENCE 6	C24_LOCUS15698	Arabidopsis thaliana (Mouse-ear cress)	183		
A0A5S9XZ40	unreviewed	A0A5S9XZ40_ARATH	Protein SHI RELATED SEQUENCE 2	C24_LOCUS20371	Arabidopsis thaliana (Mouse-ear cress)	322		
A0A5S9Y3I7	unreviewed	A0A5S9Y3I7_ARATH	Protein LATERAL ROOT PRIMORDIUM 1	C24_LOCUS21923	Arabidopsis thaliana (Mouse-ear cress)	411		
A0A5S9Y3W9	unreviewed	A0A5S9Y3W9_ARATH	indole-3-pyruvate monooxygenase (EC 1.14.13.168)	C24_LOCUS21816	Arabidopsis thaliana (Mouse-ear cress)	411		
A0A654E6M0	unreviewed	A0A654E6M0_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AN1_LOCUS460 AT9943_LOCUS285 C24_LOCUS372	Arabidopsis thaliana (Mouse-ear cress)	421		
A0A654EBG3	unreviewed	A0A654EBG3_ARATH	Protein SHI RELATED SEQUENCE 7	AN1_LOCUS2115	Arabidopsis thaliana (Mouse-ear cress)	345		
A0A654ECV8	unreviewed	A0A654ECV8_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AN1_LOCUS2280	Arabidopsis thaliana (Mouse-ear cress)	391		
A0A654EI72	unreviewed	A0A654EI72_ARATH	indole-3-pyruvate monooxygenase (EC 1.14.13.168)	AN1_LOCUS4006	Arabidopsis thaliana (Mouse-ear cress)	383		
A0A654EYE7	unreviewed	A0A654EYE7_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AN1_LOCUS9753	Arabidopsis thaliana (Mouse-ear cress)	417		
A0A654FGT0	unreviewed	A0A654FGT0_ARATH	Protein SHI RELATED SEQUENCE 6	AN1_LOCUS15814	Arabidopsis thaliana (Mouse-ear cress)	183		
A0A654FNT9	unreviewed	A0A654FNT9_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AN1_LOCUS17936	Arabidopsis thaliana (Mouse-ear cress)	415		
A0A654FUX5	unreviewed	A0A654FUX5_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AN1_LOCUS20073	Arabidopsis thaliana (Mouse-ear cress)	414		
A0A654G0H4	unreviewed	A0A654G0H4_ARATH	Protein LATERAL ROOT PRIMORDIUM 1	AN1_LOCUS22034	Arabidopsis thaliana (Mouse-ear cress)	407		
A0A654GEM0	unreviewed	A0A654GEM0_ARATH	Uncharacterized protein	AN1_LOCUS26968	Arabidopsis thaliana (Mouse-ear cress)	331		
A0A7G2DWD9	unreviewed	A0A7G2DWD9_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AT9943_LOCUS1862	Arabidopsis thaliana (Mouse-ear cress)	391		
A0A7G2E2K8	unreviewed	A0A7G2E2K8_ARATH	indole-3-pyruvate monooxygenase (EC 1.14.13.168)	AT9943_LOCUS3394	Arabidopsis thaliana (Mouse-ear cress)	383		
A0A7G2EWV8	unreviewed	A0A7G2EWV8_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AT9943_LOCUS15458	Arabidopsis thaliana (Mouse-ear cress)	402		
A0A7G2F7J5	unreviewed	A0A7G2F7J5_ARATH	indole-3-pyruvate monooxygenase (EC 1.14.13.168)	AT9943_LOCUS18879	Arabidopsis thaliana (Mouse-ear cress)	405		
A0A7G2F7R9	unreviewed	A0A7G2F7R9_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AT9943_LOCUS17322	Arabidopsis thaliana (Mouse-ear cress)	414		
A0A7G2FDZ6	unreviewed	A0A7G2FDZ6_ARATH	Flavin-containing monooxygenase (EC 1.-.-.-)	AT9943_LOCUS20084	Arabidopsis thaliana (Mouse-ear cress)	390		
A0A178UL82	unreviewed	A0A178UL82_ARATH	(thale cress) hypothetical protein (SHI)	AXX17_At5g66280 AT9943_LOCUS23223 C24_LOCUS26793	Arabidopsis thaliana (Mouse-ear cress)	331		
A0A178URJ4	unreviewed	A0A178URJ4_ARATH	LRP1	AXX17_At5g12070	Arabidopsis thaliana (Mouse-ear cress)	320		
A0A178VAS7	unreviewed	A0A178VAS7_ARATH	SRS6	AXX17_At3g48860	Arabidopsis thaliana (Mouse-ear cress)	121		
A0A178VCM3	unreviewed	A0A178VCM3_ARATH	SRS6	AXX17_At3g48860	Arabidopsis thaliana (Mouse-ear cress)	183		
A0A178VGX9	unreviewed	A0A178VGX9_ARATH	STY1	AXX17_At3g45340 AN1_LOCUS15466	Arabidopsis thaliana (Mouse-ear cress)	372		
A0A178VPX2	unreviewed	A0A178VPX2_ARATH	SRS3	AXX17_At2g16880 C24_LOCUS8367	Arabidopsis thaliana (Mouse-ear cress)	175		
A0A178VVS9	unreviewed	A0A178VVS9_ARATH	SRS4	AXX17_At2g13440 AN1_LOCUS8173	Arabidopsis thaliana (Mouse-ear cress)	222		
A0A178VX85	unreviewed	A0A178VX85_ARATH	SRS4	AXX17_At2g13440	Arabidopsis thaliana (Mouse-ear cress)	220		
A0A178VZW5	unreviewed	A0A178VZW5_ARATH	SRS7	AXX17_At1g20760 C24_LOCUS2028	Arabidopsis thaliana (Mouse-ear cress)	345		
A0A1P8AZ09	unreviewed	A0A1P8AZ09_ARATH	SHI-related sequence3	SRS3 SHI-related sequence3 At2g21400 F3K23.16 F3K23_16	Arabidopsis thaliana (Mouse-ear cress)	190	SHI-related sequence3	AT2G21400;
A0A1P8AZ48	unreviewed	A0A1P8AZ48_ARATH	SHI-related sequence3	SRS3 SHI-related sequence3 At2g21400 F3K23.16 F3K23_16	Arabidopsis thaliana (Mouse-ear cress)	175	SHI-related sequence3	AT2G21400;
A0A1P8AZ68	unreviewed	A0A1P8AZ68_ARATH	SHI-related sequence3	SRS3 SHI-related sequence3 At2g21400 F3K23.16 F3K23_16	Arabidopsis thaliana (Mouse-ear cress)	189	SHI-related sequence3	AT2G21400;
A0A5S9WZ67	unreviewed	A0A5S9WZ67_ARATH	Uncharacterized protein	C24_LOCUS8018	Arabidopsis thaliana (Mouse-ear cress)	222		
A0A654EP89	unreviewed	A0A654EP89_ARATH	Uncharacterized protein	AN1_LOCUS6593	Arabidopsis thaliana (Mouse-ear cress)	346		
A0A654EUT5	unreviewed	A0A654EUT5_ARATH	SHI-related	AN1_LOCUS8517	Arabidopsis thaliana (Mouse-ear cress)	185		
A0A7G2DU58	unreviewed	A0A7G2DU58_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS1715	Arabidopsis thaliana (Mouse-ear cress)	272		
A0A7G2EBG5	unreviewed	A0A7G2EBG5_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS7017	Arabidopsis thaliana (Mouse-ear cress)	162		
A0A7G2ERW1	unreviewed	A0A7G2ERW1_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS13301	Arabidopsis thaliana (Mouse-ear cress)	292		
A0A7G2F766	unreviewed	A0A7G2F766_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS18966	Arabidopsis thaliana (Mouse-ear cress)	423		
A0A7G2F8M0	unreviewed	A0A7G2F8M0_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS17662	Arabidopsis thaliana (Mouse-ear cress)	271		
F4KH88	unreviewed	F4KH88_ARATH	SHI-related sequence 8	SRS8 SHI-related sequence 8 At5g33210 T29A4.20 T29A4_20	Arabidopsis thaliana (Mouse-ear cress)	106	SHI-related sequence 8	AT5G33210;
