Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q9FUT3	reviewed	AB23B_ARATH	ABC transporter B family member 23, mitochondrial (ABC transporter ABCB.23) (AtABCB23) (ABC transporter of the mitochondrion 1) (AtATM1) (Iron-sulfur clusters transporter ATM1) (Protein STARIK 2)	ABCB23 ATM1 STA2 At4g28630 T5F17.80	Arabidopsis thaliana (Mouse-ear cress)	678	ATM1 STA2	AT4G28630;
Q9LJI2	reviewed	CCX3_ARATH	Cation/calcium exchanger 3 (AtCCX3) (Protein CATION CALCIUM EXCHANGER 3) (Protein CATION EXCHANGER 9)	CCX3 CAX9 At3g14070 MAG2.9	Arabidopsis thaliana (Mouse-ear cress)	643	CAX9	AT3G14070;
Q9LSF6	reviewed	VTH21_ARATH	Vacuolar iron transporter homolog 2.1 (Protein NODULIN-LIKE 21) (Vacuolar iron transporter-like 5) (AtVTL5)	VTL5 At3g25190 MJL12.26	Arabidopsis thaliana (Mouse-ear cress)	219		AT3G25190;
Q9LVM1	reviewed	AB25B_ARATH	ABC transporter B family member 25, mitochondrial (ABC transporter ABCB.25) (AtABCB25) (ABC transporter of the mitochondrion 3) (AtATM3) (Iron-sulfur clusters transporter ATM3) (Protein STARIK 1)	ABCB25 ATM3 STA1 At5g58270 MCK7.14	Arabidopsis thaliana (Mouse-ear cress)	728	ATM3 STA1	AT5G58270;
Q9LYN2	reviewed	FRI3_ARATH	Ferritin-3, chloroplastic (EC 1.16.3.1)	FER3 At3g56090 F18O21_50	Arabidopsis thaliana (Mouse-ear cress)	259		AT3G56090;
Q9M0G9	reviewed	AB24B_ARATH	ABC transporter B family member 24, mitochondrial (ABC transporter ABCB.24) (AtABCB24) (ABC transporter of the mitochondrion 2) (AtATM2) (Iron-sulfur clusters transporter ATM2) (Protein STARIK 3)	ABCB24 ATM2 STA3 At4g28620 T5F17.70	Arabidopsis thaliana (Mouse-ear cress)	680	ATM2 STA3	AT4G28620;
Q9M3H5	reviewed	HMA1_ARATH	Probable cadmium/zinc-transporting ATPase HMA1, chloroplastic (EC 7.2.2.12) (EC 7.2.2.21) (Protein HEAVY METAL ATPASE 1)	HMA1 At4g37270 AP22.4 C7A10.90	Arabidopsis thaliana (Mouse-ear cress)	819		AT4G37270;
Q9S756	reviewed	FRI4_ARATH	Ferritin-4, chloroplastic (EC 1.16.3.1)	FER4 At2g40300 T07M07.18 T3G21.7	Arabidopsis thaliana (Mouse-ear cress)	259		AT2G40300;
Q9S7J8	reviewed	HMA7_ARATH	Copper-transporting ATPase RAN1 (EC 7.2.2.8) (Protein HEAVY METAL ATPASE 7) (Protein RESPONSIVE TO ANTAGONIST 1)	RAN1 HMA7 At5g44790 K23L20.14 T19K24.18	Arabidopsis thaliana (Mouse-ear cress)	1001	HMA7	AT5G44790;
Q9SAH8	reviewed	NRAM1_ARATH	Metal transporter Nramp1 (AtNramp1)	NRAMP1 PMIT1 At1g80830 F23A5.18	Arabidopsis thaliana (Mouse-ear cress)	532	PMIT1	AT1G80830;
Q9SFB0	reviewed	DTX43_ARATH	Protein DETOXIFICATION 43 (AtDTX43) (Multidrug and toxic compound extrusion protein 43) (MATE protein 43) (Protein FERRIC REDUCTASE DEFECTIVE 3) (AtFRD3) (Protein MANGANESE ACCUMULATOR 1)	DTX43 FRD3 MAN1 At3g08040 F17A17.38 T8G24.8	Arabidopsis thaliana (Mouse-ear cress)	526	FRD3 MAN1	AT3G08040;
Q9SH30	reviewed	HMA5_ARATH	Probable copper-transporting ATPase HMA5 (EC 7.2.2.8) (Probable copper-transporting ATPase 3) (Protein HEAVY METAL ATPASE 5)	HMA5 At1g63440 F2K11.18	Arabidopsis thaliana (Mouse-ear cress)	995		AT1G63440;
Q9SHU7	reviewed	TIC21_ARATH	Protein TIC 21, chloroplastic (Protein CHLOROPLAST IMPORT APPARATUS 5) (AtCIA5) (Protein PERMEASE IN CHLOROPLASTS 1) (AtPIC1) (Translocon at the inner envelope membrane of chloroplasts 21) (AtTIC21)	TIC21 CIA5 PIC1 At2g15290 F27O10.6	Arabidopsis thaliana (Mouse-ear cress)	296	CIA5 PIC1	AT2G15290;
Q9SLV0	reviewed	DTX48_ARATH	Protein DETOXIFICATION 48 (AtDTX48) (Multidrug and toxic compound extrusion protein 48) (MATE protein 48) (Protein ABNORMAL SHOOT 4) (Protein BUSH-AND-CHLOROTIC-DWARF 1) (Protein BCD1) (Protein ZRIZI)	DTX48 ABS4 BCD1 ZF14 ZRZ At1g58340 F19C14.5	Arabidopsis thaliana (Mouse-ear cress)	532	ABS4 BCD1 ZF14 ZRZ	AT1G58340;
Q9SNV9	reviewed	NRAM3_ARATH	Metal transporter Nramp3 (AtNramp3)	NRAMP3 At2g23150 F21P24.21	Arabidopsis thaliana (Mouse-ear cress)	509		AT2G23150;
Q9SY55	reviewed	ECA3_ARATH	Calcium-transporting ATPase 3, endoplasmic reticulum-type (AtECA3) (EC 7.2.2.10)	ECA3 ACA6 At1g10130 F14N23.1 T27I1.16	Arabidopsis thaliana (Mouse-ear cress)	998	ACA6	AT1G10130;
Q9SZC9	reviewed	HMA6_ARATH	Copper-transporting ATPase PAA1, chloroplastic (EC 7.2.2.8) (Protein HEAVY METAL ATPASE 6) (Protein glucose insensitive root 1)	PAA1 GIR1 HMA6 At4g33520 F17M5.280 T16L1.10	Arabidopsis thaliana (Mouse-ear cress)	949	GIR1 HMA6	AT4G33520;
Q9SZW4	reviewed	HMA2_ARATH	Cadmium/zinc-transporting ATPase HMA2 (EC 7.2.2.12) (EC 7.2.2.21) (Cadmium/zinc-transporting ATPase 3) (Protein HEAVY METAL ATPASE 2)	HMA2 At4g30110 F6G3.140	Arabidopsis thaliana (Mouse-ear cress)	951		AT4G30110;
Q9XIE2	reviewed	AB36G_ARATH	ABC transporter G family member 36 (ABC transporter ABCG.36) (AtABCG36) (Pleiotropic drug resistance protein 8) (AtPDR8) (Protein PENETRATION 3)	ABCG36 PDR8 PEN3 At1g59870 F23H11.19	Arabidopsis thaliana (Mouse-ear cress)	1469	PDR8 PEN3	AT1G59870;
Q9ZR07	reviewed	FRDA_ARATH	Frataxin, mitochondrial (Fxn) (EC 1.16.3.1)	FH At4g03240 F4C21.17	Arabidopsis thaliana (Mouse-ear cress)	187		AT4G03240;
Q9ZT63	reviewed	MTP1_ARATH	Metal tolerance protein 1 (AtMTP1) (Protein OVERLY ZINC SENSITIVE 1) (Zinc transporter of Arabidopsis thaliana 1) (ZAT1p) (Zn transporter ZAT-1) [Cleaved into: Metal tolerance protein 1 short form]	MTP1 OZS1 ZAT ZAT1 At2g46800 F19D11.8	Arabidopsis thaliana (Mouse-ear cress)	398	OZS1 ZAT ZAT1	AT2G46800;
Q9ZUA5	reviewed	VIT1_ARATH	Vacuolar iron transporter 1 (AtVIT1)	VIT1 At2g01770 T8O11.6	Arabidopsis thaliana (Mouse-ear cress)	250		AT2G01770;
O23482	reviewed	OPT3_ARATH	Oligopeptide transporter 3 (AtOPT3)	OPT3 At4g16370 dl4215c FCAALL.72	Arabidopsis thaliana (Mouse-ear cress)	737		AT4G16370;
O82089	reviewed	CCH_ARATH	Copper transport protein CCH (Copper chaperone CCH)	CCH At3g56240 F18O21.200	Arabidopsis thaliana (Mouse-ear cress)	121		AT3G56240;
P92527	reviewed	CCMC_ARATH	Putative cytochrome c biosynthesis ccmC-like mitochondrial protein (ABC transporter I family member 3) (ABC transporter ABCI.3) (AtABCI3)	CCMC ABCI3 ABCI4 ABCI5 CCB256 CCB3 AtMg00900	Arabidopsis thaliana (Mouse-ear cress)	256	ABCI3 ABCI4 ABCI5 CCB256 CCB3	ATMG00900;
Q2EF88	reviewed	YSL3_ARATH	Metal-nicotianamine transporter YSL3 (Protein YELLOW STRIPE LIKE 3) (AtYSL3)	YSL3 At5g53550 MNC6.9	Arabidopsis thaliana (Mouse-ear cress)	675		AT5G53550;
Q39065	reviewed	COPT1_ARATH	Copper transporter 1 (AtCOPT1)	COPT1 At5g59030 K18B18.10 K18B18.2	Arabidopsis thaliana (Mouse-ear cress)	170		AT5G59030;
Q42377	reviewed	MT4B_ARATH	Metallothionein-like protein 4B (MT-4B) (EC protein homolog 2)	MT4B At2g23240 T20D16.13	Arabidopsis thaliana (Mouse-ear cress)	85		AT2G23240;
Q6R3L0	reviewed	YSL1_ARATH	Metal-nicotianamine transporter YSL1 (Protein YELLOW STRIPE LIKE 1) (AtYSL1)	YSL1 At4g24120 T19F6.110 T19F6.8	Arabidopsis thaliana (Mouse-ear cress)	673		AT4G24120;
Q8LE59	reviewed	IRT3_ARATH	Fe(2+) transport protein 3, chloroplastic (Fe(II) transport protein 3) (Iron-regulated transporter 3)	IRT3 At1g60960 T7P1.10	Arabidopsis thaliana (Mouse-ear cress)	425		AT1G60960;
Q93VM8	reviewed	COPT5_ARATH	Copper transporter 5 (AtCOPT5)	COPT5 At5g20650 T1M15.50	Arabidopsis thaliana (Mouse-ear cress)	146		AT5G20650;
Q944H5	reviewed	MTM1_ARATH	Mitochondrial carrier protein MTM1 (Manganese tracking factor for mitochondrial SOD2)	MTM1 At4g27940 T13J8.50	Arabidopsis thaliana (Mouse-ear cress)	413		AT4G27940;
Q94BT9	reviewed	ATOX1_ARATH	Copper transport protein ATX1 (Copper chaperone ATX1)	ATX1 At1g66240 T6J19.6	Arabidopsis thaliana (Mouse-ear cress)	76		AT1G66240;
Q9C6B2	reviewed	NRAM2_ARATH	Metal transporter Nramp2 (AtNramp2)	NRAMP2 At1g47240 F8G22.4	Arabidopsis thaliana (Mouse-ear cress)	530		AT1G47240;
Q9FHX2	reviewed	MFL1_ARATH	Protein MITOFERRINLIKE 1, chloroplastic (AtMFL1)	MFL1 At5g42130 MJC20.24	Arabidopsis thaliana (Mouse-ear cress)	412		AT5G42130;
Q9LPU9	reviewed	VITH1_ARATH	Vacuolar iron transporter homolog 1 (Protein NODULIN-LIKE 1) (Vacuolar iron transporter-like 1) (AtVTL1)	VTL1; At1g21140 T22I11.3	Arabidopsis thaliana (Mouse-ear cress)	200	; 	AT1G21140;
Q9M2P2	reviewed	MTPC3_ARATH	Putative metal tolerance protein C3 (AtMTPc3) (AtMTP8)	MTPC3 MTP8 At3g58060 T10K17.270	Arabidopsis thaliana (Mouse-ear cress)	411	MTP8	AT3G58060;
Q9S9N8	reviewed	NRAM6_ARATH	Metal transporter Nramp6 (AtNramp6)	NRAMP6 At1g15960 T24D18.6	Arabidopsis thaliana (Mouse-ear cress)	527		AT1G15960;
Q9SIA5	reviewed	DTX1_ARATH	Protein DETOXIFICATION 1 (AtDTX1) (Multidrug and toxic compound extrusion protein 1) (MATE protein 1)	DTX1 TX1 At2g04040 F3L12.13	Arabidopsis thaliana (Mouse-ear cress)	476	TX1	AT2G04040;
Q9SRD3	reviewed	VITH2_ARATH	Vacuolar iron transporter homolog 2 (Protein NODULIN-LIKE 2) (Vacuolar iron transporter-like 2) (AtVTL2)	VTL2 At1g76800 F28O16.17	Arabidopsis thaliana (Mouse-ear cress)	196		AT1G76800;
Q9SRL5	reviewed	FRI2_ARATH	Ferritin-2, chloroplastic (EC 1.16.3.1)	FER2 At3g11050 F11B9.26 F9F8.13	Arabidopsis thaliana (Mouse-ear cress)	253		AT3G11050;
Q9T0H9	reviewed	PA71H_ARATH	Protein PAM71-homolog, chloroplastic (GDT1-like protein 2) (PHOTOSYNTHESIS AFFECTED MUTANT71-homolog)	PAM71-HL At4g13590 T6G15.140	Arabidopsis thaliana (Mouse-ear cress)	359		AT4G13590;
Q9T6H8	reviewed	CCMF1_ARATH	Cytochrome c biogenesis CcmF N-terminal-like mitochondrial protein 1 (Cytochrome c biogenesis orf382)	CCMFN1 CC6BN1 CCB382 AtMg00830; At2g07783	Arabidopsis thaliana (Mouse-ear cress)	382	CC6BN1 CCB382; 	AT2G07783;ATMG00830;
O04089	reviewed	ZIP4_ARATH	Zinc transporter 4, chloroplastic (ZRT/IRT-like protein 4)	ZIP4 At1g10970 T19D16.11	Arabidopsis thaliana (Mouse-ear cress)	374		AT1G10970;
O80905	reviewed	S40A1_ARATH	Solute carrier family 40 member 1 (Ferroportin-1) (Iron-regulated transporter 1) (AtIREG1)	IREG1 FPN1 At2g38460 T19C21.5	Arabidopsis thaliana (Mouse-ear cress)	524	FPN1	AT2G38460;
O81123	reviewed	ZIP1_ARATH	Zinc transporter 1 (ZRT/IRT-like protein 1)	ZIP1 At3g12750 MBK21.13	Arabidopsis thaliana (Mouse-ear cress)	355		AT3G12750;
O81850	reviewed	IRT2_ARATH	Fe(2+) transport protein 2 (Fe(II) transport protein 2) (Iron-regulated transporter 2)	IRT2 At4g19680 T16H5.40	Arabidopsis thaliana (Mouse-ear cress)	350		AT4G19680;
O82643	reviewed	ZIP9_ARATH	Zinc transporter 9 (ZRT/IRT-like protein 9)	ZIP9 At4g33020 F26P21.140	Arabidopsis thaliana (Mouse-ear cress)	344		AT4G33020;
P93280	reviewed	CCMB_ARATH	Putative cytochrome c biogenesis ccmB-like mitochondrial protein (ABC transporter I family member 2) (ABC transporter ABCI.2) (AtABCI2)	CCMB ABCI2 CCB2 CCB206 AtMg00110	Arabidopsis thaliana (Mouse-ear cress)	206	ABCI2 CCB2 CCB206	ATMG00110;
Q3EAH9	unreviewed	Q3EAH9_ARATH	Metal tolerance protein A2	MTPA2 ATMTP3 ATMTPA2 METAL TOLERANCE PROTEIN 3 metal tolerance protein A2 MTP3 At3g58810	Arabidopsis thaliana (Mouse-ear cress)	432	ATMTP3 ATMTPA2 METAL TOLERANCE PROTEIN 3 metal tolerance protein A2 MTP3	AT3G58810;
Q6ICY4	reviewed	MTPC2_ARATH	Metal tolerance protein C2 (AtMTPc2) (AtMTP5)	MTPC2 MTP5 At3g12100 T21B14.8	Arabidopsis thaliana (Mouse-ear cress)	393	MTP5	AT3G12100;
Q6R3K6	reviewed	YSL6_ARATH	Probable metal-nicotianamine transporter YSL6 (Protein YELLOW STRIPE LIKE 6) (AtYSL6)	YSL6 At3g27020 MOJ10.9	Arabidopsis thaliana (Mouse-ear cress)	676		AT3G27020;
Q6R3K8	reviewed	YSL4_ARATH	Probable metal-nicotianamine transporter YSL4 (Protein YELLOW STRIPE LIKE 4) (AtYSL4)	YSL4 At5g41000 MEE6.7	Arabidopsis thaliana (Mouse-ear cress)	670		AT5G41000;
Q8L6Z2	unreviewed	Q8L6Z2_ARATH	At1g07030 (Mitochondrial carrier protein, putative) (Mitochondrial substrate carrier family protein)	MIT2 At1g07030 F10K1.26 F10K1_26	Arabidopsis thaliana (Mouse-ear cress)	326		AT1G07030;
Q940Q3	reviewed	ZTP29_ARATH	Zinc transporter ZTP29 (Zinc transporter 29)	ZTP29 At3g20870 MOE17.18	Arabidopsis thaliana (Mouse-ear cress)	276		AT3G20870;
Q94EG9	reviewed	ZIP11_ARATH	Zinc transporter 11 (ZRT/IRT-like protein 11)	ZIP11 At1g55910 F14J16.16	Arabidopsis thaliana (Mouse-ear cress)	326		AT1G55910;
Q9C8T1	reviewed	AB1I_ARATH	ABC transporter I family member 1 (ABC transporter ABCI.1) (AtABCI1) (Cytochrome c biogenesis ATP-binding export protein ccmA-like) (MRP-related protein 3) (Putative non-intrinsic ABC protein 10) (EC 7.6.2.5)	ABCI1 CCMA NAP10 At1g63270 F9N12.11	Arabidopsis thaliana (Mouse-ear cress)	229	CCMA NAP10	AT1G63270;
Q9FIS2	reviewed	ZIP12_ARATH	Probable zinc transporter 12 (ZRT/IRT-like protein 12)	ZIP12 At5g62160 MTG10.19	Arabidopsis thaliana (Mouse-ear cress)	355		AT5G62160;
Q9LTH9	reviewed	ZIP2_ARATH	Zinc transporter 2 (ZRT/IRT-like protein 2)	ZIP2 At5g59520 F2O15.19	Arabidopsis thaliana (Mouse-ear cress)	353		AT5G59520;
Q9LXS1	reviewed	MTPA2_ARATH	Metal tolerance protein A2 (AtMTP3) (AtMTPa2)	MTPA2 MTP3 At3g58810 T20N10_160	Arabidopsis thaliana (Mouse-ear cress)	393	MTP3	AT3G58810;
Q9M271	reviewed	MTPA1_ARATH	Metal tolerance protein A1 (AtMTP2) (AtMTPa1)	MTPA1 MTP2 At3g61940 F21F14.110	Arabidopsis thaliana (Mouse-ear cress)	334	MTP2	AT3G61940;
Q9M2C3	reviewed	VITH3_ARATH	Vacuolar iron transporter homolog 3 (Protein NODULIN-LIKE 3)	At3g43630 F22J12.3	Arabidopsis thaliana (Mouse-ear cress)	200		AT3G43630;
Q9SI03	reviewed	MTP12_ARATH	Metal tolerance protein 12 (AtMTP12)	MTP12 At2g04620 F7D11.2	Arabidopsis thaliana (Mouse-ear cress)	300		AT2G04620;
Q9SLG3	reviewed	ZIP3_ARATH	Zinc transporter 3 (ZRT/IRT-like protein 3)	ZIP3 At2g32270 T32F6.21	Arabidopsis thaliana (Mouse-ear cress)	339		AT2G32270;
Q9STG2	reviewed	COPT2_ARATH	Copper transporter 2 (AtCOPT2)	COPT2 At3g46900 T6H20.70	Arabidopsis thaliana (Mouse-ear cress)	158		AT3G46900;
A0A0A8IL98	unreviewed	A0A0A8IL98_ARATH	Metal tolerance protein 12	AtMTP12 At2g04620	Arabidopsis thaliana (Mouse-ear cress)	798		AT2G04620;
A0A178U5R5	unreviewed	A0A178U5R5_ARATH	Auxin response factor	AXX17_ATUG03540	Arabidopsis thaliana (Mouse-ear cress)	776		
A0A178U678	unreviewed	A0A178U678_ARATH	Putative cytochrome c biosynthesis ccmC-like mitochondrial protein	CCMC AXX17_ATUG03530	Arabidopsis thaliana (Mouse-ear cress)	495		
A0A178U933	unreviewed	A0A178U933_ARATH	Putative cytochrome c biosynthesis ccmC-like mitochondrial protein	CCMC AXX17_ATUG03970	Arabidopsis thaliana (Mouse-ear cress)	427		
A0A178UJL5	unreviewed	A0A178UJL5_ARATH	Solute carrier family 40 member	AXX17_At5g02870	Arabidopsis thaliana (Mouse-ear cress)	509		
A0A178V3B4	unreviewed	A0A178V3B4_ARATH	ferroxidase (EC 1.16.3.1)	AXX17_At4g04030 AN1_LOCUS17131 C24_LOCUS17004	Arabidopsis thaliana (Mouse-ear cress)	187		
A0A178VAT5	unreviewed	A0A178VAT5_ARATH	Vacuolar iron transporter	AXX17_At3g27210 AN1_LOCUS13988	Arabidopsis thaliana (Mouse-ear cress)	219		
A0A178VFK7	unreviewed	A0A178VFK7_ARATH	Ferritin (EC 1.16.3.1)	AXX17_At3g10950 C24_LOCUS12255	Arabidopsis thaliana (Mouse-ear cress)	253		
A0A178VKJ4	unreviewed	A0A178VKJ4_ARATH	Vacuolar iron transporter	AXX17_At3g37060	Arabidopsis thaliana (Mouse-ear cress)	198		
A0A178VRP6	unreviewed	A0A178VRP6_ARATH	Vacuolar iron transporter (VIT)	AXX17_At2g00770	Arabidopsis thaliana (Mouse-ear cress)	250		
A0A178VU42	unreviewed	A0A178VU42_ARATH	Solute carrier family 40 member	AXX17_At2g35320	Arabidopsis thaliana (Mouse-ear cress)	524		
A0A178VW64	unreviewed	A0A178VW64_ARATH	Ferritin (EC 1.16.3.1)	AXX17_At2g37370 AT9943_LOCUS9030	Arabidopsis thaliana (Mouse-ear cress)	259		
A0A178W9M6	unreviewed	A0A178W9M6_ARATH	Vacuolar iron transporter	AXX17_At1g22170 AN1_LOCUS2252 AT9943_LOCUS1837	Arabidopsis thaliana (Mouse-ear cress)	200		
A0A1P8ARJ0	unreviewed	A0A1P8ARJ0_ARATH	Iron regulated transporter 3	IRT3 ATIRT3 IRON REGULATED TRANSPORTER 3 iron regulated transporter 3 At1g60960 T7P1.10 T7P1_10	Arabidopsis thaliana (Mouse-ear cress)	415	ATIRT3 IRON REGULATED TRANSPORTER 3 iron regulated transporter 3	AT1G60960;
A0A1P8AXC7	unreviewed	A0A1P8AXC7_ARATH	Solute carrier family 40 member	IREG1 ATIREG1 FERROPORTIN 1 FPN1 iron regulated 1 At2g38460 T19C21.5 T19C21_5	Arabidopsis thaliana (Mouse-ear cress)	379	ATIREG1 FERROPORTIN 1 FPN1 iron regulated 1	AT2G38460;
A0A1P8B2X9	unreviewed	A0A1P8B2X9_ARATH	Zinc transporter-like protein	MTP12 At2g04620 F7D11.2 F7D11_2	Arabidopsis thaliana (Mouse-ear cress)	618		AT2G04620;
A0A1P8BGU8	unreviewed	A0A1P8BGU8_ARATH	Solute carrier family 40 member	IREG2 ATIREG2 FERROPORTIN 2 FPN2 iron regulated 2 At5g03570 F12E4.370 F12E4_370	Arabidopsis thaliana (Mouse-ear cress)	467	ATIREG2 FERROPORTIN 2 FPN2 iron regulated 2	AT5G03570;
A0A1P8BGV1	unreviewed	A0A1P8BGV1_ARATH	Solute carrier family 40 member	IREG2 ATIREG2 FERROPORTIN 2 FPN2 iron regulated 2 At5g03570 F12E4.370 F12E4_370	Arabidopsis thaliana (Mouse-ear cress)	538	ATIREG2 FERROPORTIN 2 FPN2 iron regulated 2	AT5G03570;
A0A2P2CLH5	unreviewed	A0A2P2CLH5_ARATH	Cytochrome c biogenesis FN1	CCB382 cb6n1 ccb382 ccmFN1	Arabidopsis thaliana (Mouse-ear cress)	382	cb6n1 ccb382 ccmFN1	ATMG00830;
A0A384KHN9	unreviewed	A0A384KHN9_ARATH	Ferritin (EC 1.16.3.1)	AXX17_At5g00670 C24_LOCUS20845	Arabidopsis thaliana (Mouse-ear cress)	255		
A0A384KQ30	unreviewed	A0A384KQ30_ARATH	Ferritin (EC 1.16.3.1)	AXX17_At3g50730 AN1_LOCUS15988 AT9943_LOCUS13762 C24_LOCUS15870	Arabidopsis thaliana (Mouse-ear cress)	259		
A0A5S9SQI7	unreviewed	A0A5S9SQI7_ARATH	Zinc transporter 5	C24_LOCUS495	Arabidopsis thaliana (Mouse-ear cress)	360		
A0A5S9VE67	unreviewed	A0A5S9VE67_ARATH	Vacuolar iron transporter	C24_LOCUS2164	Arabidopsis thaliana (Mouse-ear cress)	200		
A0A5S9WJK0	unreviewed	A0A5S9WJK0_ARATH	Zinc transporter 10	C24_LOCUS3091	Arabidopsis thaliana (Mouse-ear cress)	364		
A0A5S9WWP4	unreviewed	A0A5S9WWP4_ARATH	Vacuolar iron transporter (VIT)	C24_LOCUS7108	Arabidopsis thaliana (Mouse-ear cress)	250		
A0A5S9X567	unreviewed	A0A5S9X567_ARATH	Solute carrier family 40 member	C24_LOCUS10153	Arabidopsis thaliana (Mouse-ear cress)	524		
A0A5S9X5R6	unreviewed	A0A5S9X5R6_ARATH	Ferritin (EC 1.16.3.1)	C24_LOCUS10351	Arabidopsis thaliana (Mouse-ear cress)	259		
A0A5S9XC30	unreviewed	A0A5S9XC30_ARATH	Zinc transporter 1	AN1_LOCUS12602 C24_LOCUS12433	Arabidopsis thaliana (Mouse-ear cress)	344		
A0A5S9XFF4	unreviewed	A0A5S9XFF4_ARATH	Vacuolar iron transporter	AT9943_LOCUS12007 C24_LOCUS13832	Arabidopsis thaliana (Mouse-ear cress)	219		
A0A5S9XHH3	unreviewed	A0A5S9XHH3_ARATH	Vacuolar iron transporter	C24_LOCUS14556	Arabidopsis thaliana (Mouse-ear cress)	197		
A0A5S9XHM0	unreviewed	A0A5S9XHM0_ARATH	Vacuolar iron transporter	C24_LOCUS14555	Arabidopsis thaliana (Mouse-ear cress)	200		
A0A5S9Y1W6	unreviewed	A0A5S9Y1W6_ARATH	Solute carrier family 40 member	C24_LOCUS21054	Arabidopsis thaliana (Mouse-ear cress)	535		
A0A5S9Y7G1	unreviewed	A0A5S9Y7G1_ARATH	Solute carrier family 40 member	C24_LOCUS23296	Arabidopsis thaliana (Mouse-ear cress)	598		
