Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
P93046	reviewed	XTH31_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 31 (At-XTH31) (AtXTR8) (XTH-31) (EC 2.4.1.207) (EC 3.2.1.151)	XTH31 ATXG XTR8 At3g44990 F14D17.60	Arabidopsis thaliana (Mouse-ear cress)	293	ATXG XTR8	AT3G44990;
Q0WPA5	reviewed	MSR2_ARATH	Protein MANNAN SYNTHESIS-RELATED 2 (AtMSR2) (EC 2.4.1.-) (O-fucosyltransferase 12) (O-FucT-12) (O-fucosyltransferase family protein)	MSR2 OFUT12 At1g51630 F19C24.14	Arabidopsis thaliana (Mouse-ear cress)	423	OFUT12	AT1G51630;
Q0WPN7	reviewed	CGR3_ARATH	Probable pectin methylesterase CGR3 (EC 2.1.1.-) (Cotton Golgi-related 3)	CGR3 At5g65810 K22J17.2	Arabidopsis thaliana (Mouse-ear cress)	258		AT5G65810;
Q0WV13	reviewed	GAUTD_ARATH	Probable galacturonosyltransferase 13 (EC 2.4.1.-)	GAUT13 At3g01040 T4P13.28	Arabidopsis thaliana (Mouse-ear cress)	533		AT3G01040;
Q0WW17	reviewed	RWA2_ARATH	Protein REDUCED WALL ACETYLATION 2 (EC 2.3.1.-)	RWA2 At3g06550 F5E6.12	Arabidopsis thaliana (Mouse-ear cress)	545		AT3G06550;
Q38857	reviewed	XTH22_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 22 (At-XTH22) (XTH-22) (EC 2.4.1.207) (Touch protein 4)	XTH22 TCH4 At5g57560 MUA2.13	Arabidopsis thaliana (Mouse-ear cress)	284	TCH4	AT5G57560;
Q38909	reviewed	XTH28_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 28 (At-XTH28) (XTH-28) (EC 2.4.1.207)	XTH28 EXGT-A2 XTR2 At1g14720 F10B6.12 F10B6.29	Arabidopsis thaliana (Mouse-ear cress)	332	EXGT-A2 XTR2	AT1G14720;
Q38911	reviewed	XTH15_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 15 (At-XTH15) (XTH-15) (EC 2.4.1.207) (EC 3.2.1.151)	XTH15 XTR7 At4g14130 dl3105c FCAALL.173	Arabidopsis thaliana (Mouse-ear cress)	289	XTR7	AT4G14130;
Q39085	reviewed	DIM_ARATH	Delta(24)-sterol reductase (EC 1.3.1.72) (Cell elongation protein DIMINUTO) (Cell elongation protein Dwarf1) (Protein CABBAGE1) (Protein ENHANCED VERY-LOW-FLUENCE RESPONSE 1)	DIM CBB1 DWF1 EVE1 At3g19820 MPN9.6	Arabidopsis thaliana (Mouse-ear cress)	561	CBB1 DWF1 EVE1	AT3G19820;
Q39099	reviewed	XTH4_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 4 (At-XTH4) (XTH-4) (EC 2.4.1.207)	XTH4 EXGT-A1 EXT At2g06850 T9F8.4	Arabidopsis thaliana (Mouse-ear cress)	296	EXGT-A1 EXT	AT2G06850;
Q39258	reviewed	VATE1_ARATH	V-type proton ATPase subunit E1 (V-ATPase subunit E1) (Protein EMBRYO DEFECTIVE 2448) (Vacuolar H(+)-ATPase subunit E isoform 1) (Vacuolar proton pump subunit E1)	VHA-E1 EMB2448 TUF TUFF VATE At4g11150 F2P3.10 T22B4.130	Arabidopsis thaliana (Mouse-ear cress)	230	EMB2448 TUF TUFF VATE	AT4G11150;
Q66GQ5	reviewed	RWA3_ARATH	Protein REDUCED WALL ACETYLATION 3 (EC 2.3.1.-)	RWA3 At2g34410 F13P17.23	Arabidopsis thaliana (Mouse-ear cress)	540		AT2G34410;
Q6R0C4	reviewed	MYB52_ARATH	Transcription factor MYB52 (Myb-related protein 52) (AtMYB52) (Protein ABA-HYPERSENSITIVE 1)	MYB52 AHS1 At1g17950 F2H15.17	Arabidopsis thaliana (Mouse-ear cress)	249	AHS1	AT1G17950;
Q7XZU3	reviewed	SAC1_ARATH	Phosphatidylinositol-3-phosphatase SAC1 (AtSAC1) (EC 3.1.3.64) (Factor-induced gene 4-like protein) (AtFIG4) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase SAC1) (Phosphatidylinositol-4-phosphate phosphatase) (Protein FRAGILE FIBER 7) (Protein SUPPRESSOR OF ACTIN 1) (SAC domain protein 1)	SAC1 FIG4 FRA7 At1g22620 F12K8.3 T22J18.20	Arabidopsis thaliana (Mouse-ear cress)	912	FIG4 FRA7	AT1G22620;
Q84JA6	reviewed	CESA4_ARATH	Cellulose synthase A catalytic subunit 4 [UDP-forming] (AtCesA4) (EC 2.4.1.12) (Protein IRREGULAR XYLEM 5) (AtIRX5)	CESA4 IRX5 At5g44030 MRH10.14	Arabidopsis thaliana (Mouse-ear cress)	1049	IRX5	AT5G44030;
Q8GS71	reviewed	KN4A_ARATH	Kinesin-like protein KIN-4A (AtKINESIN-4A) (Protein FRAGILE FIBER 1)	KIN4A FRA1 At5g47820 MCA23.16	Arabidopsis thaliana (Mouse-ear cress)	1035	FRA1	AT5G47820;
Q8GWT1	reviewed	GAUTE_ARATH	Probable galacturonosyltransferase 14 (EC 2.4.1.-)	GAUT14 At5g15470 T20K14.80	Arabidopsis thaliana (Mouse-ear cress)	532		AT5G15470;
Q8GWW4	reviewed	GUX2_ARATH	UDP-glucuronate:xylan alpha-glucuronosyltransferase 2 (UDP-GlcA:xylan glucuronyltransferase 2) (EC 2.4.1.-) (Glycogenin-like protein 2) (Plant glycogenin-like starch initiation protein 3) (Protein GLUCURONIC ACID SUBSTITUTION OF XYLAN 2) (AtGUX2)	GUX2 PGSIP3 At4g33330/At4g33340 F17M5.90/F17M5.100	Arabidopsis thaliana (Mouse-ear cress)	596	PGSIP3	AT4G33330;
Q8L778	reviewed	CESA5_ARATH	Cellulose synthase A catalytic subunit 5 [UDP-forming] (AtCesA5) (EC 2.4.1.12)	CESA5 At5g09870 MYH9.8	Arabidopsis thaliana (Mouse-ear cress)	1069		AT5G09870;
Q8L7C8	reviewed	RWA1_ARATH	Protein REDUCED WALL ACETYLATION 1 (EC 2.3.1.-)	RWA1 At5g46340 MPL12.14	Arabidopsis thaliana (Mouse-ear cress)	540		AT5G46340;
Q8L8Q7	reviewed	COBL2_ARATH	COBRA-like protein 2	COBL2 At3g29810 K17E7.7; COBL3 At1gXXXXX F21N10.4	Arabidopsis thaliana (Mouse-ear cress)	441	; 	AT3G29810;
Q8LBX7	reviewed	TED6_ARATH	Protein TRACHEARY ELEMENT DIFFERENTIATION-RELATED 6	TED6 At1g43790 F28H19.19	Arabidopsis thaliana (Mouse-ear cress)	116		AT1G43790;
Q8LC45	reviewed	XTH33_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 33 (At-XTH33) (XTH-33) (EC 2.4.1.207)	XTH33 At1g10550 T10O24.17	Arabidopsis thaliana (Mouse-ear cress)	310		AT1G10550;
Q8LDS2	reviewed	XTH27_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 27 (At-XTH27) (XTH-27) (EC 2.4.1.207)	XTH27 EXGT-A3 At2g01850 T23K3.4	Arabidopsis thaliana (Mouse-ear cress)	333	EXGT-A3	AT2G01850;
Q8LDW9	reviewed	XTH9_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 9 (At-XTH9) (XTH-9) (EC 2.4.1.207)	XTH9 EXGT-A6 XTR16 At4g03210 F4C21.14	Arabidopsis thaliana (Mouse-ear cress)	290	EXGT-A6 XTR16	AT4G03210;
Q8LPG9	reviewed	IQD14_ARATH	Protein IQ-DOMAIN 14 (AtIQD14)	IQD14 At2g43680 F18O19.21	Arabidopsis thaliana (Mouse-ear cress)	668		AT2G43680;
Q8LPK5	reviewed	CESA8_ARATH	Cellulose synthase A catalytic subunit 8 [UDP-forming] (AtCesA8) (EC 2.4.1.12) (Protein IRREGULAR XYLEM 1) (AtIRX1) (Protein LEAF WILTING 2)	CESA8 IRX1 LEW2 At4g18780 F28A21.190	Arabidopsis thaliana (Mouse-ear cress)	985	IRX1 LEW2	AT4G18780;
Q8VWF1	reviewed	SH3P2_ARATH	SH3 domain-containing protein 2 (AtSH3P2)	SH3P2 At4g34660 T4L20.240	Arabidopsis thaliana (Mouse-ear cress)	368		AT4G34660;
Q8VXZ5	reviewed	XG113_ARATH	Arabinosyltransferase XEG113 (EC 2.4.2.-) (Protein LATERAL ROOT DEVELOPMENT 5) (Xyloglucanase 113)	XEG113 LRD5 At2g35610	Arabidopsis thaliana (Mouse-ear cress)	644	LRD5	AT2G35610;
Q93V56	reviewed	IPYR1_ARATH	Soluble inorganic pyrophosphatase 1 (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase 1) (PPase 1)	PPA1 At1g01050 T25K16.5	Arabidopsis thaliana (Mouse-ear cress)	212		AT1G01050;
Q93V66	reviewed	FAX1_ARATH	Protein FATTY ACID EXPORT 1, chloroplastic (At-FAX1)	FAX1 At3g57280 F28O9.130	Arabidopsis thaliana (Mouse-ear cress)	226		AT3G57280;
Q93VH1	reviewed	YIP4B_ARATH	Protein YIP4b (YPT/RAB GTPase-interacting protein 4b) (YIP4b)	YIP4B YIP2 At4g30260 F9N11.110	Arabidopsis thaliana (Mouse-ear cress)	280	YIP2	AT4G30260;
Q93W95	reviewed	PMTD_ARATH	Probable pectin methyltransferase QUA3 (EC 2.1.1.-) (Protein QUASIMODO 3)	QUA3 PMT13 At4g00740 F15P23.2	Arabidopsis thaliana (Mouse-ear cress)	600	PMT13	AT4G00740;
Q93ZC9	reviewed	GLAK1_ARATH	Glucuronokinase 1 (AtGlcAK1) (EC 2.7.1.43)	GLCAK1 At3g01640 F4P13.18	Arabidopsis thaliana (Mouse-ear cress)	362		AT3G01640;
Q940B8	reviewed	KN13A_ARATH	Kinesin-like protein KIN-13A (AtKINESIN-13A) (AtKIN13A)	KIN13A KINESIN-13A At3g16630 MGL6.9	Arabidopsis thaliana (Mouse-ear cress)	794	KINESIN-13A	AT3G16630;
Q940Q8	reviewed	IX10L_ARATH	Probable beta-1,4-xylosyltransferase IRX10L (EC 2.4.2.-) (Glucuronoxylan glucuronosyltransferase 1) (AtGUT1) (Glucuronoxylan glucuronosyltransferase 2) (AtGUT2) (Protein IRREGULAR XYLEM 10-like) (Xylan xylosyltransferase IRX10L)	IRX10L GUT1 GUT2 At5g61840 MAC9.17	Arabidopsis thaliana (Mouse-ear cress)	415	GUT1 GUT2	AT5G61840;
Q941L0	reviewed	CESA3_ARATH	Cellulose synthase A catalytic subunit 3 [UDP-forming] (AtCesA3) (EC 2.4.1.12) (Constitutive expression of VSP1 protein 1) (Isoxaben-resistant protein 1) (Ath-B) (Protein ECTOPIC LIGNIN 1) (Protein RADIALLY SWOLLEN 5) (AtRSW5)	CESA3 ATHB CEV1 ELI1 IXR1 RSW5 At5g05170 K2A11.4	Arabidopsis thaliana (Mouse-ear cress)	1065	ATHB CEV1 ELI1 IXR1 RSW5	AT5G05170;
Q946Y7	reviewed	SYP61_ARATH	Syntaxin-61 (AtSYP61) (Osmotic stress-sensitive mutant 1) (Protein SYNTAXIN OF PLANTS 61)	SYP61 OSM1 At1g28490 F3M18.7	Arabidopsis thaliana (Mouse-ear cress)	245	OSM1	AT1G28490;
Q94AP3	reviewed	WAT1_ARATH	Protein WALLS ARE THIN 1	WAT1 At1g75500 F10A5.28 F1B16.19	Arabidopsis thaliana (Mouse-ear cress)	389		AT1G75500;
Q94CD1	reviewed	HHT1_ARATH	Omega-hydroxypalmitate O-feruloyl transferase (EC 2.3.1.188) (Omega-hydroxyacid hydroxycinnamoyltransferase) (Protein ALIPHATIC SUBERIN FERULOYL TRANSFERASE)	HHT1 ASFT At5g41040 MEE6.11	Arabidopsis thaliana (Mouse-ear cress)	457	ASFT	AT5G41040;
Q94FN2	reviewed	MOR1_ARATH	Protein MOR1 (Protein GEM1) (Protein GEMINI POLLEN 1) (Protein MICROTUBULE ORGANIZATION 1) (Protein RID5) (Protein ROOT INITIATION DEFECTIVE 5)	MOR1 GEM1 RID5 At2g35630 T20F21.17	Arabidopsis thaliana (Mouse-ear cress)	1978	GEM1 RID5	AT2G35630;
Q94JQ6	reviewed	CESA6_ARATH	Cellulose synthase A catalytic subunit 6 [UDP-forming] (AtCesA6) (EC 2.4.1.12) (AraxCelA) (Isoxaben-resistant protein 2) (Protein PROCUSTE 1) (Protein QUILL)	CESA6 IXR2 PRC1 QUI At5g64740 MVP7.7	Arabidopsis thaliana (Mouse-ear cress)	1084	IXR2 PRC1 QUI	AT5G64740;
Q9C7W7	reviewed	UGE4_ARATH	UDP-glucose 4-epimerase 4 (AtUGE4) (EC 5.1.3.2) (Protein ROOT EPIDERMAL BULGER 1) (Protein ROOT HAIR DEFECTIVE 1) (UDP-galactose 4-epimerase 4)	UGE4 REB1 RHD1 At1g64440 F15H21.11 F1N19.2	Arabidopsis thaliana (Mouse-ear cress)	348	REB1 RHD1	AT1G64440;
Q9C9Q8	reviewed	PMTT_ARATH	Probable pectin methyltransferase QUA2 (EC 2.1.1.-) (Protein OVERSENSITIVE TO SUGAR 1) (Protein QUASIMODO 2) (Protein TUMOROUS SHOOT DEVELOPMENT 2)	QUA2 OSU1 TSD2 At1g78240 F3F9.21 T11I11.18	Arabidopsis thaliana (Mouse-ear cress)	684	OSU1 TSD2	AT1G78240;
Q9C9X0	reviewed	MP701_ARATH	Microtubule-associated protein 70-1 (AtMAP70-1) (70 kDa microtubule-associated protein 1)	MAP70.1 At1g68060 T23K23.9	Arabidopsis thaliana (Mouse-ear cress)	622		AT1G68060;
Q9C9Z9	reviewed	ELD1_ARATH	Glycosyltransferase-like KOBITO 1 (EC 2.4.1.-) (Protein ABA INSENSITIVE 8) (Protein ELONGATION DEFECTIVE 1)	ELD1 ABI8 KOB1 At3g08550 F17O14.2	Arabidopsis thaliana (Mouse-ear cress)	533	ABI8 KOB1	AT3G08550;
Q9FFD5	reviewed	RIC4_ARATH	CRIB domain-containing protein RIC4 (ROP-interactive CRIB motif-containing protein 4) (Target of ROP protein RIC4)	RIC4 At5g16490 MQK4.23	Arabidopsis thaliana (Mouse-ear cress)	153		AT5G16490;
Q9FIZ3	reviewed	GSO2_ARATH	LRR receptor-like serine/threonine-protein kinase GSO2 (EC 2.7.11.1) (Protein EMBRYO SAC DEVELOPMENT ARREST 23) (Protein GASSHO 2)	GSO2 EDA23 At5g44700 K23L20.3	Arabidopsis thaliana (Mouse-ear cress)	1252	EDA23	AT5G44700;
Q9FXG3	reviewed	RWA4_ARATH	Protein REDUCED WALL ACETYLATION 4 (EC 2.3.1.-)	RWA4 At1g29890 F1N18.7	Arabidopsis thaliana (Mouse-ear cress)	540		AT1G29890;
Q9FZJ1	reviewed	IRX10_ARATH	Probable beta-1,4-xylosyltransferase IRX10 (EC 2.4.2.-) (Glucuronoxylan glucuronosyltransferase 1) (AtGUT1) (Glucuronoxylan glucuronosyltransferase 2) (Protein IRREGULAR XYLEM 10) (Xylan xylosyltransferase IRX10)	IRX10 GUT1 GUT2 At1g27440 F17L21.23	Arabidopsis thaliana (Mouse-ear cress)	412	GUT1 GUT2	AT1G27440;
Q9LE59	reviewed	GAUT1_ARATH	Polygalacturonate 4-alpha-galacturonosyltransferase (EC 2.4.1.43) (Alpha-1,4-galacturonosyltransferase 1) (Galacturonosyltransferase 1) (Like glycosyl transferase 1)	GAUT1 JS36 LGT1 At3g61130 T20K12.30	Arabidopsis thaliana (Mouse-ear cress)	673	JS36 LGT1	AT3G61130;
Q9LFW1	reviewed	RGP2_ARATH	UDP-arabinopyranose mutase 2 (EC 5.4.99.30) (Reversibly glycosylated polypeptide 2) (AtRGP2) (UDP-L-arabinose mutase 2)	RGP2 At5g15650 F14F8_30	Arabidopsis thaliana (Mouse-ear cress)	360		AT5G15650;
Q9LIN9	reviewed	PAGR_ARATH	Protein PECTIC ARABINOGALACTAN SYNTHESIS-RELATED (EC 2.4.1.-) (O-fucosyltransferase 26) (O-FucT-26) (O-fucosyltransferase family protein)	PAGR OFUT26 At3g26370 F20C19.9	Arabidopsis thaliana (Mouse-ear cress)	557	OFUT26	AT3G26370;
Q9LJR7	reviewed	XTH3_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 3 (At-XTH3) (XTH-3) (EC 2.4.1.207)	XTH3 At3g25050 K3G3.6	Arabidopsis thaliana (Mouse-ear cress)	290		AT3G25050;
Q9LJU0	reviewed	CBL10_ARATH	COBRA-like protein 10	COBL10 At3g20580 K10D20.11	Arabidopsis thaliana (Mouse-ear cress)	672		AT3G20580;
Q9LSB1	reviewed	GUX1_ARATH	UDP-glucuronate:xylan alpha-glucuronosyltransferase 1 (UDP-GlcA:xylan glucuronyltransferase 1) (EC 2.4.1.-) (Glycogenin-like protein 1) (Plant glycogenin-like starch initiation protein 1) (Protein GLUCURONIC ACID SUBSTITUTION OF XYLAN 1) (AtGUX1)	GUX1 PGSIP1 At3g18660 MVE11.2	Arabidopsis thaliana (Mouse-ear cress)	659	PGSIP1	AT3G18660;
Q9LSG3	reviewed	GAUT8_ARATH	Galacturonosyltransferase 8 (EC 2.4.1.-) (Glycosyltransferase QUASIMODO1)	GAUT8 QUA1 At3g25140 MJL12.8	Arabidopsis thaliana (Mouse-ear cress)	559	QUA1	AT3G25140;
Q9LT31	reviewed	VPS9A_ARATH	Vacuolar protein sorting-associated protein 9A (AtVPS9a)	VPS9A VPS9 At3g19770 MMB12.26	Arabidopsis thaliana (Mouse-ear cress)	520	VPS9	AT3G19770;
Q9LU40	reviewed	MSR1_ARATH	Protein MANNAN SYNTHESIS-RELATED 1 (AtMSR1) (EC 2.4.1.-) (O-fucosyltransferase 25) (O-FucT-25) (O-fucosyltransferase family protein)	MSR1 OFUT25 At3g21190 MXL8.4	Arabidopsis thaliana (Mouse-ear cress)	422	OFUT25	AT3G21190;
Q9LXV2	reviewed	MYB46_ARATH	Transcription factor MYB46 (Myb-related protein 46) (AtMYB46)	MYB46 At5g12870 T24H18.40	Arabidopsis thaliana (Mouse-ear cress)	280		AT5G12870;
Q9M0D1	reviewed	XTH19_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 19 (At-XTH19) (XTH-19) (EC 2.4.1.207)	XTH19 At4g30290 F17I23.370	Arabidopsis thaliana (Mouse-ear cress)	277		AT4G30290;
Q9M146	reviewed	MGP4_ARATH	UDP-D-xylose:L-fucose alpha-1,3-D-xylosyltransferase MGP4 (EC 2.4.2.-) (Protein MALE GAMETOPHYTE DEFECTIVE 4) (Rhamnogalacturonan xylosyltransferase MGP4)	MGP4 At4g01220 F2N1.35	Arabidopsis thaliana (Mouse-ear cress)	360		AT4G01220;
Q9M199	reviewed	IQD13_ARATH	Protein IQ-DOMAIN 13 (AtIQD13)	IQD13 At3g59690 T16L24.240	Arabidopsis thaliana (Mouse-ear cress)	517		AT3G59690;
Q9M2Y6	reviewed	CGR2_ARATH	Probable pectin methylesterase CGR2 (EC 2.1.1.-) (Cotton Golgi-related 2)	CGR2 At3g49720 T16K5.70	Arabidopsis thaliana (Mouse-ear cress)	261		AT3G49720;
Q9M3B8	reviewed	PHIP1_ARATH	Phragmoplastin interacting protein 1	PHIP1 At3g55340 T26I12.220	Arabidopsis thaliana (Mouse-ear cress)	597		AT3G55340;
Q9MA17	reviewed	SMB_ARATH	Protein SOMBRERO (NAC domain-containing protein 33) (ANAC033)	SMB NAC033 At1g79580 F20B17.1	Arabidopsis thaliana (Mouse-ear cress)	371	NAC033	AT1G79580;
Q9SA77	reviewed	ARAE1_ARATH	UDP-arabinose 4-epimerase 1 (EC 5.1.3.5) (UDP-D-xylose 4-epimerase 1)	MUR4 At1g30620 T5I8.7	Arabidopsis thaliana (Mouse-ear cress)	419		AT1G30620;
Q9SCN0	reviewed	STL2_ARATH	Probable glycosyltransferase STELLO2 (EC 2.4.-.-)	STL2 At3g57420 T8H10.20	Arabidopsis thaliana (Mouse-ear cress)	765		AT3G57420;
Q9SEX2	reviewed	KTNA1_ARATH	Katanin p60 ATPase-containing subunit A1 (Katanin p60 subunit A1) (EC 5.6.1.1) (CAD ATPase) (Katanin-1) (AtKTN1) (Katanin-like microtubule-severing protein) (AtKSS) (Protein BOTERO 1) (Protein ECTOPIC ROOT HAIR 3) (Protein FAT ROOT) (Protein FRAGILE FIBER 2) (AtAAA1) (p60 katanin) (Atp60)	AAA1 BOT1 ERH3 FRA2 FTR KSS KTN1 LUE1 At1g80350 F5I6.10	Arabidopsis thaliana (Mouse-ear cress)	523	BOT1 ERH3 FRA2 FTR KSS KTN1 LUE1	AT1G80350;
Q9SH31	reviewed	GT16_ARATH	Xyloglucan-specific galacturonosyltransferase 1 (EC 2.4.1.-) (Glycosyltransferase 16) (Protein ROOT HAIR SPECIFIC 8) (Protein exostosin)	GT16 RHS8 XUT1 At1g63450 F2K11.17	Arabidopsis thaliana (Mouse-ear cress)	664	RHS8 XUT1	AT1G63450;
Q9SMQ6	reviewed	RAA4B_ARATH	Ras-related protein RABA4b (AtRABA4b) (Ras-related protein GB3) (AtGB3) (Ras-related protein Rab11G) (AtRab11G)	RABA4B GB3 RAB11G At4g39990 T5J17.160	Arabidopsis thaliana (Mouse-ear cress)	224	GB3 RAB11G	AT4G39990;
Q9SRE4	reviewed	URGT1_ARATH	UDP-rhamnose/UDP-galactose transporter 1 (UDP-Rha/UDP-Gal transporter 1) (UDP-galactose transporter 2) (At-UDP-GalT2)	URGT1 UDP-GALT2 At1g76670 F28O16.4	Arabidopsis thaliana (Mouse-ear cress)	347	UDP-GALT2	AT1G76670;
Q9SRT9	reviewed	RGP1_ARATH	UDP-arabinopyranose mutase 1 (EC 5.4.99.30) (Reversibly glycosylated polypeptide 1) (AtRGP1) (UDP-L-arabinose mutase 1)	RGP1 At3g02230 F14P3.12	Arabidopsis thaliana (Mouse-ear cress)	357		AT3G02230;
Q9SRW9	reviewed	CSLD5_ARATH	Cellulose synthase-like protein D5 (AtCslD5) (EC 2.4.1.-)	CSLD5 At1g02730 F22D16.26	Arabidopsis thaliana (Mouse-ear cress)	1181		AT1G02730;
Q9SWH5	reviewed	FUT1_ARATH	Galactoside 2-alpha-L-fucosyltransferase (EC 2.4.1.-) (Xyloglucan alpha-(1,2)-fucosyltransferase) (AtFUT1)	FUT1 FT1 MUR2 At2g03220 T18E12.11	Arabidopsis thaliana (Mouse-ear cress)	558	FT1 MUR2	AT2G03220;
Q9SWW6	reviewed	CESA7_ARATH	Cellulose synthase A catalytic subunit 7 [UDP-forming] (AtCesA7) (EC 2.4.1.12) (Protein FRAGILE FIBER 5) (Protein IRREGULAR XYLEM 3) (AtIRX3)	CESA7 FRA5 IRX3 At5g17420 T10B6.80	Arabidopsis thaliana (Mouse-ear cress)	1026	FRA5 IRX3	AT5G17420;
