Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
F4I240	reviewed	JMJ17_ARATH	Lysine-specific demethylase JMJ17 (EC 1.14.11.67) (Jumonji domain-containing protein 17) (AtJMJ17) (Protein JUMONJI 17) (Lysine-specific histone demethylase JMJ17) ([histone H3]-trimethyl-L-lysine(4) monodemethylase JMJ17)	JMJ17 At1g63490 F2K11.14	Arabidopsis thaliana (Mouse-ear cress)	1208		AT1G63490;
F4I3V6	reviewed	SHW1_ARATH	Protein SHORT HYPOCOTYL IN WHITE LIGHT 1	SHW1 At1g69935 T17F3	Arabidopsis thaliana (Mouse-ear cress)	192		AT1G69935;
F4IAX0	reviewed	CAOA2_ARATH	Amine oxidase [copper-containing] alpha 2, peroxisomal (AtCuAO8) (AtCuAOalpha2) (EC 1.4.3.21)	CuAOalpha2 CuAO8 At1g31690 F27M3.11 F27M3.12	Arabidopsis thaliana (Mouse-ear cress)	677	CuAO8	AT1G31690;
F4IAX1	reviewed	CAOA3_ARATH	Amine oxidase [copper-containing] alpha 3, peroxisomal (AtCuAO2) (AtCuAOalpha3) (Copper amine oxidase 2) (EC 1.4.3.21)	CuAOalpha3 CuAO2 At1g31710 F27M3.10 F27M3.9	Arabidopsis thaliana (Mouse-ear cress)	681	CuAO2	AT1G31710;
F4IB81	reviewed	LYK3_ARATH	LysM domain receptor-like kinase 3 (LysM-containing receptor-like kinase 3) (EC 2.7.11.-)	LYK3 At1g51940 T14L22.13	Arabidopsis thaliana (Mouse-ear cress)	651		AT1G51940;
F4IEM5	reviewed	GCR2_ARATH	LanC-like protein GCR2 (G-protein coupled receptor 2)	GCR2 GPCR At1g52920 F14G24.19	Arabidopsis thaliana (Mouse-ear cress)	410	GPCR	AT1G52920;
F4IRB4	reviewed	MYB88_ARATH	Transcription factor MYB88 (Myb-related protein 88) (AtMYB88)	MYB88 At2g02820 T20F6.4	Arabidopsis thaliana (Mouse-ear cress)	484		AT2G02820;
F4ITM1	reviewed	RGSL1_ARATH	E3 ubiquitin-protein ligase RSL1 (EC 2.3.2.31) (Protein RING FINGER OF SEED LONGEVITY 1) (RING-type E3 ubiquitin transferase RSL1)	RSL1 At2g26130 T19L18.6	Arabidopsis thaliana (Mouse-ear cress)	398		AT2G26130;
F4IVM7	unreviewed	F4IVM7_ARATH	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CIPK3 SnRK3.17 At2g26980 T20P8.3 T20P8_3	Arabidopsis thaliana (Mouse-ear cress)	451	SnRK3.17	AT2G26980;
F4IX26	unreviewed	F4IX26_ARATH	peptidylprolyl isomerase (EC 5.2.1.8)	ROC4 cyclophilin 20-3 CYP20-3 PEPTIDYLPROLYL ISOMERASE ROC4 rotamase CYP 4 At3g62030 T17J13.1	Arabidopsis thaliana (Mouse-ear cress)	313	cyclophilin 20-3 CYP20-3 PEPTIDYLPROLYL ISOMERASE ROC4 rotamase CYP 4	AT3G62030;
F4J0N1	unreviewed	F4J0N1_ARATH	non-specific serine/threonine protein kinase (EC 2.7.11.1)	SNRK22 PROTEIN KINASE SNRK2-2 SNRK2.2 SPK-2-2 SRK2D At3g50500	Arabidopsis thaliana (Mouse-ear cress)	369	PROTEIN KINASE SNRK2-2 SNRK2.2 SPK-2-2 SRK2D	AT3G50500;
F4J0W4	reviewed	MIRO2_ARATH	Mitochondrial Rho GTPase 2 (AtMIRO2) (EC 3.6.5.-) (Calcium-binding GTPase) (AtCBG) (Miro-related GTPase 2)	MIRO2 At3g63150 T20O10.250	Arabidopsis thaliana (Mouse-ear cress)	643		AT3G63150;
F4JCB2	reviewed	CPL5_ARATH	RNA polymerase II C-terminal domain phosphatase-like 5 (FCP-like 5) (EC 3.1.3.16) (Carboxyl-terminal phosphatase-like 5) (AtCPL5) (CTD phosphatase-like 5)	CPL5 At3g19600 MMB12.6 MMB12.7	Arabidopsis thaliana (Mouse-ear cress)	601		AT3G19600;
F4JGZ1	reviewed	MED16_ARATH	Mediator of RNA polymerase II transcription subunit 16 (Protein SENSITIVE TO FREEZING 6)	MED16 MED16_1 SFR6 At4g04920 T1J1.2	Arabidopsis thaliana (Mouse-ear cress)	1278	MED16_1 SFR6	AT4G04920;
F4JNX3	reviewed	CMKMT_ARATH	Calmodulin-lysine N-methyltransferase (CLNMT) (CaM KMT) (EC 2.1.1.60)	CaMKMT At4g35987 T19K4.120	Arabidopsis thaliana (Mouse-ear cress)	304		AT4G35987;
F4JTP5	reviewed	STY46_ARATH	Serine/threonine-protein kinase STY46 (EC 2.7.11.1) (Serine/threonine/tyrosine-protein kinase 46)	STY46 At4g38470 F20M13.30	Arabidopsis thaliana (Mouse-ear cress)	575		AT4G38470;
F4JVI3	reviewed	MTEF5_ARATH	Transcription termination factor MTERF5, chloroplastic (Mitochondrial transcription termination factor 5) (mTERF5) (Protein MTERF DEFECTIVE IN ARABIDOPSIS 1)	MTERF5 MDA1 At4g14605	Arabidopsis thaliana (Mouse-ear cress)	493	MDA1	AT4G14605;
F4JYG0	reviewed	PIAL2_ARATH	E4 SUMO-protein ligase PIAL2 (EC 2.3.2.-) (Protein INHIBITOR OF ACTIVATED STAT-LIKE 2)	PIAL2 At5g41580 MBK23.10	Arabidopsis thaliana (Mouse-ear cress)	760		AT5G41580;
F4JZY1	reviewed	CIP1_ARATH	COP1-interactive protein 1	CIP1 At5g41790 K16L22.7	Arabidopsis thaliana (Mouse-ear cress)	1586		AT5G41790;
F4K2R6	reviewed	CB60G_ARATH	Calmodulin-binding protein 60 G	CBP60G At5g26920 F2P16.9	Arabidopsis thaliana (Mouse-ear cress)	563		AT5G26920;
F4KCC2	reviewed	PRT6_ARATH	E3 ubiquitin-protein ligase PRT6 (EC 2.3.2.27) (Protein GREENING AFTER EXTENDED DARKNESS 1) (Protein PROTEOLYSIS 6) (RING-type E3 ubiquitin transferase PRT6)	PRT6 CER3 GED1 At5g02310/At5g02300 T1E22.70/T1E22.60	Arabidopsis thaliana (Mouse-ear cress)	2006	CER3 GED1	AT5G02310;
O03042	reviewed	RBL_ARATH	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL AtCg00490	Arabidopsis thaliana (Mouse-ear cress)	479		ATCG00490;
O04492	reviewed	DRB1_ARATH	Double-stranded RNA-binding protein 1 (Protein HYPONASTIC LEAVES 1) (dsRNA-binding protein 1) (AtDRB1)	DRB1 HYL1 At1g09700 F21M12.9	Arabidopsis thaliana (Mouse-ear cress)	419	HYL1	AT1G09700;
O04499	reviewed	PMG1_ARATH	2,3-bisphosphoglycerate-independent phosphoglycerate mutase 1 (BPG-independent PGAM 1) (Phosphoglyceromutase 1) (EC 5.4.2.12) (PGAM-I 1)	PGM1 At1g09780 F21M12.16	Arabidopsis thaliana (Mouse-ear cress)	557		AT1G09780;
O04714	reviewed	GCR1_ARATH	G-protein coupled receptor 1	GCR1 At1g48270 F11A17.17	Arabidopsis thaliana (Mouse-ear cress)	326		AT1G48270;
O04719	reviewed	P2C77_ARATH	Protein phosphatase 2C 77 (AtPP2C77) (EC 3.1.3.16) (Protein ABSCISIC ACID-INSENSITIVE 2) (Protein phosphatase 2C ABI2) (PP2C ABI2)	ABI2 PP2C77 At5g57050 MHM17.19	Arabidopsis thaliana (Mouse-ear cress)	423	PP2C77	AT5G57050;
O22768	reviewed	UNE12_ARATH	Transcription factor UNE12 (Basic helix-loop-helix protein 59) (AtbHLH59) (bHLH 59) (Protein UNFERTILIZED EMBRYO SAC 12) (Transcription factor EN 93) (bHLH transcription factor bHLH059)	UNE12 BHLH59 EN93 At4g02590 T10P11.13	Arabidopsis thaliana (Mouse-ear cress)	310	BHLH59 EN93	AT4G02590;
O22788	reviewed	PXG3_ARATH	Probable peroxygenase 3 (AtPXG3) (EC 1.11.2.3) (Caleosin-3) (Protein RESPONSIVE TO DESICCATION 20)	PXG3 CLO3 RD20 At2g33380 F4P9.15	Arabidopsis thaliana (Mouse-ear cress)	236	CLO3 RD20	AT2G33380;
O22850	reviewed	GPX3_ARATH	Probable glutathione peroxidase 3, mitochondrial (EC 1.11.1.9)	GPX3 At2g43350 T1O24.9	Arabidopsis thaliana (Mouse-ear cress)	206		AT2G43350;
O22893	reviewed	GOLS1_ARATH	Galactinol synthase 1 (AtGolS1) (GolS-1) (EC 2.4.1.123)	GOLS1 At2g47180 T3D7 T8I13	Arabidopsis thaliana (Mouse-ear cress)	344		AT2G47180;
O23141	reviewed	SPE2_ARATH	Arginine decarboxylase 2 (ADC 2) (ARGDC 2) (AtADC2) (EC 4.1.1.19) (ADC-N)	ADC2 SPE2 At4g34710 T4L20.290	Arabidopsis thaliana (Mouse-ear cress)	711	SPE2	AT4G34710;
O23181	reviewed	PLP3_ARATH	Patatin-like protein 3 (AtPLP3) (EC 3.1.1.-) (Patatin-related phospholipase A IIbeta) (pPLAIIb) (Phospholipase A IVC) (AtPLAIVC)	PLP3 At4g37050 AP22.16 C7A10.310	Arabidopsis thaliana (Mouse-ear cress)	428		AT4G37050;
O23523	reviewed	RGGA_ARATH	RGG repeats nuclear RNA binding protein A (AtRGGA)	RGGA At4g16830 dl4440w FCAALL.13	Arabidopsis thaliana (Mouse-ear cress)	355		AT4G16830;
O24456	reviewed	GBLPA_ARATH	Small ribosomal subunit protein RACK1z (Guanine nucleotide-binding protein subunit beta-like protein A) (Receptor for activated C kinase 1A) (WD-40 repeat auxin-dependent protein ARCA)	RACK1A ARCA At1g18080 T10F20.9 T10O22.6	Arabidopsis thaliana (Mouse-ear cress)	327	ARCA	AT1G18080;
O24646	reviewed	HY5_ARATH	Transcription factor HY5 (Protein LONG HYPOCOTYL 5) (bZIP transcription factor 56) (AtbZIP56)	HY5 BZIP56 At5g11260 F2I11_150	Arabidopsis thaliana (Mouse-ear cress)	168	BZIP56	AT5G11260;
O48538	reviewed	RBOHF_ARATH	Respiratory burst oxidase homolog protein F (EC 1.11.1.-) (EC 1.6.3.-) (Cytochrome b245 beta chain homolog RbohAp108) (NADPH oxidase RBOHF) (AtRBOHF)	RBOHF RBOHAP108 At1g64060 F22C12.18	Arabidopsis thaliana (Mouse-ear cress)	944	RBOHAP108	AT1G64060;
O49686	reviewed	PYR1_ARATH	Abscisic acid receptor PYR1 (ABI1-binding protein 6) (Protein PYRABACTIN RESISTANCE 1) (Regulatory components of ABA receptor 11)	PYR1 ABIP6 RCAR11 At4g17870 T6K21.50	Arabidopsis thaliana (Mouse-ear cress)	191	ABIP6 RCAR11	AT4G17870;
O64644	reviewed	SAP18_ARATH	Histone deacetylase complex subunit SAP18 (18 kDa Sin3-associated polypeptide)	At2g45640 F17K2.17	Arabidopsis thaliana (Mouse-ear cress)	152		AT2G45640;
O64816	reviewed	CSK2P_ARATH	Casein kinase II subunit alpha-4, chloroplastic (CK2-alpha4) (EC 2.7.11.1) (Plastid-targeted casein kinase 2 alpha) (cpCK2alpha)	CKA4 At2g23070 F21P24.13	Arabidopsis thaliana (Mouse-ear cress)	432		AT2G23070;
O65272	reviewed	KEA2_ARATH	K(+) efflux antiporter 2, chloroplastic (AtKEA2)	KEA2 At4g00630 F6N23.14 F6N23.15	Arabidopsis thaliana (Mouse-ear cress)	1174		AT4G00630;
O80340	reviewed	ERF78_ARATH	Ethylene-responsive transcription factor 4 (AtERF4) (Ethylene-responsive element-binding factor 4) (EREBP-4) (Protein RELATED TO APETALA2 5)	ERF4 ERF-4 ERF078 RAP2-5 At3g15210 K7L4.1	Arabidopsis thaliana (Mouse-ear cress)	222	ERF-4 ERF078 RAP2-5	AT3G15210;
O80396	reviewed	M2K3_ARATH	Mitogen-activated protein kinase kinase 3 (AtMKK3) (MAP kinase kinase 3) (EC 2.7.12.2)	MKK3 At5g40440 MPO12.19 MPO12_150	Arabidopsis thaliana (Mouse-ear cress)	520		AT5G40440;
O80536	reviewed	PIF3_ARATH	Transcription factor PIF3 (Basic helix-loop-helix protein 8) (AtbHLH8) (bHLH 8) (Phytochrome-associated protein 3) (Phytochrome-interacting factor 3) (Transcription factor EN 100) (bHLH transcription factor bHLH008)	PIF3 BHLH8 EN100 PAP3 At1g09530 F14J9.19	Arabidopsis thaliana (Mouse-ear cress)	524	BHLH8 EN100 PAP3	AT1G09530;
O80642	reviewed	PGTB1_ARATH	Geranylgeranyl transferase type-1 subunit beta (EC 2.5.1.59) (Geranylgeranyl transferase type I subunit beta) (AtGGT-IB) (GGTase-I-beta)	GGB PGGT1B PGGTI At2g39550 F12L6	Arabidopsis thaliana (Mouse-ear cress)	375	PGGT1B PGGTI	AT2G39550;
O80653	reviewed	SKIP_ARATH	SNW/SKI-interacting protein (AtSKIP) (Protein EARLY FLOWERING AND INSENSITIVE TO PHOTOPERIOD 1) (SNW domain-containing protein)	SKIP EIP1 At1g77180 T14N5.5	Arabidopsis thaliana (Mouse-ear cress)	613	EIP1	AT1G77180;
O80871	reviewed	P2C25_ARATH	Probable protein phosphatase 2C 25 (AtPP2C25) (EC 3.1.3.16) (Protein phosphatase AP2C1)	At2g30020 F23F1.6	Arabidopsis thaliana (Mouse-ear cress)	396		AT2G30020;
O80888	reviewed	M3K17_ARATH	Mitogen-activated protein kinase kinase kinase 17 (EC 2.7.11.25)	MAPKKK17 At2g32510 T26B15.7	Arabidopsis thaliana (Mouse-ear cress)	372		AT2G32510;
O80920	reviewed	PYL4_ARATH	Abscisic acid receptor PYL4 (ABI1-binding protein 2) (PYR1-like protein 4) (Regulatory components of ABA receptor 10)	PYL4 ABIP2 RCAR10 At2g38310 T19C21.20	Arabidopsis thaliana (Mouse-ear cress)	207	ABIP2 RCAR10	AT2G38310;
O80992	reviewed	PYL2_ARATH	Abscisic acid receptor PYL2 (PYR1-like protein 2) (Regulatory components of ABA receptor 14)	PYL2 RCAR14 At2g26040 T19L18.15	Arabidopsis thaliana (Mouse-ear cress)	190	RCAR14	AT2G26040;
O81439	reviewed	PAP1_ARATH	Probable plastid-lipid-associated protein 1, chloroplastic (AtPap1) (Fibrillin-1a) (Plastoglobulin 35) (AtPGL35)	PAP1 FBN1a FIB1a PGL35 At4g04020 T24H24.16	Arabidopsis thaliana (Mouse-ear cress)	318	FBN1a FIB1a PGL35	AT4G04020;
O81445	reviewed	CNBL1_ARATH	Calcineurin B-like protein 1 (SOS3-like calcium-binding protein 5)	CBL1 SCABP5 At4g17615 dl4845w FCAALL.122	Arabidopsis thaliana (Mouse-ear cress)	213	SCABP5	AT4G17615;
O81862	reviewed	CHIC_ARATH	Class V chitinase (AtChiC) (EC 3.2.1.14) (EC 3.2.1.200)	ChiC At4g19810 T16H5.170	Arabidopsis thaliana (Mouse-ear cress)	379		AT4G19810;
O82245	reviewed	TSPO_ARATH	Translocator protein homolog (AtTSPO)	TSPO At2g47770 F17A22.16	Arabidopsis thaliana (Mouse-ear cress)	196		AT2G47770;
O82804	reviewed	ELF3_ARATH	Protein EARLY FLOWERING 3 (Nematode-responsive protein)	ELF3 PYK20 At2g25930 F17H15.25 T19L18.26	Arabidopsis thaliana (Mouse-ear cress)	695	PYK20	AT2G25930;
P06525	reviewed	ADH1_ARATH	Alcohol dehydrogenase class-P (AtADH) (EC 1.1.1.1)	ADH1 ADH At1g77120 F22K20.19	Arabidopsis thaliana (Mouse-ear cress)	379	ADH	AT1G77120;
P0C5E2	reviewed	LRL12_ARATH	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.2 (EC 2.7.11.1) (Probable receptor-like serine/threonine-protein kinase LRK10L-1.2)	LRK10L-1.2 LRK10L1 At1g18390 F15H18.11 F15H18.25	Arabidopsis thaliana (Mouse-ear cress)	651	LRK10L1	AT1G18390;
P0DO11	reviewed	FLZ17_ARATH	FCS-Like Zinc finger 17	FLZ17 DUF581-3 At1g53885 T18A20	Arabidopsis thaliana (Mouse-ear cress)	126	DUF581-3	AT1G53885;
P15455	reviewed	CRU1_ARATH	12S seed storage protein CRA1 (Cruciferin 1) (AtCRU1) (Cruciferin A1) (Legumin-type globulin storage protein CRA1) [Cleaved into: 12S seed storage protein CRA1 alpha chain (12S seed storage protein CRA1 acidic chain); 12S seed storage protein CRA1 beta chain (12S seed storage protein CRA1 basic chain)]	CRA1 CRU1 CRU4 At5g44120 MLN1.4	Arabidopsis thaliana (Mouse-ear cress)	472	CRU1 CRU4	AT5G44120;
P15456	reviewed	CRU2_ARATH	12S seed storage protein CRB (Cruciferin 2) (AtCRU2) (Cruciferin B) (Legumin-type globulin storage protein CRU2) [Cleaved into: 12S seed storage protein CRB alpha chain (12S seed storage protein CRB acidic chain); 12S seed storage protein CRB beta chain (12S seed storage protein CRB basic chain)]	CRB CRU2 CRU3 At1g03880 F21M11.19	Arabidopsis thaliana (Mouse-ear cress)	455	CRU2 CRU3	AT1G03880;
P18064	reviewed	GPA1_ARATH	Guanine nucleotide-binding protein alpha-1 subunit (GP-alpha-1)	GPA1 At2g26300 T1D16.6	Arabidopsis thaliana (Mouse-ear cress)	383		AT2G26300;
P20649	reviewed	PMA1_ARATH	ATPase 1, plasma membrane-type (PM H(+)-ATPase 1) (Plasma membrane-type ATPase 1) (EC 7.1.2.1) (Proton pump 1)	AHA1 At2g18960 F19F24.16	Arabidopsis thaliana (Mouse-ear cress)	949		AT2G18960;
P25070	reviewed	CML24_ARATH	Calcium-binding protein CML24 (Calmodulin-like protein 24) (Touch-induced calmodulin-related protein 2)	CML24 TCH2 At5g37770 K22F20.1	Arabidopsis thaliana (Mouse-ear cress)	161	TCH2	AT5G37770;
P25696	reviewed	ENO2_ARATH	Bifunctional enolase 2/transcriptional activator (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase 2) (2-phosphoglycerate dehydratase 2) (LOW EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 1)	ENO2 LOS2 At2g36530 F1O11.16	Arabidopsis thaliana (Mouse-ear cress)	444	LOS2	AT2G36530;
P31168	reviewed	COR47_ARATH	Dehydrin COR47 (Cold-induced COR47 protein)	COR47 RD17 At1g20440 F5M15.22	Arabidopsis thaliana (Mouse-ear cress)	265	RD17	AT1G20440;
P37702	reviewed	BGL38_ARATH	Myrosinase 1 (EC 3.2.1.147) (Beta-glucosidase 38) (AtBGLU38) (EC 3.2.1.21) (Sinigrinase 1) (Thioglucosidase 1)	TGG1 BGLU38 At5g26000 T1N24.7	Arabidopsis thaliana (Mouse-ear cress)	541	BGLU38	AT5G26000;
P42698	reviewed	DR111_ARATH	DNA-damage-repair/toleration protein 111 (Protein SPLICING FACTOR FOR PHYTOCHROME SIGNALING) (REQUIRED FOR SNC4-1D protein 2)	DRT111 RSN2 SFPS At1g30480 F26G16.10	Arabidopsis thaliana (Mouse-ear cress)	387	RSN2 SFPS	AT1G30480;
P42759	reviewed	ERD10_ARATH	Dehydrin ERD10 (Low-temperature-induced protein LTI45)	ERD10 LTI29 LTI45 At1g20450 F5M15.21 F5M15_20	Arabidopsis thaliana (Mouse-ear cress)	260	LTI29 LTI45	AT1G20450;
P42763	reviewed	ERD14_ARATH	Dehydrin ERD14	ERD14 At1g76180 T23E18.12 T23E18_36	Arabidopsis thaliana (Mouse-ear cress)	185		AT1G76180;
P46667	reviewed	ATHB5_ARATH	Homeobox-leucine zipper protein ATHB-5 (HD-ZIP protein ATHB-5) (Homeodomain transcription factor ATHB-5)	ATHB-5 At5g65310 MNA5.4	Arabidopsis thaliana (Mouse-ear cress)	312		AT5G65310;
P46668	reviewed	ATHB6_ARATH	Homeobox-leucine zipper protein ATHB-6 (HD-ZIP protein ATHB-6) (Homeodomain transcription factor ATHB-6)	ATHB-6 At2g22430 F14M13.17	Arabidopsis thaliana (Mouse-ear cress)	311		AT2G22430;
P46897	reviewed	ATHB7_ARATH	Homeobox-leucine zipper protein ATHB-7 (HD-ZIP protein ATHB-7) (Homeodomain transcription factor ATHB-7)	ATHB-7 At2g46680 T3A4.6	Arabidopsis thaliana (Mouse-ear cress)	258		AT2G46680;
P48485	reviewed	PP15_ARATH	Serine/threonine-protein phosphatase PP1 isozyme 5 (EC 3.1.3.16) (Type one protein phosphatase 5)	TOPP5 At3g46820 T6H20.150	Arabidopsis thaliana (Mouse-ear cress)	312		AT3G46820;
P49177	reviewed	GBB_ARATH	Guanine nucleotide-binding protein subunit beta (AGB1) (transducin)	GB1 At4g34460 T4L20.40	Arabidopsis thaliana (Mouse-ear cress)	377		AT4G34460;
P49333	reviewed	ETR1_ARATH	Ethylene receptor 1 (AtETR1) (EC 2.7.13.3) (Protein ETHYLENE RESPONSE 1) (Protein ETR1)	ETR1 At1g66340 T27F4.9	Arabidopsis thaliana (Mouse-ear cress)	738		AT1G66340;
P49597	reviewed	P2C56_ARATH	Protein phosphatase 2C 56 (AtPP2C56) (EC 3.1.3.16) (Protein ABSCISIC ACID-INSENSITIVE 1) (Protein phosphatase 2C ABI1) (PP2C ABI1)	ABI1 At4g26080 F20B18.190	Arabidopsis thaliana (Mouse-ear cress)	434		AT4G26080;
P49598	reviewed	P2C37_ARATH	Protein phosphatase 2C 37 (AtPP2C37) (EC 3.1.3.16) (Protein ABA-HYPERSENSITIVE GERMINATION 3) (Protein phosphatase 2C A) (PP2CA)	PP2CA AHG3 At3g11410 F24K9.8	Arabidopsis thaliana (Mouse-ear cress)	399	AHG3	AT3G11410;
P55034	reviewed	PSMD4_ARATH	26S proteasome non-ATPase regulatory subunit 4 homolog (26S proteasome regulatory subunit RPN10) (AtRPN10) (26S proteasome regulatory subunit S5A homolog) (Multiubiquitin chain-binding protein 1) (AtMCB1)	RPN10 MBP1 MCB1 At4g38630 F20M13.190 T9A14.7	Arabidopsis thaliana (Mouse-ear cress)	386	MBP1 MCB1	AT4G38630;
P58766	reviewed	PLDA3_ARATH	Phospholipase D alpha 3 (AtPLDalpha3) (PLD alpha 3) (EC 3.1.4.4)	PLDALPHA3 At5g25370 F18G18.110	Arabidopsis thaliana (Mouse-ear cress)	820		AT5G25370;
P92937	reviewed	CIPKF_ARATH	CBL-interacting serine/threonine-protein kinase 15 (EC 2.7.11.1) (SNF1-related kinase 3.1) (SOS-interacting protein 2) (SOS2-like protein kinase PKS3) (Serine/threonine-protein kinase ATPK10)	CIPK15 ATPK10 PKS3 SIP2 SnRK3.1 At5g01810 T20L15_80	Arabidopsis thaliana (Mouse-ear cress)	421	ATPK10 PKS3 SIP2 SnRK3.1	AT5G01810;
P93006	reviewed	P2C27_ARATH	Probable protein phosphatase 2C 27 (AtPP2C27) (EC 3.1.3.16) (Probable protein phosphatase 2C G group 1) (AtPP2CG1)	PP2C27 PP2CG1 At2g33700 T1B8.2	Arabidopsis thaliana (Mouse-ear cress)	380	PP2CG1	AT2G33700;
P93751	reviewed	ZFP8_ARATH	Zinc finger protein 8	ZFP8 At2g41940 T6D20.16	Arabidopsis thaliana (Mouse-ear cress)	257		AT2G41940;
P93758	reviewed	RMR42_ARATH	Remorin 4.2 (AtREM4.2) (Remorin group 4 member 2)	REM4.2 At2g41870 T11A7.23 T6D20.22	Arabidopsis thaliana (Mouse-ear cress)	274		AT2G41870;
P93831	reviewed	CLF_ARATH	Histone-lysine N-methyltransferase CLF (EC 2.1.1.-) (Polycomb group protein CURLY LEAF) (Protein INCURVATA 1) (Protein SET DOMAIN GROUP 1) (Protein photoperiod insensitive flowering)	CLF ICU1 PIF1 PIF2 SDG1 SET1 At2g23380 F26B6.3	Arabidopsis thaliana (Mouse-ear cress)	902	ICU1 PIF1 PIF2 SDG1 SET1	AT2G23380;
Q01593	reviewed	ABI3_ARATH	B3 domain-containing transcription factor ABI3 (Protein ABSCISIC ACID-INSENSITIVE 3)	ABI3 At3g24650 MSD24.2	Arabidopsis thaliana (Mouse-ear cress)	720		AT3G24650;
Q06327	reviewed	LOX1_ARATH	Linoleate 9S-lipoxygenase 1 (EC 1.13.11.58) (Lipoxygenase 1) (AtLOX1)	LOX1 At1g55020 F14C21.3 F14C21.54 T24C10.13	Arabidopsis thaliana (Mouse-ear cress)	859		AT1G55020;
Q06738	reviewed	RD29A_ARATH	Low-temperature-induced 78 kDa protein (Desiccation-responsive protein 29A)	RD29A COR78 LTI140 LTI78 At5g52310 K24M7.4	Arabidopsis thaliana (Mouse-ear cress)	710	COR78 LTI140 LTI78	AT5G52310;
