Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q8VYG0	reviewed	LRL13_ARATH	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.3 (EC 2.7.11.1) (Probable receptor-like serine/threonine-protein kinase LRK10L-1.3)	LRK10L-1.3 LRK10L3 At5g38210 MXA21.10	Arabidopsis thaliana (Mouse-ear cress)	686	LRK10L3	AT5G38210;
Q94AX2	reviewed	PTST_ARATH	Protein PTST, chloroplastic (PROTEIN TARGETING TO STARCH)	PTST PTST1 At5g39790 MKM21.80	Arabidopsis thaliana (Mouse-ear cress)	277	PTST1	AT5G39790;
Q9C6K9	reviewed	LRL11_ARATH	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.1 (EC 2.7.11.1) (Probable receptor-like serine/threonine-protein kinase LRK10L-1.1)	LRK10L-1.1 LRK10L4 At1g25390 F2J7.14	Arabidopsis thaliana (Mouse-ear cress)	629	LRK10L4	AT1G25390;
Q9C9L5	reviewed	WAKLH_ARATH	Wall-associated receptor kinase-like 9 (EC 2.7.11.-)	WAKL9 At1g69730 T6C23.7	Arabidopsis thaliana (Mouse-ear cress)	792		AT1G69730;
Q9FEB5	reviewed	DSPG4_ARATH	Phosphoglucan phosphatase DSP4, chloroplastic (EC 3.1.3.-) (AtPTPKIS1) (Dual specificity protein phosphatase 4) (Protein STARCH-EXCESS 4) (AtSEX4)	DSP4 PTPKIS1 SEX4 At3g52180 F4F15.290	Arabidopsis thaliana (Mouse-ear cress)	379	PTPKIS1 SEX4	AT3G52180;
Q9FF31	reviewed	LRL21_ARATH	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.1 (EC 2.7.11.1) (Probable receptor-like serine/threonine-protein kinase LRK10L-2.1)	LRK10L-2.1 At5g38260 MXA21.5	Arabidopsis thaliana (Mouse-ear cress)	638		AT5G38260;
Q9FNQ2	reviewed	PDCB1_ARATH	PLASMODESMATA CALLOSE-BINDING PROTEIN 1 (AtPDCB1) (Glucan endo-1,3-beta-glucosidase-like protein 2)	PDCB1 At5g61130 MAF19.13	Arabidopsis thaliana (Mouse-ear cress)	201		AT5G61130;
Q9LFY0	reviewed	PTST2_ARATH	Protein PTST homolog 2, chloroplastic (PROTEIN TARGETING TO STARCH homolog 2)	PTST2 At1g27070 T7N9.13	Arabidopsis thaliana (Mouse-ear cress)	532		AT1G27070;
Q9LJR7	reviewed	XTH3_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 3 (At-XTH3) (XTH-3) (EC 2.4.1.207)	XTH3 At3g25050 K3G3.6	Arabidopsis thaliana (Mouse-ear cress)	290		AT3G25050;
Q9LMN6	reviewed	WAK4_ARATH	Wall-associated receptor kinase 4 (EC 2.7.11.-)	WAK4 At1g21210 F16F4.10	Arabidopsis thaliana (Mouse-ear cress)	738		AT1G21210;
Q9LMN7	reviewed	WAK5_ARATH	Wall-associated receptor kinase 5 (EC 2.7.11.-)	WAK5 At1g21230 F16F4.9	Arabidopsis thaliana (Mouse-ear cress)	733		AT1G21230;
Q9LMN8	reviewed	WAK3_ARATH	Wall-associated receptor kinase 3 (EC 2.7.11.-)	WAK3 At1g21240 F16F4.8	Arabidopsis thaliana (Mouse-ear cress)	741		AT1G21240;
Q9LMP1	reviewed	WAK2_ARATH	Wall-associated receptor kinase 2 (EC 2.7.11.-)	WAK2 At1g21270 F16F4.5	Arabidopsis thaliana (Mouse-ear cress)	732		AT1G21270;
Q9LN59	reviewed	WAKLK_ARATH	Putative wall-associated receptor kinase-like 11 (EC 2.7.11.-)	WAKL11 At1g19390 F18O14.11	Arabidopsis thaliana (Mouse-ear cress)	788		AT1G19390;
Q9M0D1	reviewed	XTH19_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 19 (At-XTH19) (XTH-19) (EC 2.4.1.207)	XTH19 At4g30290 F17I23.370	Arabidopsis thaliana (Mouse-ear cress)	277		AT4G30290;
Q9MA41	reviewed	CTL1_ARATH	Chitinase-like protein 1 (AtCTL1) (Protein ANION ALTERED ROOT MORPHOLOGY) (Protein ECTOPIC DEPOSITION OF LIGNIN IN PITH 1) (Protein ECTOPIC ROOT HAIR 2) (Protein POM-POM1) (Protein SENSITIVE TO HOT TEMPERATURES 2)	CTL1 ARM ELP1 ERH2 HOT2 POM1 At1g05850 T20M3.12	Arabidopsis thaliana (Mouse-ear cress)	321	ARM ELP1 ERH2 HOT2 POM1	AT1G05850;
Q9MB58	reviewed	F26_ARATH	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase (6PF-2-K/Fru-2,6-P2ase) (AtF2KP) (PFK/FBPase) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]	FKFBP F2KP At1g07110 F10K1.19	Arabidopsis thaliana (Mouse-ear cress)	744	F2KP	AT1G07110;
Q9S9M1	reviewed	WAKLE_ARATH	Wall-associated receptor kinase-like 5 (EC 2.7.11.-)	WAKL5 At1g16160 T24D18.24	Arabidopsis thaliana (Mouse-ear cress)	731		AT1G16160;
Q9S9M2	reviewed	WAKLD_ARATH	Wall-associated receptor kinase-like 4 (EC 2.7.11.-)	WAKL4 At1g16150 T24D18.23	Arabidopsis thaliana (Mouse-ear cress)	761		AT1G16150;
Q9S9M5	reviewed	WAKLA_ARATH	Wall-associated receptor kinase-like 1 (EC 2.7.11.-)	WAKL1 At1g16120 T24D18.20	Arabidopsis thaliana (Mouse-ear cress)	730		AT1G16120;
Q9SA25	reviewed	WAKLG_ARATH	Wall-associated receptor kinase-like 8 (EC 2.7.11.-)	WAKL8 At1g16260 F3O9.6	Arabidopsis thaliana (Mouse-ear cress)	720		AT1G16260;
Q9SA52	reviewed	CP41B_ARATH	Chloroplast stem-loop binding protein of 41 kDa b, chloroplastic (CSP41-b) (Heteroglycan-interacting protein 1.3) (Protein CHLOROPLAST RNA BINDING) (Protein Gb5f)	CSP41B CRB HIP1.3 At1g09340 T31J12.6	Arabidopsis thaliana (Mouse-ear cress)	378	CRB HIP1.3	AT1G09340;
Q9SNC3	reviewed	FLA4_ARATH	Fasciclin-like arabinogalactan protein 4 (Protein SALT OVERLY SENSITIVE 5)	FLA4 SOS5 At3g46550 F12A12.70	Arabidopsis thaliana (Mouse-ear cress)	420	SOS5	AT3G46550;
Q9SRK5	reviewed	LSF2_ARATH	Phosphoglucan phosphatase LSF2, chloroplastic (EC 3.1.3.-) (Phosphoglucan phosphatase like sex Four2) (Protein LIKE SEX4 2)	LSF2 At3g10940 F9F8.24	Arabidopsis thaliana (Mouse-ear cress)	282		AT3G10940;
Q9ZSU4	reviewed	XTH14_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 14 (At-XTH14) (XTH-14) (EC 2.4.1.207)	XTH14 XTR9 At4g25820 F14M19.100	Arabidopsis thaliana (Mouse-ear cress)	287	XTR9	AT4G25820;
Q9ZV40	reviewed	XTH21_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 21 (At-XTH21) (XTH-21) (EC 2.4.1.207)	XTH21 XTR17 At2g18800 MSF3.18	Arabidopsis thaliana (Mouse-ear cress)	305	XTR17	AT2G18800;
O48707	reviewed	MTND1_ARATH	Acireductone dioxygenase 1 (Acireductone dioxygenase (Fe(2+)-requiring) 1) (ARD' 1) (Fe-ARD 1) (EC 1.13.11.54) (Acireductone dioxygenase (Ni(2+)-requiring) 1) (ARD 1) (Ni-ARD 1) (EC 1.13.11.53)	ARD1 At2g26400 T9J22.7	Arabidopsis thaliana (Mouse-ear cress)	199		AT2G26400;
Q38907	reviewed	XTH25_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 25 (At-XTH25) (XTH-25) (EC 2.4.1.207)	XTH25 EXGT-A5 XTR3 At5g57550 MUA2.12	Arabidopsis thaliana (Mouse-ear cress)	284	EXGT-A5 XTR3	AT5G57550;
Q38908	reviewed	XTH30_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 30 (At-XTH30) (XTH-30) (EC 2.4.1.207)	XTH30 XTR4 At1g32170 F3C3.5	Arabidopsis thaliana (Mouse-ear cress)	343	XTR4	AT1G32170;
Q38910	reviewed	XTH23_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 23 (At-XTH23) (XTH-23) (EC 2.4.1.207)	XTH23 XTR6 At4g25810 F14M19.90	Arabidopsis thaliana (Mouse-ear cress)	286	XTR6	AT4G25810;
Q5EAH9	reviewed	LESV_ARATH	Protein LIKE EARLY STARVATION, chloroplastic	LESV At3g55760 F1I16.170	Arabidopsis thaliana (Mouse-ear cress)	578		AT3G55760;
Q8L7H3	reviewed	XTH29_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 29 (At-XTH29) (XTH-29) (EC 2.4.1.207)	XTH29 XTR13 At4g18990 F13C5.160	Arabidopsis thaliana (Mouse-ear cress)	357	XTR13	AT4G18990;
Q8L9A9	reviewed	XTH8_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 8 (At-XTH8) (XTH-8) (EC 2.4.1.207)	XTH8 At1g11545 T23J18.21	Arabidopsis thaliana (Mouse-ear cress)	305		AT1G11545;
Q8LER3	reviewed	XTH7_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 7 (At-XTH7) (XTH-7) (EC 2.4.1.207)	XTH7 XTR15 At4g37800 T28I19.80	Arabidopsis thaliana (Mouse-ear cress)	293	XTR15	AT4G37800;
Q8LF99	reviewed	XTH6_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 6 (At-XTH6) (XTH-6) (EC 2.4.1.207)	XTH6 XTR10 At5g65730 MPA24.8	Arabidopsis thaliana (Mouse-ear cress)	292	XTR10	AT5G65730;
Q8LG58	reviewed	XTH16_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 16 (At-XTH16) (XTH-16) (EC 2.4.1.207)	XTH16 At3g23730 MYM9.11	Arabidopsis thaliana (Mouse-ear cress)	291		AT3G23730;
Q9FI31	reviewed	XTH20_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 20 (At-XTH20) (XTH-20) (EC 2.4.1.207)	XTH20 At5g48070 MDN11.15	Arabidopsis thaliana (Mouse-ear cress)	282		AT5G48070;
Q9FKL8	reviewed	XTH13_ARATH	Putative xyloglucan endotransglucosylase/hydrolase protein 13 (At-XTH13) (XTH-13) (EC 2.4.1.207)	XTH13 At5g57540 MUA2.11	Arabidopsis thaliana (Mouse-ear cress)	284		AT5G57540;
Q9FKL9	reviewed	XTH12_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 12 (At-XTH12) (XTH-12) (EC 2.4.1.207)	XTH12 At5g57530 MUA2.10	Arabidopsis thaliana (Mouse-ear cress)	285		AT5G57530;
Q9M0D2	reviewed	XTH18_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 18 (At-XTH18) (XTH-18) (EC 2.4.1.207)	XTH18 At4g30280 F17I23.380	Arabidopsis thaliana (Mouse-ear cress)	282		AT4G30280;
Q9SD84	reviewed	PDCB2_ARATH	PLASMODESMATA CALLOSE-BINDING PROTEIN 2 (AtPDCB2) (Glucan endo-1,3-beta-glucosidase-like protein 3)	PDCB2 At5g08000 F13G24.200	Arabidopsis thaliana (Mouse-ear cress)	194		AT5G08000;
Q9SJL9	reviewed	XTH32_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 32 (At-XTH32) (XTH-32) (EC 2.4.1.207)	XTH32 At2g36870 T1J8.5	Arabidopsis thaliana (Mouse-ear cress)	299		AT2G36870;
Q9SMP1	reviewed	XTH11_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 11 (At-XTH11) (XTH-11) (EC 2.4.1.207)	XTH11 At3g48580 T8P19.90	Arabidopsis thaliana (Mouse-ear cress)	277		AT3G48580;
Q9SV61	reviewed	XTH1_ARATH	Putative xyloglucan endotransglucosylase/hydrolase protein 1 (At-XTH1) (XTH-1) (EC 2.4.1.207)	XTH1 At4g13080 F25G13.170	Arabidopsis thaliana (Mouse-ear cress)	295		AT4G13080;
Q9SVV2	reviewed	XTH26_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 26 (At-XTH26) (XTH-26) (EC 2.4.1.207)	XTH26 XTR18 At4g28850 F16A16.40	Arabidopsis thaliana (Mouse-ear cress)	292	XTR18	AT4G28850;
Q9XIW1	reviewed	XTH5_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 5 (At-XTH5) (XTH-5) (EC 2.4.1.207)	XTH5 EXGT-A4 XTR12 At5g13870 MAC12.33	Arabidopsis thaliana (Mouse-ear cress)	293	EXGT-A4 XTR12	AT5G13870;
Q9ZVK1	reviewed	XTH10_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 10 (At-XTH10) (XTH-10) (EC 2.4.1.207)	XTH10 XTR14 At2g14620 T6B13.14	Arabidopsis thaliana (Mouse-ear cress)	299	XTR14	AT2G14620;
A0A178UXW5	unreviewed	A0A178UXW5_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At4g35640 C24_LOCUS19808	Arabidopsis thaliana (Mouse-ear cress)	792		
A0A178W4A5	unreviewed	A0A178W4A5_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g22310	Arabidopsis thaliana (Mouse-ear cress)	732		
A0A178W5Z0	unreviewed	A0A178W5Z0_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g74500	Arabidopsis thaliana (Mouse-ear cress)	769		
A0A178W6T3	unreviewed	A0A178W6T3_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g16910	Arabidopsis thaliana (Mouse-ear cress)	748		
A0A178W719	unreviewed	A0A178W719_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g22290	Arabidopsis thaliana (Mouse-ear cress)	736		
A0A178W780	unreviewed	A0A178W780_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g22240	Arabidopsis thaliana (Mouse-ear cress)	738		
A0A178W9G0	unreviewed	A0A178W9G0_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g16940 AN1_LOCUS1748 C24_LOCUS1662	Arabidopsis thaliana (Mouse-ear cress)	731		
A0A178WAS9	unreviewed	A0A178WAS9_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g20330	Arabidopsis thaliana (Mouse-ear cress)	788		
A0A178WAW5	unreviewed	A0A178WAW5_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g63850	Arabidopsis thaliana (Mouse-ear cress)	790		
A0A178WDV6	unreviewed	A0A178WDV6_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g17040	Arabidopsis thaliana (Mouse-ear cress)	720		
A0A178WFH0	unreviewed	A0A178WFH0_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g16880	Arabidopsis thaliana (Mouse-ear cress)	642		
A0A178WFP7	unreviewed	A0A178WFP7_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g16930	Arabidopsis thaliana (Mouse-ear cress)	759		
A0A178WG66	unreviewed	A0A178WG66_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g22260	Arabidopsis thaliana (Mouse-ear cress)	733		
A0A178WM41	unreviewed	A0A178WM41_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g16900	Arabidopsis thaliana (Mouse-ear cress)	730		
A0A178WQQ5	unreviewed	A0A178WQQ5_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	AXX17_At1g22270	Arabidopsis thaliana (Mouse-ear cress)	742		
A0A1P8ANH8	unreviewed	A0A1P8ANH8_ARATH	non-specific serine/threonine protein kinase (EC 2.7.11.1)	At1g66880 F4N21.1 F4N21_1	Arabidopsis thaliana (Mouse-ear cress)	917		AT1G66880;
A0A1P8ANI2	unreviewed	A0A1P8ANI2_ARATH	non-specific serine/threonine protein kinase (EC 2.7.11.1)	At1g66880 F4N21.1 F4N21_1	Arabidopsis thaliana (Mouse-ear cress)	675		AT1G66880;
A0A1P8AQU3	unreviewed	A0A1P8AQU3_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	WAK3 wall associated kinase 3 At1g21240 F16F4.8 F16F4_8	Arabidopsis thaliana (Mouse-ear cress)	480	wall associated kinase 3	AT1G21240;
A0A1P8AWN7	unreviewed	A0A1P8AWN7_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	At1g16260 F3O9.6 F3O9_6	Arabidopsis thaliana (Mouse-ear cress)	711		AT1G16260;
A0A1P8B7G4	unreviewed	A0A1P8B7G4_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	At4g31110 F6E21.30 F6E21_30	Arabidopsis thaliana (Mouse-ear cress)	771		AT4G31110;
A0A1P8BDK9	unreviewed	A0A1P8BDK9_ARATH	non-specific serine/threonine protein kinase (EC 2.7.11.1)	LRK10L3 MXA21.10 MXA21_10 At5g38210	Arabidopsis thaliana (Mouse-ear cress)	698	MXA21.10 MXA21_10	AT5G38210;
A0A5S9UP89	unreviewed	A0A5S9UP89_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	C24_LOCUS1661	Arabidopsis thaliana (Mouse-ear cress)	758		
A0A5S9UQ81	unreviewed	A0A5S9UQ81_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	C24_LOCUS1659	Arabidopsis thaliana (Mouse-ear cress)	732		
A0A5S9UQD6	unreviewed	A0A5S9UQD6_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	C24_LOCUS1660	Arabidopsis thaliana (Mouse-ear cress)	733		
A0A5S9URN9	unreviewed	A0A5S9URN9_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	C24_LOCUS1672	Arabidopsis thaliana (Mouse-ear cress)	684		
A0A5S9V7R2	unreviewed	A0A5S9V7R2_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	C24_LOCUS1988	Arabidopsis thaliana (Mouse-ear cress)	788		
A0A5S9VDL0	unreviewed	A0A5S9VDL0_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	C24_LOCUS2170	Arabidopsis thaliana (Mouse-ear cress)	738		
A0A5S9VDN5	unreviewed	A0A5S9VDN5_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	C24_LOCUS2172	Arabidopsis thaliana (Mouse-ear cress)	741		
A0A5S9VDS8	unreviewed	A0A5S9VDS8_ARATH	Wall-associated receptor kinase-like (EC 2.7.11.-)	C24_LOCUS2174	Arabidopsis thaliana (Mouse-ear cress)	736		
