Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
P21276	reviewed	SODF1_ARATH	Superoxide dismutase [Fe] 1, chloroplastic (EC 1.15.1.1) (Protein FE SUPEROXIDE DISMUTASE 1) (FeSOD)	FSD1 SODB At4g25100 F13M23.240	Arabidopsis thaliana (Mouse-ear cress)	212	SODB	AT4G25100;
P42760	reviewed	GSTF6_ARATH	Glutathione S-transferase F6 (AtGSTF6) (EC 2.5.1.18) (AtGSTF3) (GST class-phi member 6) (Glutathione S-transferase 1) (AtGST1) (Protein EARLY RESPONSE TO DEHYDRATION 11)	GSTF6 ERD11 GST1 GSTF3 At1g02930 F22D16.7	Arabidopsis thaliana (Mouse-ear cress)	208	ERD11 GST1 GSTF3	AT1G02930;
P46309	reviewed	GSH1_ARATH	Glutamate--cysteine ligase, chloroplastic (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase) (Protein ROOT MERISTEMLESS 1) (AtGCL) (Protein cadmium-sensitive 2) (Protein phytoalexin-deficient 2)	GSH1 CAD2 GCL PAD2 RML1 At4g23100 F7H19.290	Arabidopsis thaliana (Mouse-ear cress)	522	CAD2 GCL PAD2 RML1	AT4G23100;
P46422	reviewed	GSTF2_ARATH	Glutathione S-transferase F2 (AtGSTF2) (EC 2.5.1.18) (24 kDa auxin-binding protein) (AtPM24) (GST class-phi member 2)	GSTF2 PM24.1 At4g02520 T10P11.18	Arabidopsis thaliana (Mouse-ear cress)	212	PM24.1	AT4G02520;
P47998	reviewed	CYSK1_ARATH	Cysteine synthase 1 (EC 2.5.1.47) (At.OAS.5-8) (Beta-substituted Ala synthase 1;1) (ARAth-Bsas1;1) (CSase A) (AtCS-A) (Cys-3A) (O-acetylserine (thiol)-lyase 1) (OAS-TL A) (O-acetylserine sulfhydrylase) (Protein ONSET OF LEAF DEATH 3)	OASA1 OAS1 OASS OLD3 At4g14880 dl3480c	Arabidopsis thaliana (Mouse-ear cress)	322	OAS1 OASS OLD3	AT4G14880;
Q3ECR7	reviewed	CSTM2_ARATH	Protein CYSTEINE-RICH TRANSMEMBRANE MODULE 2 (AthCYSTM2) (Protein CADMIUM TOLERANCE 1) (AtCDT1) (Cd tolerant 1)	CYSTM2 CDT1 At1g52827 F14G24	Arabidopsis thaliana (Mouse-ear cress)	62	CDT1	AT1G52827;
Q42112	reviewed	RLA02_ARATH	Large ribosomal subunit protein uL10y (60S acidic ribosomal protein P0-2)	RPP0B At3g09200 F3L24.7 MZB10.24	Arabidopsis thaliana (Mouse-ear cress)	320		AT3G09200;
Q43127	reviewed	GLNA2_ARATH	Glutamine synthetase, chloroplastic/mitochondrial (EC 6.3.1.2) (GS2) (Glutamate--ammonia ligase)	GLN2 GSLI At5g35630 MJE4.9	Arabidopsis thaliana (Mouse-ear cress)	430	GSLI	AT5G35630;
Q56XG6	reviewed	RH15_ARATH	DEAD-box ATP-dependent RNA helicase 15 (EC 3.6.4.13) (UAP56 homolog A)	RH15 UAP56A At5g11170 F2I11.60	Arabidopsis thaliana (Mouse-ear cress)	427	UAP56A	AT5G11170;
Q7X9V2	reviewed	PIE1_ARATH	Protein PHOTOPERIOD-INDEPENDENT EARLY FLOWERING 1 (EC 3.6.4.12) (Independent early flowering 1 protein) (Protein CHROMATIN REMODELING 13) (AtCHR13)	PIE1 CHR13 At3g12810 MBK21.19	Arabidopsis thaliana (Mouse-ear cress)	2055	CHR13	AT3G12810;
Q84W92	reviewed	ANM13_ARATH	Probable histone-arginine methyltransferase 1.3 (AtPRMT13) (EC 2.1.1.319) (Coactivator-associated methyltransferase 1A) (Protein arginine N-methyltransferase 4B) (AtPRMT4B)	PRMT13 CARM1A PRMT4B At3g06930 F17A9.8	Arabidopsis thaliana (Mouse-ear cress)	535	CARM1A PRMT4B	AT3G06930;
Q8GY54	reviewed	GCT21_ARATH	Gamma-glutamylcyclotransferase 2-1 (AtGGCT2;1) (EC 4.3.2.9) (Gamma-glutamyl cyclotransferase 2;1)	GGCT2;1 At5g26220	Arabidopsis thaliana (Mouse-ear cress)	216		AT5G26220;
Q93Y08	reviewed	AB1K8_ARATH	Protein ACTIVITY OF BC1 COMPLEX KINASE 8, chloroplastic (ABC1-LIKE KINASE 8) (EC 2.7.11.1) (ABC2 homolog protein 13) (AtATH13) (Oxidative stress-related ABC1-like protein 1, chloroplastic) (AtOSA1)	ABC1K8 ATH13 OSA1 At5g64940 MXK3.17	Arabidopsis thaliana (Mouse-ear cress)	761	ATH13 OSA1	AT5G64940;
Q94B78	reviewed	GCSP1_ARATH	Glycine dehydrogenase (decarboxylating) 1, mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein 1) (Glycine decarboxylase 1) (Glycine decarboxylase P-protein 1) (AtGLDP1) (Glycine dehydrogenase (aminomethyl-transferring) 1)	GLDP1 GDP1 At4g33010 F26P21.130	Arabidopsis thaliana (Mouse-ear cress)	1037	GDP1	AT4G33010;
Q9C589	reviewed	ATR7_ARATH	Protein AAL-toxin resistant 7 (Alternaria alternata f.sp. lycopersici toxin resistant protein 7)	ATR7 At5g21280 F13M11 T6G21	Arabidopsis thaliana (Mouse-ear cress)	302		AT5G21280;
Q9C942	reviewed	CSE_ARATH	Caffeoylshikimate esterase (EC 3.1.1.-) (Lysophospholipase 2) (LysoPL2)	CSE At1g52760 F14G24.3	Arabidopsis thaliana (Mouse-ear cress)	332		AT1G52760;
Q9FLT0	reviewed	TSN2_ARATH	Ribonuclease TUDOR 2 (AtTudor2) (TUDOR-SN protein 2) (EC 3.1.-.-) (100 kDa coactivator-like protein)	TSN2 At5g61780 MAC9.10	Arabidopsis thaliana (Mouse-ear cress)	985		AT5G61780;
Q9FUT3	reviewed	AB23B_ARATH	ABC transporter B family member 23, mitochondrial (ABC transporter ABCB.23) (AtABCB23) (ABC transporter of the mitochondrion 1) (AtATM1) (Iron-sulfur clusters transporter ATM1) (Protein STARIK 2)	ABCB23 ATM1 STA2 At4g28630 T5F17.80	Arabidopsis thaliana (Mouse-ear cress)	678	ATM1 STA2	AT4G28630;
Q9FX54	reviewed	G3PC2_ARATH	Glyceraldehyde-3-phosphate dehydrogenase GAPC2, cytosolic (EC 1.2.1.12) (NAD-dependent glyceraldehydephosphate dehydrogenase C subunit 2)	GAPC2 GAPDH At1g13440 T6J4.17	Arabidopsis thaliana (Mouse-ear cress)	338	GAPDH	AT1G13440;
Q9FZH5	reviewed	MPI2_ARATH	Mannose-6-phosphate isomerase 2 (EC 5.3.1.8) (Phosphohexomutase 2) (Phosphomannose isomerase 2) (PMI2) (Protein DARK INDUCIBLE 9)	PMI2 DIN9 At1g67070 F1O19.12	Arabidopsis thaliana (Mouse-ear cress)	441	DIN9	AT1G67070;
Q9LVB9	reviewed	OXS3_ARATH	Protein OXIDATIVE STRESS 3 (AtOXS3)	OXS3 At5g56550 MKN22.7	Arabidopsis thaliana (Mouse-ear cress)	172		AT5G56550;
Q9LVM1	reviewed	AB25B_ARATH	ABC transporter B family member 25, mitochondrial (ABC transporter ABCB.25) (AtABCB25) (ABC transporter of the mitochondrion 3) (AtATM3) (Iron-sulfur clusters transporter ATM3) (Protein STARIK 1)	ABCB25 ATM3 STA1 At5g58270 MCK7.14	Arabidopsis thaliana (Mouse-ear cress)	728	ATM3 STA1	AT5G58270;
Q9LYG3	reviewed	MAOP2_ARATH	NADP-dependent malic enzyme 2 (AtNADP-ME2) (NADP-malic enzyme 2) (EC 1.1.1.40)	NADP-ME2 At5g11670 T22P22.60	Arabidopsis thaliana (Mouse-ear cress)	588		AT5G11670;
Q9M0G9	reviewed	AB24B_ARATH	ABC transporter B family member 24, mitochondrial (ABC transporter ABCB.24) (AtABCB24) (ABC transporter of the mitochondrion 2) (AtATM2) (Iron-sulfur clusters transporter ATM2) (Protein STARIK 3)	ABCB24 ATM2 STA3 At4g28620 T5F17.70	Arabidopsis thaliana (Mouse-ear cress)	680	ATM2 STA3	AT4G28620;
Q9M5K3	reviewed	DLDH1_ARATH	Dihydrolipoyl dehydrogenase 1, mitochondrial (AtmLPD1) (mtLPD1) (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase 1) (Glycine cleavage system L protein 1) (Pyruvate dehydrogenase complex E3 subunit 1) (E3-1) (PDC-E3 1)	LPD1 At1g48030 F21D18.28 T2J15.6	Arabidopsis thaliana (Mouse-ear cress)	507		AT1G48030;
Q9M884	reviewed	MPI1_ARATH	Mannose-6-phosphate isomerase 1 (EC 5.3.1.8) (Phosphohexomutase 1) (Phosphomannose isomerase 1) (PMI1) (Protein MATERNAL EFFECT EMBRYO ARREST 31)	PMI1 MEE31 At3g02570 F16B3.20	Arabidopsis thaliana (Mouse-ear cress)	432	MEE31	AT3G02570;
Q9S7Y7	reviewed	XYL1_ARATH	Alpha-xylosidase 1 (EC 3.2.1.177)	XYL1 AXY3 At1g68560 F24J5.20	Arabidopsis thaliana (Mouse-ear cress)	915	AXY3	AT1G68560;
Q9S7Z3	reviewed	PCS1_ARATH	Glutathione gamma-glutamylcysteinyltransferase 1 (EC 2.3.2.15) (Cadmium tolerance protein) (Phytochelatin synthase 1) (AtPCS1)	PCS1 ARA8 CAD1 At5g44070 MRH10.11 MRH10_18	Arabidopsis thaliana (Mouse-ear cress)	485	ARA8 CAD1	AT5G44070;
Q9SGU3	reviewed	MYB72_ARATH	Transcription factor MYB72 (Myb-related protein 72) (AtMYB72)	MYB72 At1g56160 F14G9.22 T6H22.4	Arabidopsis thaliana (Mouse-ear cress)	296		AT1G56160;
Q9SRY5	reviewed	GSTF7_ARATH	Glutathione S-transferase F7 (EC 2.5.1.18) (AtGSTF8) (GST class-phi member 7) (Glutathione S-transferase 11)	GSTF7 GST11 GSTF8 At1g02920 F22D16.8	Arabidopsis thaliana (Mouse-ear cress)	209	GST11 GSTF8	AT1G02920;
A1L4X0	reviewed	CLT2_ARATH	Protein CLT2, chloroplastic (CRT-like transporter 2) (Chloroquine-resistance transporter-like transporter 2)	CLT2 At4g24460 T22A6.290	Arabidopsis thaliana (Mouse-ear cress)	431		AT4G24460;
O23264	reviewed	SEBP1_ARATH	Selenium-binding protein 1 (AtSBP1)	SBP1 At4g14030 dl3055c FCAALL.79	Arabidopsis thaliana (Mouse-ear cress)	490		AT4G14030;
O49299	reviewed	PGMC1_ARATH	Probable phosphoglucomutase, cytoplasmic 1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1)	At1g23190 F26F24.1 T26J12.5	Arabidopsis thaliana (Mouse-ear cress)	583		AT1G23190;
O82089	reviewed	CCH_ARATH	Copper transport protein CCH (Copper chaperone CCH)	CCH At3g56240 F18O21.200	Arabidopsis thaliana (Mouse-ear cress)	121		AT3G56240;
P28493	reviewed	PR5_ARATH	Pathogenesis-related protein 5 (PR-5)	At1g75040 F9E10.11	Arabidopsis thaliana (Mouse-ear cress)	239		AT1G75040;
P52901	reviewed	ODPA1_ARATH	Pyruvate dehydrogenase E1 component subunit alpha-1, mitochondrial (PDHE1-A) (EC 1.2.4.1)	E1 ALPHA At1g59900 F23H11.21	Arabidopsis thaliana (Mouse-ear cress)	389		AT1G59900;
Q84WV0	reviewed	GLYC7_ARATH	Serine hydroxymethyltransferase 7 (AtSHMT7) (EC 2.1.2.1) (Glycine hydroxymethyltransferase 7) (Serine methylase 7)	SHM7 SHMT7 At1g36370 F7F23.9	Arabidopsis thaliana (Mouse-ear cress)	598	SHMT7	AT1G36370;
Q8GXN2	reviewed	PTR47_ARATH	Protein NRT1/ PTR FAMILY 7.2 (AtNPF7.2) (Nitrate transporter 1.8)	NPF7.2 NRT1.8 At4g21680 F17L22.140	Arabidopsis thaliana (Mouse-ear cress)	589	NRT1.8	AT4G21680;
Q8RWL5	reviewed	CLT3_ARATH	Protein CLT3, chloroplastic (CRT-like transporter 3) (Chloroquine-resistance transporter-like transporter 3)	CLT3 At5g12170 MXC9.12 MXC9.13	Arabidopsis thaliana (Mouse-ear cress)	452		AT5G12170;
Q8VZ79	reviewed	IDN2_ARATH	Protein INVOLVED IN DE NOVO 2 (Protein RNA-DIRECTED DNA METHYLATION 12)	IDN2 RDM12 At3g48670 T8P19.180	Arabidopsis thaliana (Mouse-ear cress)	647	RDM12	AT3G48670;
Q93VP2	reviewed	HIP22_ARATH	Heavy metal-associated isoprenylated plant protein 22 (AtHIP22) (AtHIPP22) (Farnesylated protein 7) (AtFP7)	HIPP22 FP7 At1g22990 F19G10.25	Arabidopsis thaliana (Mouse-ear cress)	152	FP7	AT1G22990;
Q93ZB6	reviewed	DCUP1_ARATH	Uroporphyrinogen decarboxylase 1, chloroplastic (UPD1) (URO-D1) (EC 4.1.1.37)	HEME1 At3g14930 K15M2.7	Arabidopsis thaliana (Mouse-ear cress)	418		AT3G14930;
Q9C9A3	reviewed	HIP20_ARATH	Heavy metal-associated isoprenylated plant protein 20 (AtHIP20) (AtHIPP20)	HIPP20 At1g71050 F23N20.4	Arabidopsis thaliana (Mouse-ear cress)	152		AT1G71050;
Q9LF57	reviewed	HIP21_ARATH	Heavy metal-associated isoprenylated plant protein 21 (AtHIP21) (AtHIPP21)	HIPP21 At5g17450 K3M16_20	Arabidopsis thaliana (Mouse-ear cress)	149		AT5G17450;
Q9LIK9	reviewed	APS1_ARATH	ATP sulfurylase 1, chloroplastic (AtPS1) (EC 2.7.7.4)	APS1 At3g22890 F5N5.6	Arabidopsis thaliana (Mouse-ear cress)	463		AT3G22890;
Q9SG94	reviewed	MAN3_ARATH	Mannan endo-1,4-beta-mannosidase 3 (EC 3.2.1.78) (Beta-mannanase 3) (Endo-beta-1,4-mannanase 3) (AtMAN3)	MAN3 At3g10890 T7M13.3	Arabidopsis thaliana (Mouse-ear cress)	414		AT3G10890;
Q9SVB7	reviewed	WRK13_ARATH	Probable WRKY transcription factor 13 (WRKY DNA-binding protein 13)	WRKY13 At4g39410 F23K16.40	Arabidopsis thaliana (Mouse-ear cress)	304		AT4G39410;
Q9ZT91	reviewed	EFTM_ARATH	Elongation factor Tu, mitochondrial	TUFA At4g02930 T4I9.19 T5J8.25	Arabidopsis thaliana (Mouse-ear cress)	454		AT4G02930;
F4JIF9	unreviewed	F4JIF9_ARATH	Proteasome subunit beta	PBD2 20S proteasome beta subunit D2 DL3440W At4g14800 FCAALL.135	Arabidopsis thaliana (Mouse-ear cress)	215	20S proteasome beta subunit D2 DL3440W	AT4G14800;
P0CW77	reviewed	HMA3A_ARATH	Putative inactive cadmium/zinc-transporting ATPase HMA3 (Putative inactive cadmium/zinc-transporting ATPase 4) (Putative inactive protein HEAVY METAL ATPASE 3)	HMA3 At4g30120 F6G3.150	Arabidopsis thaliana (Mouse-ear cress)	542		AT4G30120;
Q5HZ05	reviewed	TPPJ_ARATH	Probable trehalose-phosphate phosphatase J (AtTPPJ) (EC 3.1.3.12) (Trehalose 6-phosphate phosphatase)	TPPJ At5g65140 MQN23.7	Arabidopsis thaliana (Mouse-ear cress)	370		AT5G65140;
Q5XEP2	reviewed	HSOP2_ARATH	Hsp70-Hsp90 organizing protein 2 (AtHop2)	HOP2 At1g62740 F23N19.10	Arabidopsis thaliana (Mouse-ear cress)	571		AT1G62740;
Q8L9W8	reviewed	O3L4_ARATH	Protein OXIDATIVE STRESS 3 LIKE 4 (AtO3L4) (KID-containing protein) (AtKCP)	O3L4 KCP At5g24890 F6A4.100	Arabidopsis thaliana (Mouse-ear cress)	240	KCP	AT5G24890;
Q945P6	reviewed	O3L6_ARATH	Protein OXIDATIVE STRESS 3 LIKE 6 (AtO3L6) (KID-containing protein-like 2) (AtKCL2)	O3L6 KCL2 At2g24550 F25P17.15	Arabidopsis thaliana (Mouse-ear cress)	245	KCL2	AT2G24550;
Q9FIF8	reviewed	SBT43_ARATH	Subtilisin-like protease SBT4.3 (EC 3.4.21.-) (Subtilase subfamily 4 member 3) (AtSBT4.3)	SBT4.3 At5g59190 MNC17.10	Arabidopsis thaliana (Mouse-ear cress)	729		AT5G59190;
Q9LPF0	reviewed	STKLB_ARATH	Probable transcription factor At1g44810 (Storekeeper-like protein At1g44810)	At1g44810 T12C22.8	Arabidopsis thaliana (Mouse-ear cress)	296		AT1G44810;
Q9SV19	reviewed	O3L5_ARATH	Protein OXIDATIVE STRESS 3 LIKE 5 (AtO3L5) (KID-containing protein-like 1) (AtKCL1)	O3L5 KCL1 At4g31510 F3L17.80	Arabidopsis thaliana (Mouse-ear cress)	214	KCL1	AT4G31510;
Q9XEC4	reviewed	APA3_ARATH	Aspartic proteinase A3 (EC 3.4.23.-)	APA3 At4g04460 T26N6.7	Arabidopsis thaliana (Mouse-ear cress)	508		AT4G04460;
F4K139	unreviewed	F4K139_ARATH	CRT (Chloroquine-resistance transporter)-like transporter 1	CLT1 At5g19380 F7K24.130 F7K24_130	Arabidopsis thaliana (Mouse-ear cress)	507		AT5G19380;
F4KAN9	unreviewed	F4KAN9_ARATH	Afadin/alpha-actinin-binding protein	MSF19.7 MSF19_7 At5g57410	Arabidopsis thaliana (Mouse-ear cress)	391	MSF19_7	AT5G57410;
Q9C9P3	unreviewed	Q9C9P3_ARATH	ADP-glucose pyrophosphorylase family protein (At1g74910/F9E10_24) (Putative GDP-mannose pyrophosphorylase; 64911-67597)	KJC1 F9E10.24 At1g74910 F25A4.12 F25A4_12	Arabidopsis thaliana (Mouse-ear cress)	415	F9E10.24	AT1G74910;
Q9FMG0	unreviewed	Q9FMG0_ARATH	2-nitropropane dioxygenase-like protein (Aldolase-type TIM barrel family protein) (Putative 2-nitropropane dioxygenase)	MSJ1.9 MSJ1_9 At5g64250	Arabidopsis thaliana (Mouse-ear cress)	333	MSJ1_9	AT5G64250;
Q9SUR0	unreviewed	Q9SUR0_ARATH	AT4G23670 protein (AT4g23670/F9D16_140) (Polyketide cyclase/dehydrase and lipid transport superfamily protein) (Putative major latex protein)	At4g23670 F9D16.140 F9D16_140	Arabidopsis thaliana (Mouse-ear cress)	151		AT4G23670;
