Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
F4K7D6	unreviewed	F4K7D6_ARATH	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	HOT5 ADH2 ALCOHOL DEHYDROGENASE 2 ATGSNOR1 FALDH GSNOR MRH10.4 MRH10_4 PAR2 PARAQUAT RESISTANT 2 S-NITROSOGLUTATHIONE REDUCTASE At5g43940	Arabidopsis thaliana (Mouse-ear cress)	391	ADH2 ALCOHOL DEHYDROGENASE 2 ATGSNOR1 FALDH GSNOR MRH10.4 MRH10_4 PAR2 PARAQUAT RESISTANT 2 S-NITROSOGLUTATHIONE REDUCTASE	AT5G43940;
O04153	reviewed	CALR3_ARATH	Calreticulin-3 (Protein PRIORITY IN SWEET LIFE 1)	CRT3 At1g08450 T27G7.13	Arabidopsis thaliana (Mouse-ear cress)	424		AT1G08450;
O04157	reviewed	RAG3B_ARATH	Ras-related protein RABG3b (AtRABG3b) (Ras-related protein Rab75) (AtRab75)	RABG3B RAB7 RAB75 At1g22740 T22J18.9	Arabidopsis thaliana (Mouse-ear cress)	203	RAB7 RAB75	AT1G22740;
O22763	reviewed	BZP10_ARATH	Basic leucine zipper 10 (AtbZIP10) (bZIP protein 10) (Basic leucine zipper OPAQUE 2 homolog 1) (Basic leucine zipper O2 homolog 1)	BZIP10 BZO2H1 At4g02640 T10P11.9	Arabidopsis thaliana (Mouse-ear cress)	411	BZO2H1	AT4G02640;
O48573	reviewed	LAZ5_ARATH	Disease resistance protein LAZ5 (EC 3.2.2.6) (Protein LAZARUS 5) (Protein TOLERANCE TO TOBACCO RINGSPOT VIRUS 1)	LAZ5 TTR1 At5g44870 K21C13.4 T19K24.2	Arabidopsis thaliana (Mouse-ear cress)	1170	TTR1	AT5G44870;
O48723	reviewed	PLP2_ARATH	Patatin-like protein 2 (AtPLP2) (EC 3.1.1.-) (Patatin-related phospholipase A IIalpha) (pPLAIIa) (Phospholipase A IIA) (AtPLAIIA)	PLP2 At2g26560 T9J22.23	Arabidopsis thaliana (Mouse-ear cress)	407		AT2G26560;
O48915	reviewed	NDR1_ARATH	Protein NDR1 (Non-race specific disease resistance protein 1) (AtNDR1)	NDR1 At3g20600 K10D20.24	Arabidopsis thaliana (Mouse-ear cress)	219		AT3G20600;
O64587	reviewed	ACD11_ARATH	Accelerated cell death 11 (Ceramide-1-phosphate transfer protein ACD11) (Glycolipid transfer protein domain-containing protein ACD11)	ACD11 At2g34690 T29F13.10	Arabidopsis thaliana (Mouse-ear cress)	206		AT2G34690;
O64973	reviewed	RPS5_ARATH	Disease resistance protein RPS5 (Resistance to Pseudomonas syringae protein 5) (pNd3/pNd10)	RPS5 At1g12220 T28K15.5	Arabidopsis thaliana (Mouse-ear cress)	889		AT1G12220;
O65493	reviewed	XCP1_ARATH	Cysteine protease XCP1 (EC 3.4.22.-) (Xylem cysteine peptidase 1) (AtXCP1)	XCP1 At4g35350 F23E12.90	Arabidopsis thaliana (Mouse-ear cress)	355		AT4G35350;
O65718	reviewed	CNGC2_ARATH	Cyclic nucleotide-gated ion channel 2 (AtCNGC2) (Cyclic nucleotide- and calmodulin-regulated ion channel 2) (Protein DEFENSE NO DEATH 1)	CNGC2 DND1 At5g15410 T20K14_20	Arabidopsis thaliana (Mouse-ear cress)	726	DND1	AT5G15410;
O80397	reviewed	M2K4_ARATH	Mitogen-activated protein kinase kinase 4 (AtMKK4) (MAP kinase kinase 4) (EC 2.7.12.2)	MKK4 At1g51660 F19C24.26	Arabidopsis thaliana (Mouse-ear cress)	366		AT1G51660;
P18064	reviewed	GPA1_ARATH	Guanine nucleotide-binding protein alpha-1 subunit (GP-alpha-1)	GPA1 At2g26300 T1D16.6	Arabidopsis thaliana (Mouse-ear cress)	383		AT2G26300;
P19171	reviewed	CHIB_ARATH	Basic endochitinase B (EC 3.2.1.14) (Pathogenesis-related protein 3) (AtChiB) (PR-3)	CHI-B PR3 At3g12500 MQC3.32 T2E22.18 T2E22_119	Arabidopsis thaliana (Mouse-ear cress)	335	PR3	AT3G12500;
P21240	reviewed	CPNB1_ARATH	Chaperonin 60 subunit beta 1, chloroplastic (CPN-60 beta 1) (60 kDa chaperonin subunit beta 1) (RuBisCO large subunit-binding protein subunit beta, chloroplastic)	CPN60B1 Cpn60-B(3) LEN1 At1g55490 T5A14.11	Arabidopsis thaliana (Mouse-ear cress)	600	Cpn60-B(3) LEN1	AT1G55490;
P25819	reviewed	CATA2_ARATH	Catalase-2 (EC 1.11.1.6)	CAT2 CAT At4g35090 M4E13.140	Arabidopsis thaliana (Mouse-ear cress)	492	CAT	AT4G35090;
P34790	reviewed	CP18C_ARATH	Peptidyl-prolyl cis-trans isomerase CYP18-3 (PPIase CYP18-3) (EC 5.2.1.8) (Cyclophilin of 18 kDa 3) (Cyclosporin A-binding protein) (Rotamase cyclophilin-1)	CYP18-3 ROC1 At4g38740 T9A14.20	Arabidopsis thaliana (Mouse-ear cress)	172	ROC1	AT4G38740;
P42736	reviewed	RAP23_ARATH	Ethylene-responsive transcription factor RAP2-3 (Cadmium-induced protein AS30) (Ethylene response factor 72) (ERF72) (Ethylene-responsive element binding protein) (AtEBP) (Protein RELATED TO APETALA2 3) (Related to AP2 3)	RAP2-3 EBP ERF072 At3g16770 MGL6.1 MGL6.24	Arabidopsis thaliana (Mouse-ear cress)	248	EBP ERF072	AT3G16770;
P43273	reviewed	TGA2_ARATH	Transcription factor TGA2 (HBP-1b homolog) (AHBP-1b) (bZIP transcription factor 20) (AtbZIP20)	TGA2 BZIP20 HBP1B At5g06950 MOJ9.12	Arabidopsis thaliana (Mouse-ear cress)	330	BZIP20 HBP1B	AT5G06950;
P93002	reviewed	NPR1_ARATH	Regulatory protein NPR1 (BTB/POZ domain-containing protein NPR1) (Non-inducible immunity protein 1) (Nim1) (Nonexpresser of PR genes 1) (Salicylic acid insensitive 1) (Sai1)	NPR1 NIM1 SAI1 At1g64280 F15H21.6	Arabidopsis thaliana (Mouse-ear cress)	593	NIM1 SAI1	AT1G64280;
P93834	reviewed	HXK2_ARATH	Hexokinase-2 (EC 2.7.1.1)	HXK2 At2g19860 F6F22.11	Arabidopsis thaliana (Mouse-ear cress)	502		AT2G19860;
P94077	reviewed	LSD1_ARATH	Protein LSD1 (Protein CHILLING SENSITIVE 4) (Protein LESION SIMULATING DISEASE 1) (AtLSD1) (Putative zinc finger LSD1)	LSD1 CHS4 At4g20380 F9F13.30	Arabidopsis thaliana (Mouse-ear cress)	189	CHS4	AT4G20380;
Q0PW40	reviewed	CRK13_ARATH	Cysteine-rich receptor-like protein kinase 13 (Cysteine-rich RLK13) (EC 2.7.11.-)	CRK13 At4g23210 F21P8.100	Arabidopsis thaliana (Mouse-ear cress)	673		AT4G23210;
Q0WL80	reviewed	UGGG_ARATH	UDP-glucose:glycoprotein glucosyltransferase (EC 2.4.1.-) (EMS-mutagenized BRI1 suppressor 1) (Protein PRIORITY IN SWEET LIFE 2)	UGGT EBS1 PSL2 At1g71220 F23N20 F3I17.13	Arabidopsis thaliana (Mouse-ear cress)	1613	EBS1 PSL2	AT1G71220;
Q39023	reviewed	MPK3_ARATH	Mitogen-activated protein kinase 3 (AtMPK3) (MAP kinase 3) (EC 2.7.11.24)	MPK3 At3g45640 F9K21.220 T6D9.4	Arabidopsis thaliana (Mouse-ear cress)	370		AT3G45640;
Q39026	reviewed	MPK6_ARATH	Mitogen-activated protein kinase 6 (AtMPK6) (MAP kinase 6) (EC 2.7.11.24)	MPK6 At2g43790 F18O19.10	Arabidopsis thaliana (Mouse-ear cress)	395		AT2G43790;
Q39214	reviewed	RPM1_ARATH	Disease resistance protein RPM1 (Resistance to Pseudomonas syringae protein 3) (Resistance to Pseudomonas syringae pv. Maculicola protein 1)	RPM1 RPS3 At3g07040 F17A9.20	Arabidopsis thaliana (Mouse-ear cress)	926	RPS3	AT3G07040;
Q39234	reviewed	TGA3_ARATH	Transcription factor TGA3 (bZIP transcription factor 22) (AtbZIP22)	TGA3 BZIP22 At1g22070 F2E2.14	Arabidopsis thaliana (Mouse-ear cress)	384	BZIP22	AT1G22070;
Q42484	reviewed	RPS2_ARATH	Disease resistance protein RPS2 (Resistance to Pseudomonas syringae protein 2)	RPS2 At4g26090 F20B18.200	Arabidopsis thaliana (Mouse-ear cress)	909		AT4G26090;
Q42525	reviewed	HXK1_ARATH	Hexokinase-1 (EC 2.7.1.1) (Protein GLUCOSE INSENSITIVE 2)	HXK1 GIN2 At4g29130 F19B15.160	Arabidopsis thaliana (Mouse-ear cress)	496	GIN2	AT4G29130;
Q43125	reviewed	CRY1_ARATH	Cryptochrome-1 (AtCry) (Atcry1) (Blue light photoreceptor) (Protein BLUE LIGHT UNINHIBITED 1) (Protein ELONGATED HYPOCOTYL 4) (Protein OUT OF PHASE 2) (OOP2)	CRY1 BLU1 HY4 At4g08920 T3H13.14 T3H13.5	Arabidopsis thaliana (Mouse-ear cress)	681	BLU1 HY4	AT4G08920;
Q4F883	reviewed	SG101_ARATH	Senescence-associated carboxylesterase 101 (EC 3.1.1.1)	SAG101 At5g14930 F2G14.50	Arabidopsis thaliana (Mouse-ear cress)	537		AT5G14930;
Q5FV35	reviewed	MORC2_ARATH	Protein MICRORCHIDIA 2 (AtMORC2) (EC 3.6.-.-) (Protein CRT1-homolog 1) (CRT1-h1)	MORC2 CRH1 At4g36280 F23E13.170	Arabidopsis thaliana (Mouse-ear cress)	626	CRH1	AT4G36280;
Q5ICL9	reviewed	NPR4_ARATH	Regulatory protein NPR4 (BTB/POZ domain-containing protein NPR4)	NPR4 At4g19660 T16H5.20	Arabidopsis thaliana (Mouse-ear cress)	574		AT4G19660;
Q6USK2	reviewed	CERK_ARATH	Ceramide kinase (AtCERK) (EC 2.7.1.138) (Protein ACCELERATED CELL DEATH 5)	CERK ACD5 At5g51290	Arabidopsis thaliana (Mouse-ear cress)	608	ACD5	AT5G51290;
Q84WV6	reviewed	MORC1_ARATH	Protein MICRORCHIDIA 1 (AtMORC1) (EC 3.6.-.-) (Protein COMPROMISED RECOGNITION OF TCV 1)	MORC1 CRT1 At4g36290 C7A10.1020 F23E13.180	Arabidopsis thaliana (Mouse-ear cress)	635	CRT1	AT4G36290;
Q8GUI6	reviewed	JMJ14_ARATH	Lysine-specific demethylase JMJ14 (EC 1.14.11.67) (Jumonji domain-containing protein 14) (AtJMJ14) (Protein JUMONJI 14) (Jumonji domain-containing protein 4) (AtJmj4) (Lysine-specific histone demethylase JMJ14) ([histone H3]-trimethyl-L-lysine(4) monodemethylase JMJ14)	JMJ14 JMJ4 PKDM7B At4g20400 F9F13.50	Arabidopsis thaliana (Mouse-ear cress)	954	JMJ4 PKDM7B	AT4G20400;
Q8GWW8	reviewed	GFA2_ARATH	Chaperone protein dnaJ GFA2, mitochondrial (Chaperone protein dnaJ A30) (AtDjA30) (Gametophytic factor 2)	GFA2 At5g48030 MDN11.11	Arabidopsis thaliana (Mouse-ear cress)	456		AT5G48030;
Q8GYN5	reviewed	RIN4_ARATH	RPM1-interacting protein 4	RIN4 At3g25070 MJL12_1	Arabidopsis thaliana (Mouse-ear cress)	211		AT3G25070;
Q8L710	reviewed	CRK17_ARATH	Cysteine-rich receptor-like protein kinase 17 (Cysteine-rich RLK17) (EC 2.7.11.-) (Protein EMBRYO DEFECTIVE 1290)	CRK17 EMB1290 RKC1 At4g23250 F21P8.140	Arabidopsis thaliana (Mouse-ear cress)	686	EMB1290 RKC1	AT4G23250;
Q8L746	reviewed	NPR3_ARATH	Regulatory protein NPR3 (BTB/POZ domain-containing protein NPR3)	NPR3 At5g45110 K17O22_11	Arabidopsis thaliana (Mouse-ear cress)	586		AT5G45110;
Q8L7G0	reviewed	ARFA_ARATH	Auxin response factor 1	ARF1 At1g59750 F23H11.7	Arabidopsis thaliana (Mouse-ear cress)	665		AT1G59750;
Q8LFS6	reviewed	BRN1L_ARATH	RNA-binding protein BRN1 (Protein BRUNO-LIKE 1) (AtBRN1) (Protein RNA-BINDING PROTEIN-DEFENSE RELATED 1) (AtRBP-DR1)	BRN1 RBP-DR1 At4g03110 F4C21.3 T4I9.1	Arabidopsis thaliana (Mouse-ear cress)	441	RBP-DR1	AT4G03110;
Q8LPS2	reviewed	ACD6_ARATH	Protein ACCELERATED CELL DEATH 6	ACD6 At4g14400 dl3240w FCAALL.190	Arabidopsis thaliana (Mouse-ear cress)	670		AT4G14400;
Q8RW90	reviewed	FAH_ARATH	Fumarylacetoacetase (EC 3.7.1.2) (Fumarylacetoacetate hydrolase) (AtFAH) (Protein SHORT-DAY SENSITIVE CELL DEATH 1)	FAH SSCD1 At1g12050 F12F1.8	Arabidopsis thaliana (Mouse-ear cress)	421	SSCD1	AT1G12050;
Q8RXD5	reviewed	KTI4_ARATH	Kunitz trypsin inhibitor 4 (AtKTI4) (Kunitz trypsin inhibitor 1) (AtKTI1) (Trypsin protease inhibitor)	KTI4 KTI1 TPI At1g73260 T18K17.7	Arabidopsis thaliana (Mouse-ear cress)	215	KTI1 TPI	AT1G73260;
Q8RXG3	reviewed	M2K5_ARATH	Mitogen-activated protein kinase kinase 5 (AtMAP2Kalpha) (AtMEK5) (AtMKK5) (MAP kinase kinase 5) (EC 2.7.12.2)	MKK5 MEK5 At3g21220 MXL8.8	Arabidopsis thaliana (Mouse-ear cress)	348	MEK5	AT3G21220;
Q8RY59	reviewed	RCD1_ARATH	Inactive poly [ADP-ribose] polymerase RCD1 (Protein RADICAL-INDUCED CELL DEATH 1)	RCD1 ATP8 CEO1 At1g32230 F3C3.1	Arabidopsis thaliana (Mouse-ear cress)	589	ATP8 CEO1	AT1G32230;
Q8VYC8	reviewed	RIN2_ARATH	E3 ubiquitin protein ligase RIN2 (EC 2.3.2.27) (AMF receptor-like protein 1A) (RING-type E3 ubiquitin transferase RIN2) (RPM1-interacting protein 2)	RIN2 AMFR-1A At4g25230 F24A6.70	Arabidopsis thaliana (Mouse-ear cress)	578	AMFR-1A	AT4G25230;
Q8VZG2	reviewed	HSR4_ARATH	Protein HYPER-SENSITIVITY-RELATED 4 (AtHSR4) (EC 3.6.1.-) (BCS1-like protein)	HSR4 BCS1 At3g50930 F18B3.210	Arabidopsis thaliana (Mouse-ear cress)	576	BCS1	AT3G50930;
Q8W4J9	reviewed	RPP8_ARATH	Disease resistance protein RPP8 (Resistance to Peronospora parasitica protein 8)	RPP8 HRT At5g43470 MWF20.19	Arabidopsis thaliana (Mouse-ear cress)	908	HRT	AT5G43470;
Q8W4Q5	reviewed	RIN3_ARATH	E3 ubiquitin protein ligase RIN3 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RIN3) (RPM1-interacting protein 3)	RIN3 At5g51450 MFG13.16	Arabidopsis thaliana (Mouse-ear cress)	577		AT5G51450;
Q93VP3	reviewed	IF5A2_ARATH	Eukaryotic translation initiation factor 5A-2 (AtELF5A-2) (eIF-5A-2) (Protein FUMONISIN B1-RESISTANT 12)	ELF5A-2 FBR12 At1g26630 T24P13.1	Arabidopsis thaliana (Mouse-ear cress)	159	FBR12	AT1G26630;
Q94AS9	reviewed	CNGC4_ARATH	Cyclic nucleotide-gated ion channel 4 (AtCNGC4) (Cyclic nucleotide- and calmodulin-regulated ion channel 4) (AtHLM1)	CNGC4 HLM1 At5g54250 MDK4.7	Arabidopsis thaliana (Mouse-ear cress)	694	HLM1	AT5G54250;
Q94F58	reviewed	NAC89_ARATH	NAC domain-containing protein 89 (ANAC089) (Protein FRUCTOSE-SENSING QUANTITATIVE TRAIT LOCUS 6)	NAC089 FAN FSQ6 At5g22290 MWD9.7 T6G21.9	Arabidopsis thaliana (Mouse-ear cress)	340	FAN FSQ6	AT5G22290;
Q9ASS4	reviewed	Y5838_ARATH	Probably inactive leucine-rich repeat receptor-like protein kinase At5g48380	At5g48380 K23F3.10 MJE7.1	Arabidopsis thaliana (Mouse-ear cress)	620		AT5G48380;
Q9C5S8	reviewed	CRK5_ARATH	Cysteine-rich receptor-like protein kinase 5 (Cysteine-rich RLK5) (EC 2.7.11.-) (Receptor-like protein kinase 6)	CRK5 RLK6 At4g23130 F21P8.20 F7H19.320	Arabidopsis thaliana (Mouse-ear cress)	659	RLK6	AT4G23130;
Q9C5Y0	reviewed	PLDD1_ARATH	Phospholipase D delta (AtPLDdelta) (PLD delta) (EC 3.1.4.4)	PLDDELTA At4g35790 F4B14.60	Arabidopsis thaliana (Mouse-ear cress)	868		AT4G35790;
Q9C664	reviewed	TTM2_ARATH	Inorganic pyrophosphatase TTM2 (EC 3.6.1.1) (Triphosphate tunnel metalloenzyme 2) (AtTTM2)	TTM2 At1g26190 F28B23.13	Arabidopsis thaliana (Mouse-ear cress)	674		AT1G26190;
Q9C7S6	reviewed	KTI2_ARATH	Kunitz trypsin inhibitor 2 (AtKTI2) (Cysteine protease inhibitor WSCP) (Kunitz-type cysteine protease inhibitor WSCP) (Water-soluble chlorophyll protein) (AtWSCP)	KTI2 WSCP At1g72290 T9N14.19	Arabidopsis thaliana (Mouse-ear cress)	215	WSCP	AT1G72290;
Q9C9T2	reviewed	SARD1_ARATH	Protein SAR DEFICIENT 1	SARD1 At1g73805 F25P22.22	Arabidopsis thaliana (Mouse-ear cress)	451		AT1G73805;
Q9FGR9	reviewed	CEP1_ARATH	KDEL-tailed cysteine endopeptidase CEP1 (EC 3.4.22.-) (Cysteine proteinase CP56) (AtCP56)	CEP1 CP56 At5g50260 K6A12.12	Arabidopsis thaliana (Mouse-ear cress)	361	CP56	AT5G50260;
Q9FJ47	reviewed	SAG12_ARATH	Senescence-specific cysteine protease SAG12 (EC 3.4.22.-) (Cysteine proteinase SAG12) (Protein SENESCENCE-ASSOCIATED GENE 12)	SAG12 At5g45890 K15I22.9	Arabidopsis thaliana (Mouse-ear cress)	346		AT5G45890;
Q9FM80	reviewed	MTEF9_ARATH	Transcription termination factor MTERF9, chloroplastic (Mitochondrial transcription termination factor 9) (Protein TWIRT1)	MTERF9 At5g55580 MDF20.2	Arabidopsis thaliana (Mouse-ear cress)	496		AT5G55580;
Q9FMM3	reviewed	EXA1_ARATH	Protein ESSENTIAL FOR POTEXVIRUS ACCUMULATION 1 (Plant SMY2-type ILE-GYF domain-containing protein 1) (Protein MUTANT, SNC1-ENHANCING 11)	EXA1 MUSE11 PSIG1 At5g42950 MBD2.15	Arabidopsis thaliana (Mouse-ear cress)	1714	MUSE11 PSIG1	AT5G42950;
Q9FN50	reviewed	CPP1_ARATH	Protein CHAPERONE-LIKE PROTEIN OF POR1, chloroplastic (AtCPP1) (Protein CELL GROWTH DEFECT FACTOR 1) (AtCDF1)	CPP1 CDF1 At5g23040 MYJ24.3	Arabidopsis thaliana (Mouse-ear cress)	258	CDF1	AT5G23040;
Q9FNK4	reviewed	OAT_ARATH	Ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine delta-aminotransferase) (Ornithine--oxo-acid aminotransferase)	DELTA-OAT At5g46180 MCL19.24	Arabidopsis thaliana (Mouse-ear cress)	475		AT5G46180;
Q9FPR3	reviewed	EDR1_ARATH	Serine/threonine-protein kinase EDR1 (EC 2.7.11.1) (MAPKK kinase EDR1) (Protein ENHANCED DISEASE RESISTANCE 1) (AtEDR1) (Serine/threonine/tyrosine-protein kinase 10)	EDR1 STY10 At1g08720 F22O13.20	Arabidopsis thaliana (Mouse-ear cress)	933	STY10	AT1G08720;
Q9FYC2	reviewed	PAO_ARATH	Pheophorbide a oxygenase, chloroplastic (AtPaO) (Pheide a oxygenase) (EC 1.14.15.17) (Accelerated cell death 1) (Lethal leaf-spot 1 homolog) (Lls1)	PAO ACD1 At3g44880 F28D10_70	Arabidopsis thaliana (Mouse-ear cress)	537	ACD1	AT3G44880;
Q9LDE1	reviewed	MY108_ARATH	Transcription factor MYB108 (Myb-related protein 108) (AtMYB108) (Protein BOTRYTIS-SUSCEPTIBLE 1)	MYB108 BOS1 At3g06490 F5E6.18	Arabidopsis thaliana (Mouse-ear cress)	323	BOS1	AT3G06490;
Q9LES2	reviewed	UBA2A_ARATH	UBP1-associated protein 2A (UBP1-interacting protein 2a)	UBA2A At3g56860 T8M16.190	Arabidopsis thaliana (Mouse-ear cress)	478		AT3G56860;
Q9LHN8	reviewed	F6H1_ARATH	Feruloyl CoA ortho-hydroxylase 1 (EC 1.14.11.61)	F6'H1 At3g13610 K20M4.5	Arabidopsis thaliana (Mouse-ear cress)	361		AT3G13610;
Q9LJX8	reviewed	VPED_ARATH	Vacuolar-processing enzyme delta-isozyme (Delta-VPE) (EC 3.4.22.34) (Asparaginyl endopeptidase delta-VPE)	dVPE At3g20210 MAL21.23	Arabidopsis thaliana (Mouse-ear cress)	466		AT3G20210;
Q9LM66	reviewed	XCP2_ARATH	Cysteine protease XCP2 (EC 3.4.22.-) (Xylem cysteine peptidase 2) (AtXCP2)	XCP2 At1g20850 F2D10.37 F9H16.17	Arabidopsis thaliana (Mouse-ear cress)	356		AT1G20850;
Q9LMA1	reviewed	FMO1_ARATH	Probable flavin-containing monooxygenase 1 (EC 1.14.13.-)	FMO1 At1g19250 T29M8.12	Arabidopsis thaliana (Mouse-ear cress)	530		AT1G19250;
Q9LSD0	reviewed	RIR2C_ARATH	Ribonucleoside-diphosphate reductase small chain C (EC 1.17.4.1) (Ribonucleoside-diphosphate reductase TSO2 subunit) (Ribonucleotide reductase small subunit C)	TSO2 At3g27060 MOJ10.13	Arabidopsis thaliana (Mouse-ear cress)	332		AT3G27060;
Q9LSL5	reviewed	LRK92_ARATH	L-type lectin-domain containing receptor kinase IX.2 (LecRK-IX.2) (EC 2.7.11.1)	LECRK92 At5g65600 K21L13.11	Arabidopsis thaliana (Mouse-ear cress)	675		AT5G65600;
Q9LX93	reviewed	ATL55_ARATH	E3 ubiquitin-protein ligase RING1 (EC 2.3.2.27) (RING-H2 finger protein ATL55) (RING-type E3 ubiquitin transferase ATL55)	ATL55 RING1 At5g10380 F12B17_270	Arabidopsis thaliana (Mouse-ear cress)	301	RING1	AT5G10380;
Q9LXA5	reviewed	LRK91_ARATH	L-type lectin-domain containing receptor kinase IX.1 (LecRK-IX.1) (EC 2.7.11.1)	LECRK91 At5g10530 F12B17.120	Arabidopsis thaliana (Mouse-ear cress)	651		AT5G10530;
Q9LY62	reviewed	GMT1_ARATH	Glycosylinositol phosphorylceramide mannosyl transferase 1 (GIPC mannosyl-transferase 1) (EC 2.4.1.-) (Glycosyltransferase family 64 protein C4) (GT64 C4) (Protein ECTOPICALLY PARTING CELLS 1) (AtEPC1)	GMT1 EPC1 At3g55830 F27K19.10	Arabidopsis thaliana (Mouse-ear cress)	334	EPC1	AT3G55830;
Q9LYU4	reviewed	GH312_ARATH	4-substituted benzoates-glutamate ligase GH3.12 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 12) (AtGH3-12) (Protein GH3-LIKE DEFENSE GENE 1) (Protein GRETCHEN HAGEN 3.12) (Protein HOPW1-1-INTERACTING 3) (Protein avrPPHB SUSCEPTIBLE 3)	GH3.12 GDG1 PBS3 WIN3 At5g13320 T22N19.5 T31B5.140	Arabidopsis thaliana (Mouse-ear cress)	575	GDG1 PBS3 WIN3	AT5G13320;
Q9LZL3	reviewed	PCS1L_ARATH	Aspartic proteinase PCS1 (EC 3.4.23.-) (Aspartic protease 38) (AtASP38) (Protein EMBRYO DEFECTIVE 24) (Protein PROMOTION OF CELL SURVIVAL 1)	PCS1 EMB24 At5g02190 T7H20.240	Arabidopsis thaliana (Mouse-ear cress)	453	EMB24	AT5G02190;
Q9M667	reviewed	RPP13_ARATH	Disease resistance protein RPP13 (Resistance to Peronospora parasitica protein 13)	RPP13 At3g46530 F12A12.50	Arabidopsis thaliana (Mouse-ear cress)	835		AT3G46530;
Q9S745	reviewed	PAD4_ARATH	Lipase-like PAD4 (EC 2.3.1.-) (Protein ENHANCED DISEASE SUSCEPTIBILITY 9) (Protein PHYTOALEXIN DEFICIENT 4) (AtPAD4)	PAD4 EDS9 At3g52430 F22O6.190	Arabidopsis thaliana (Mouse-ear cress)	541	EDS9	AT3G52430;
Q9SA41	reviewed	MCA8_ARATH	Metacaspase-8 (AtMC8) (EC 3.4.22.-) (Metacaspase 2e) (AtMCP2e)	AMC8 MCP2E At1g16420 F3O9.22	Arabidopsis thaliana (Mouse-ear cress)	381	MCP2E	AT1G16420;
Q9SCU7	reviewed	MYB30_ARATH	Transcription factor MYB30 (Myb-related protein 30) (AtMYB30)	MYB30 hsr1 At3g28910 MLD15.8	Arabidopsis thaliana (Mouse-ear cress)	323	hsr1	AT3G28910;
Q9SE33	reviewed	RAR1_ARATH	Cysteine and histidine-rich domain-containing protein RAR1 (AtRAR1) (CHORD domain-containing protein RAR1) (Protein PPHB SUSCEPTIBLE 2) (Protein REQUIRED FOR MLA12 RESISTANCE 1)	RAR1 PBS2 RPR2 At5g51700 MIO24.17	Arabidopsis thaliana (Mouse-ear cress)	226	PBS2 RPR2	AT5G51700;
