Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
O03042	reviewed	RBL_ARATH	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL AtCg00490	Arabidopsis thaliana (Mouse-ear cress)	479		ATCG00490;
O04529	reviewed	2MMP_ARATH	Metalloendoproteinase 2-MMP (At2-MMP) (EC 3.4.24.-)	2MMP MMP At1g70170 F20P5.11	Arabidopsis thaliana (Mouse-ear cress)	378	MMP	AT1G70170;
O22932	reviewed	CIPKB_ARATH	CBL-interacting serine/threonine-protein kinase 11 (EC 2.7.11.1) (SNF1-related kinase 3.22) (SOS2-like protein kinase PKS5) (SOS3-interacting protein 4)	CIPK11 PKS5 SIP4 SnRK3.22 At2g30360 T9D9.17	Arabidopsis thaliana (Mouse-ear cress)	435	PKS5 SIP4 SnRK3.22	AT2G30360;
O48723	reviewed	PLP2_ARATH	Patatin-like protein 2 (AtPLP2) (EC 3.1.1.-) (Patatin-related phospholipase A IIalpha) (pPLAIIa) (Phospholipase A IIA) (AtPLAIIA)	PLP2 At2g26560 T9J22.23	Arabidopsis thaliana (Mouse-ear cress)	407		AT2G26560;
O48847	reviewed	LUH_ARATH	Transcriptional corepressor LEUNIG_HOMOLOG (Protein MUCILAGE-MODIFIED 1)	LUH MUM1 At2g32700 F24L7.16	Arabidopsis thaliana (Mouse-ear cress)	787	MUM1	AT2G32700;
O49006	reviewed	PME3_ARATH	Pectinesterase/pectinesterase inhibitor 3 (Protein OVERLY ZINC SENSITIVE 2) [Cleaved into: Pectinesterase 3 of 42 kDa; Pectinesterase 3 of 38 kDa] [Includes: Pectinesterase inhibitor 3 (Pectin methylesterase inhibitor 3); Pectinesterase 3 (PE 3) (EC 3.1.1.11) (Pectin methylesterase 27) (AtPME27) (Pectin methylesterase 3) (AtPME3)]	PME3 ARATH27 OZS2 At3g14310 MLN21.10	Arabidopsis thaliana (Mouse-ear cress)	592	ARATH27 OZS2	AT3G14310;
O50008	reviewed	METE1_ARATH	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 1 (EC 2.1.1.14) (Cobalamin-independent methionine synthase 1) (AtMS1) (Vitamin-B12-independent methionine synthase 1)	MS1 CIMS At5g17920 MPI7.9	Arabidopsis thaliana (Mouse-ear cress)	765	CIMS	AT5G17920;
O64474	reviewed	HMA4_ARATH	Putative cadmium/zinc-transporting ATPase HMA4 (EC 7.2.2.12) (EC 7.2.2.21) (Protein HEAVY METAL ATPASE 4) (Putative cadmium/zinc-transporting ATPase 2)	HMA4 At2g19110 T20K24.12	Arabidopsis thaliana (Mouse-ear cress)	1172		AT2G19110;
O65554	reviewed	CIPK6_ARATH	CBL-interacting serine/threonine-protein kinase 6 (EC 2.7.11.1) (SNF1-related kinase 3.14) (SOS2-like protein kinase PKS4) (SOS3-interacting protein 3)	CIPK6 PKS4 SIP3 SnRK3.14 At4g30960 F6I18.130	Arabidopsis thaliana (Mouse-ear cress)	441	PKS4 SIP3 SnRK3.14	AT4G30960;
O78310	reviewed	SODC2_ARATH	Superoxide dismutase [Cu-Zn] 2, chloroplastic (EC 1.15.1.1) (Copper/zinc superoxide dismutase 2)	CSD2 KD-SOD SODCP At2g28190 F24D13.2	Arabidopsis thaliana (Mouse-ear cress)	216	KD-SOD SODCP	AT2G28190;
O80460	reviewed	PCEP3_ARATH	Precursor of CEP3 (PCEP3) [Cleaved into: C-terminally encoded peptide 3 (CEP3)]	CEP3 At2g23440 F26B6.9	Arabidopsis thaliana (Mouse-ear cress)	82		AT2G23440;
O80632	reviewed	MTP11_ARATH	Metal tolerance protein 11 (AtMTP11)	MTP11 At2g39450 F12L6.11	Arabidopsis thaliana (Mouse-ear cress)	394		AT2G39450;
O80852	reviewed	GSTF9_ARATH	Glutathione S-transferase F9 (AtGSTF9) (EC 2.5.1.18) (AtGSTF7) (GST class-phi member 9)	GSTF9 GLUTTR GSTF7 Phi9 At2g30860 F7F1.7	Arabidopsis thaliana (Mouse-ear cress)	215	GLUTTR GSTF7 Phi9	AT2G30860;
O81223	reviewed	CNBL4_ARATH	Calcineurin B-like protein 4 (Protein SALT OVERLY SENSITIVE 3)	CBL4 SOS3 At5g24270 MOP9.8	Arabidopsis thaliana (Mouse-ear cress)	222	SOS3	AT5G24270;
O81235	reviewed	SODM1_ARATH	Superoxide dismutase [Mn] 1, mitochondrial (EC 1.15.1.1) (Protein MANGANESE SUPEROXIDE DISMUTASE 1) (AtMSD1) (Protein MATERNAL EFFECT EMBRYO ARREST 33)	MSD1 MEE3 SODA At3g10920 F9F8.26	Arabidopsis thaliana (Mouse-ear cress)	231	MEE3 SODA	AT3G10920;
P0CW78	reviewed	HMA3B_ARATH	Cadmium/zinc-transporting ATPase HMA3 (EC 7.2.2.12) (EC 7.2.2.21) (Cadmium/zinc-transporting ATPase 4) (Protein HEAVY METAL ATPASE 3)	HMA3	Arabidopsis thaliana (Mouse-ear cress)	760		
P21276	reviewed	SODF1_ARATH	Superoxide dismutase [Fe] 1, chloroplastic (EC 1.15.1.1) (Protein FE SUPEROXIDE DISMUTASE 1) (FeSOD)	FSD1 SODB At4g25100 F13M23.240	Arabidopsis thaliana (Mouse-ear cress)	212	SODB	AT4G25100;
P24102	reviewed	PER22_ARATH	Peroxidase 22 (Atperox P22) (EC 1.11.1.7) (ATPEa) (Basic peroxidase E)	PER22 P22 PRXEA At2g38380 T19C21.13	Arabidopsis thaliana (Mouse-ear cress)	349	P22 PRXEA	AT2G38380;
P24704	reviewed	SODC1_ARATH	Superoxide dismutase [Cu-Zn] 1 (EC 1.15.1.1) (Copper/zinc superoxide dismutase 1)	CSD1 SODCC At1g08830 F22O13.32	Arabidopsis thaliana (Mouse-ear cress)	152	SODCC	AT1G08830;
P25070	reviewed	CML24_ARATH	Calcium-binding protein CML24 (Calmodulin-like protein 24) (Touch-induced calmodulin-related protein 2)	CML24 TCH2 At5g37770 K22F20.1	Arabidopsis thaliana (Mouse-ear cress)	161	TCH2	AT5G37770;
P42699	reviewed	PLAS2_ARATH	Plastocyanin major isoform, chloroplastic (DNA-damage-repair/toleration protein DRT112)	DRT112 At1g20340 F14O10.6 F14O10_4 K3F10TP	Arabidopsis thaliana (Mouse-ear cress)	167		AT1G20340;
P42760	reviewed	GSTF6_ARATH	Glutathione S-transferase F6 (AtGSTF6) (EC 2.5.1.18) (AtGSTF3) (GST class-phi member 6) (Glutathione S-transferase 1) (AtGST1) (Protein EARLY RESPONSE TO DEHYDRATION 11)	GSTF6 ERD11 GST1 GSTF3 At1g02930 F22D16.7	Arabidopsis thaliana (Mouse-ear cress)	208	ERD11 GST1 GSTF3	AT1G02930;
P46309	reviewed	GSH1_ARATH	Glutamate--cysteine ligase, chloroplastic (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase) (Protein ROOT MERISTEMLESS 1) (AtGCL) (Protein cadmium-sensitive 2) (Protein phytoalexin-deficient 2)	GSH1 CAD2 GCL PAD2 RML1 At4g23100 F7H19.290	Arabidopsis thaliana (Mouse-ear cress)	522	CAD2 GCL PAD2 RML1	AT4G23100;
P46422	reviewed	GSTF2_ARATH	Glutathione S-transferase F2 (AtGSTF2) (EC 2.5.1.18) (24 kDa auxin-binding protein) (AtPM24) (GST class-phi member 2)	GSTF2 PM24.1 At4g02520 T10P11.18	Arabidopsis thaliana (Mouse-ear cress)	212	PM24.1	AT4G02520;
P47998	reviewed	CYSK1_ARATH	Cysteine synthase 1 (EC 2.5.1.47) (At.OAS.5-8) (Beta-substituted Ala synthase 1;1) (ARAth-Bsas1;1) (CSase A) (AtCS-A) (Cys-3A) (O-acetylserine (thiol)-lyase 1) (OAS-TL A) (O-acetylserine sulfhydrylase) (Protein ONSET OF LEAF DEATH 3)	OASA1 OAS1 OASS OLD3 At4g14880 dl3480c	Arabidopsis thaliana (Mouse-ear cress)	322	OAS1 OASS OLD3	AT4G14880;
P48491	reviewed	TPIS_ARATH	Triosephosphate isomerase, cytosolic (TIM) (Triose-phosphate isomerase) (EC 5.3.1.1)	CTIMC At3g55440 T22E16.100	Arabidopsis thaliana (Mouse-ear cress)	254		AT3G55440;
P51818	reviewed	HS903_ARATH	Heat shock protein 90-3 (AtHSP90.3) (AtHsp90-3) (HSP81.2) (Heat shock protein 81-3) (Hsp81-3) (Protein MUTANT SNC1-ENHANCING 10)	HSP90-3 HSP81-3 HSP81.2 MUSE10 At5g56010 MDA7.5	Arabidopsis thaliana (Mouse-ear cress)	699	HSP81-3 HSP81.2 MUSE10	AT5G56010;
P59220	reviewed	CALM7_ARATH	Calmodulin-7 (CaM-7)	CAM7 At3g43810 T28A8.100	Arabidopsis thaliana (Mouse-ear cress)	149		AT3G43810;
P92939	reviewed	ECA1_ARATH	Calcium-transporting ATPase 1, endoplasmic reticulum-type (EC 7.2.2.10)	ECA1 ACA3 At1g07810 F24B9.9	Arabidopsis thaliana (Mouse-ear cress)	1061	ACA3	AT1G07810;
P93819	reviewed	MDHC1_ARATH	Malate dehydrogenase 1, cytoplasmic (EC 1.1.1.37) (Cytosolic NAD-dependent malate dehydrogenase 1) (cNAD-MDH1) (Cytosolic malate dehydrogenase 1) (Cytosolic MDH1)	MDH1 At1g04410 F19P19.13	Arabidopsis thaliana (Mouse-ear cress)	332		AT1G04410;
Q03250	reviewed	RBG7_ARATH	Glycine-rich RNA-binding protein 7 (AtGR-RBP7) (AtRBG7) (Glycine-rich protein 7) (AtGRP7) (Protein COLD, CIRCADIAN RHYTHM, AND RNA BINDING 2) (Protein CCR2) (Small RNA binding protein 1) (AtSRBP1)	RBG7 CCR2 GR-RBP7 GRP7 SRBP1 At2g21660 F2G1.7	Arabidopsis thaliana (Mouse-ear cress)	176	CCR2 GR-RBP7 GRP7 SRBP1	AT2G21660;
Q03251	reviewed	RBG8_ARATH	Glycine-rich RNA-binding protein 8 (AtGR-RBP8) (AtRBG8) (Glycine-rich protein 8) (AtGRP8) (Protein COLD, CIRCADIAN RHYTHM, AND RNA BINDING 1) (Protein CCR1) (Small RNA binding protein 2) (AtSRBP2)	RBG8 CCR1 GR-RBP8 GRP8 SRBP2 At4g39260 T22F8.160	Arabidopsis thaliana (Mouse-ear cress)	169	CCR1 GR-RBP8 GRP8 SRBP2	AT4G39260;
Q0PCS3	reviewed	CHR25_ARATH	Protein CHROMATIN REMODELING 25 (AtCHR25) (EC 3.6.4.-) (DNA repair and recombination protein RAD54) (AtRAD54)	CHR25 RAD54 At3g19210 MVI11.13	Arabidopsis thaliana (Mouse-ear cress)	910	RAD54	AT3G19210;
Q0V7X4	reviewed	FIT_ARATH	Transcription factor FER-LIKE IRON DEFICIENCY-INDUCED TRANSCRIPTION FACTOR (Basic helix-loop-helix protein 29) (AtbHLH29) (bHLH 29) (FER-LIKE REGULATOR OF IRON UPTAKE) (Transcription factor EN 43) (Transcription factor Fe-DEFICIENCY INDUCED TRANSCRIPTION FACTOR 1) (bHLH transcription factor bHLH029)	FIT BHLH29 EN43 FIT1 FRU At2g28160 F24D13.5	Arabidopsis thaliana (Mouse-ear cress)	318	BHLH29 EN43 FIT1 FRU	AT2G28160;
Q0WML0	reviewed	AB27B_ARATH	ABC transporter B family member 27 (ABC transporter ABCB.27) (AtABCB27) (Aluminum tolerance-related ATP-binding cassette transporter) (Antigen peptide transporter-like 2) (Transporter associated with antigen processing-like protein 2) (AtTAP2)	ABCB27 ALS1 TAP2 At5g39040 MXF12.50	Arabidopsis thaliana (Mouse-ear cress)	644	ALS1 TAP2	AT5G39040;
Q39054	reviewed	CNX1_ARATH	Molybdopterin biosynthesis protein CNX1 (Molybdenum cofactor biosynthesis enzyme CNX1) [Includes: Molybdopterin molybdenumtransferase (MPT Mo-transferase) (EC 2.10.1.1) (Domain E); Molybdopterin adenylyltransferase (MPT adenylyltransferase) (EC 2.7.7.75) (Domain G)]	CNX1 At5g20990 F22D1.6 T10F18.20	Arabidopsis thaliana (Mouse-ear cress)	670		AT5G20990;
Q39101	reviewed	FRI1_ARATH	Ferritin-1, chloroplastic (AtFer1) (EC 1.16.3.1)	FER1 At5g01600 F7A7.120	Arabidopsis thaliana (Mouse-ear cress)	255		AT5G01600;
Q3ECR7	reviewed	CSTM2_ARATH	Protein CYSTEINE-RICH TRANSMEMBRANE MODULE 2 (AthCYSTM2) (Protein CADMIUM TOLERANCE 1) (AtCDT1) (Cd tolerant 1)	CYSTM2 CDT1 At1g52827 F14G24	Arabidopsis thaliana (Mouse-ear cress)	62	CDT1	AT1G52827;
Q3MV14	reviewed	DSE1_ARATH	Protein DECREASED SIZE EXCLUSION LIMIT 1 (AtDSE1) (Protein ALUMINUM TOLERANT 2) (Protein EMBRYO DEFECTIVE 2757) (Protein TANMEI)	DSE1 ALT2 EMB2757 TAN At4g29860 F27B13.100	Arabidopsis thaliana (Mouse-ear cress)	386	ALT2 EMB2757 TAN	AT4G29860;
Q42112	reviewed	RLA02_ARATH	Large ribosomal subunit protein uL10y (60S acidic ribosomal protein P0-2)	RPP0B At3g09200 F3L24.7 MZB10.24	Arabidopsis thaliana (Mouse-ear cress)	320		AT3G09200;
Q43127	reviewed	GLNA2_ARATH	Glutamine synthetase, chloroplastic/mitochondrial (EC 6.3.1.2) (GS2) (Glutamate--ammonia ligase)	GLN2 GSLI At5g35630 MJE4.9	Arabidopsis thaliana (Mouse-ear cress)	430	GSLI	AT5G35630;
Q56XG6	reviewed	RH15_ARATH	DEAD-box ATP-dependent RNA helicase 15 (EC 3.6.4.13) (UAP56 homolog A)	RH15 UAP56A At5g11170 F2I11.60	Arabidopsis thaliana (Mouse-ear cress)	427	UAP56A	AT5G11170;
Q6NPP4	reviewed	CMTA2_ARATH	Calmodulin-binding transcription activator 2 (AtCAMTA2) (AtER66) (Ethylene-induced calmodulin-binding protein c) (EICBP.c) (Signal-responsive protein 4) (AtSR4)	CAMTA2 CMTA2 SR4 At5g64220 MSJ1.6	Arabidopsis thaliana (Mouse-ear cress)	1050	CMTA2 SR4	AT5G64220;
Q7X9V2	reviewed	PIE1_ARATH	Protein PHOTOPERIOD-INDEPENDENT EARLY FLOWERING 1 (EC 3.6.4.12) (Independent early flowering 1 protein) (Protein CHROMATIN REMODELING 13) (AtCHR13)	PIE1 CHR13 At3g12810 MBK21.19	Arabidopsis thaliana (Mouse-ear cress)	2055	CHR13	AT3G12810;
Q7XJR9	reviewed	CDPKG_ARATH	Calcium-dependent protein kinase 16 (EC 2.7.11.1)	CPK16 At2g17890 T13L16.9	Arabidopsis thaliana (Mouse-ear cress)	571		AT2G17890;
Q84J37	reviewed	LAC15_ARATH	Laccase-15 (EC 1.10.3.2) (Benzenediol:oxygen oxidoreductase 15) (Diphenol oxidase 15) (Protein TRANSPARENT TESTA 10) (Urishiol oxidase 15)	TT10 LAC15 At5g48100 MDN11.18	Arabidopsis thaliana (Mouse-ear cress)	565	LAC15	AT5G48100;
Q84W92	reviewed	ANM13_ARATH	Probable histone-arginine methyltransferase 1.3 (AtPRMT13) (EC 2.1.1.319) (Coactivator-associated methyltransferase 1A) (Protein arginine N-methyltransferase 4B) (AtPRMT4B)	PRMT13 CARM1A PRMT4B At3g06930 F17A9.8	Arabidopsis thaliana (Mouse-ear cress)	535	CARM1A PRMT4B	AT3G06930;
Q8GY54	reviewed	GCT21_ARATH	Gamma-glutamylcyclotransferase 2-1 (AtGGCT2;1) (EC 4.3.2.9) (Gamma-glutamyl cyclotransferase 2;1)	GGCT2;1 At5g26220	Arabidopsis thaliana (Mouse-ear cress)	216		AT5G26220;
Q8LEM7	reviewed	CNBL3_ARATH	Calcineurin B-like protein 3 (SOS3-like calcium-binding protein 6)	CBL3 SCABP6 At4g26570 T15N24.20	Arabidopsis thaliana (Mouse-ear cress)	226	SCABP6	AT4G26570;
Q8W234	reviewed	SEUSS_ARATH	Transcriptional corepressor SEUSS (AtSEU)	SEU At1g43850 F28H19.10	Arabidopsis thaliana (Mouse-ear cress)	877		AT1G43850;
Q93Y08	reviewed	AB1K8_ARATH	Protein ACTIVITY OF BC1 COMPLEX KINASE 8, chloroplastic (ABC1-LIKE KINASE 8) (EC 2.7.11.1) (ABC2 homolog protein 13) (AtATH13) (Oxidative stress-related ABC1-like protein 1, chloroplastic) (AtOSA1)	ABC1K8 ATH13 OSA1 At5g64940 MXK3.17	Arabidopsis thaliana (Mouse-ear cress)	761	ATH13 OSA1	AT5G64940;
Q93Z81	reviewed	CAX3_ARATH	Vacuolar cation/proton exchanger 3 (Ca(2+)/H(+) antiporter CAX3) (Ca(2+)/H(+) exchanger 3) (Protein CATION EXCHANGER 3)	CAX3 At3g51860 ATEM1.11	Arabidopsis thaliana (Mouse-ear cress)	459		AT3G51860;
Q94A76	reviewed	GORK_ARATH	Potassium channel GORK (Guard cell outward rectifying K(+) channel) (AtGORK)	GORK At5g37500 MPA22.4	Arabidopsis thaliana (Mouse-ear cress)	820		AT5G37500;
Q94A97	reviewed	UBC35_ARATH	Ubiquitin-conjugating enzyme E2 35 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 35) (Ubiquitin carrier protein 35)	UBC35 UBC13A UBG13A At1g78870 F9K20.8	Arabidopsis thaliana (Mouse-ear cress)	153	UBC13A UBG13A	AT1G78870;
Q94B78	reviewed	GCSP1_ARATH	Glycine dehydrogenase (decarboxylating) 1, mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein 1) (Glycine decarboxylase 1) (Glycine decarboxylase P-protein 1) (AtGLDP1) (Glycine dehydrogenase (aminomethyl-transferring) 1)	GLDP1 GDP1 At4g33010 F26P21.130	Arabidopsis thaliana (Mouse-ear cress)	1037	GDP1	AT4G33010;
Q94BP0	reviewed	SLK2_ARATH	Probable transcriptional regulator SLK2 (AtSLK2) (Protein SEUSS-like 2)	SLK2 At5g62090 MTG10.12	Arabidopsis thaliana (Mouse-ear cress)	816		AT5G62090;
Q96262	reviewed	PCAP1_ARATH	Plasma membrane-associated cation-binding protein 1 (AtPCAP1) (Microtubule-destabilizing protein 25)	PCAP1 MDP25 At4g20260 F1C12.180	Arabidopsis thaliana (Mouse-ear cress)	225	MDP25	AT4G20260;
Q9C589	reviewed	ATR7_ARATH	Protein AAL-toxin resistant 7 (Alternaria alternata f.sp. lycopersici toxin resistant protein 7)	ATR7 At5g21280 F13M11 T6G21	Arabidopsis thaliana (Mouse-ear cress)	302		AT5G21280;
Q9C8N5	reviewed	STOP1_ARATH	Protein SENSITIVE TO PROTON RHIZOTOXICITY 1 (Zinc finger protein STOP1)	STOP1 At1g34370 F7P12.7	Arabidopsis thaliana (Mouse-ear cress)	499		AT1G34370;
Q9C942	reviewed	CSE_ARATH	Caffeoylshikimate esterase (EC 3.1.1.-) (Lysophospholipase 2) (LysoPL2)	CSE At1g52760 F14G24.3	Arabidopsis thaliana (Mouse-ear cress)	332		AT1G52760;
Q9FIC3	reviewed	BOLA2_ARATH	Protein BOLA2	BOLA2 At5g09830 MYH9.4	Arabidopsis thaliana (Mouse-ear cress)	93		AT5G09830;
Q9FJ47	reviewed	SAG12_ARATH	Senescence-specific cysteine protease SAG12 (EC 3.4.22.-) (Cysteine proteinase SAG12) (Protein SENESCENCE-ASSOCIATED GENE 12)	SAG12 At5g45890 K15I22.9	Arabidopsis thaliana (Mouse-ear cress)	346		AT5G45890;
Q9FKS4	reviewed	ATR_ARATH	Serine/threonine-protein kinase ATR (AtATR) (EC 2.7.11.1) (Ataxia telangiectasia-mutated and Rad3-related homolog) (DNA repair protein ATR) (Rad3-like protein) (AtRAD3)	ATR RAD3 At5g40820 MHK7.5	Arabidopsis thaliana (Mouse-ear cress)	2702	RAD3	AT5G40820;
Q9FLT0	reviewed	TSN2_ARATH	Ribonuclease TUDOR 2 (AtTudor2) (TUDOR-SN protein 2) (EC 3.1.-.-) (100 kDa coactivator-like protein)	TSN2 At5g61780 MAC9.10	Arabidopsis thaliana (Mouse-ear cress)	985		AT5G61780;
Q9FN18	reviewed	NRAM4_ARATH	Metal transporter Nramp4 (AtNramp4)	NRAMP4 At5g67330 K8K14.5	Arabidopsis thaliana (Mouse-ear cress)	512		AT5G67330;
Q9FN48	reviewed	CAS_ARATH	Calcium sensing receptor, chloroplastic (Sulfurtransferase 3) (AtStr3)	CAS STR3 At5g23060 MYJ24.5	Arabidopsis thaliana (Mouse-ear cress)	387	STR3	AT5G23060;
Q9FUT3	reviewed	AB23B_ARATH	ABC transporter B family member 23, mitochondrial (ABC transporter ABCB.23) (AtABCB23) (ABC transporter of the mitochondrion 1) (AtATM1) (Iron-sulfur clusters transporter ATM1) (Protein STARIK 2)	ABCB23 ATM1 STA2 At4g28630 T5F17.80	Arabidopsis thaliana (Mouse-ear cress)	678	ATM1 STA2	AT4G28630;
Q9FUY2	reviewed	LEUNG_ARATH	Transcriptional corepressor LEUNIG (Protein ROTUNDA2)	LUG RON2 At4g32551 L23H3.30	Arabidopsis thaliana (Mouse-ear cress)	931	RON2	AT4G32551;
Q9FWR4	reviewed	DHAR1_ARATH	Glutathione S-transferase DHAR1, mitochondrial (EC 2.5.1.18) (Chloride intracellular channel homolog 1) (CLIC homolog 1) (Glutathione-dependent dehydroascorbate reductase 1) (AtDHAR1) (GSH-dependent dehydroascorbate reductase 1) (mtDHAR) (EC 1.8.5.1)	DHAR1 DHAR5 At1g19570 F14P1.9 F18O14.22	Arabidopsis thaliana (Mouse-ear cress)	213	DHAR5	AT1G19570;
Q9FX54	reviewed	G3PC2_ARATH	Glyceraldehyde-3-phosphate dehydrogenase GAPC2, cytosolic (EC 1.2.1.12) (NAD-dependent glyceraldehydephosphate dehydrogenase C subunit 2)	GAPC2 GAPDH At1g13440 T6J4.17	Arabidopsis thaliana (Mouse-ear cress)	338	GAPDH	AT1G13440;
Q9FZH5	reviewed	MPI2_ARATH	Mannose-6-phosphate isomerase 2 (EC 5.3.1.8) (Phosphohexomutase 2) (Phosphomannose isomerase 2) (PMI2) (Protein DARK INDUCIBLE 9)	PMI2 DIN9 At1g67070 F1O19.12	Arabidopsis thaliana (Mouse-ear cress)	441	DIN9	AT1G67070;
Q9LE86	reviewed	S8H_ARATH	Scopoletin 8-hydroxylase (EC 1.14.11.60) (2-oxoglutarate-dependent dioxygenase S8H)	S8H At3g12900 MJM20.4	Arabidopsis thaliana (Mouse-ear cress)	357		AT3G12900;
Q9LEU7	reviewed	CIPK5_ARATH	CBL-interacting serine/threonine-protein kinase 5 (EC 2.7.11.1) (SNF1-related kinase 3.24) (SOS2-like protein kinase PKS19)	CIPK5 PKS19 SnRK3.24 At5g10930 T30N20.200	Arabidopsis thaliana (Mouse-ear cress)	445	PKS19 SnRK3.24	AT5G10930;
Q9LJ97	reviewed	LEA31_ARATH	Late embryogenesis abundant protein 31 (LEA 31) (Protein RESPONSIVE TO ABSCISIC ACID 28) (AtRAB28)	RAB28 At3g22490 F16J14.5	Arabidopsis thaliana (Mouse-ear cress)	262		AT3G22490;
Q9LNJ0	reviewed	CNG10_ARATH	Probable cyclic nucleotide-gated ion channel 10 (CaM-regulated potassium ion channel) (Cyclic nucleotide- and calmodulin-regulated ion channel 10)	CNGC10 ACBK1 At1g01340 F6F3.13	Arabidopsis thaliana (Mouse-ear cress)	711	ACBK1	AT1G01340;
Q9LSF6	reviewed	VTH21_ARATH	Vacuolar iron transporter homolog 2.1 (Protein NODULIN-LIKE 21) (Vacuolar iron transporter-like 5) (AtVTL5)	VTL5 At3g25190 MJL12.26	Arabidopsis thaliana (Mouse-ear cress)	219		AT3G25190;
Q9LU05	reviewed	PCAP2_ARATH	Plasma membrane-associated cation-binding protein 2 (AtPCAP2) (Lysine rich protein At168) (Microtubule-associated protein 18)	PCAP2 MAP18 At5g44610 K15C23.5	Arabidopsis thaliana (Mouse-ear cress)	168	MAP18	AT5G44610;
Q9LVB9	reviewed	OXS3_ARATH	Protein OXIDATIVE STRESS 3 (AtOXS3)	OXS3 At5g56550 MKN22.7	Arabidopsis thaliana (Mouse-ear cress)	172		AT5G56550;
Q9LVM1	reviewed	AB25B_ARATH	ABC transporter B family member 25, mitochondrial (ABC transporter ABCB.25) (AtABCB25) (ABC transporter of the mitochondrion 3) (AtATM3) (Iron-sulfur clusters transporter ATM3) (Protein STARIK 1)	ABCB25 ATM3 STA1 At5g58270 MCK7.14	Arabidopsis thaliana (Mouse-ear cress)	728	ATM3 STA1	AT5G58270;
