Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q9C512	reviewed	MNS1_ARATH	Mannosyl-oligosaccharide 1,2-alpha-mannosidase MNS1 (AtMANIb) (EC 3.2.1.113) (EC 3.2.1.209) (Alpha-mannosidase IB)	MNS1 MANIB At1g51590 F19C24.18 F5D21.1	Arabidopsis thaliana (Mouse-ear cress)	560	MANIB	AT1G51590;
Q9C525	reviewed	BGL21_ARATH	Beta-glucosidase 21 (AtBGLU21) (EC 3.2.1.21) (Protein PHOSPHATE STARVATION-RESPONSE 3.2)	BGLU21 PSR3.2 At1g66270 T27F4.2 T6J19.2	Arabidopsis thaliana (Mouse-ear cress)	524	PSR3.2	AT1G66270;
Q9C5C2	reviewed	BGL37_ARATH	Myrosinase 2 (EC 3.2.1.147) (Beta-glucosidase 37) (AtBGLU37) (Sinigrinase 2) (Thioglucosidase 2)	TGG2 BGLU37 At5g25980 T1N24.18	Arabidopsis thaliana (Mouse-ear cress)	547	BGLU37	AT5G25980;
Q9C8Y9	reviewed	BGL22_ARATH	Beta-glucosidase 22 (AtBGLU22) (EC 3.2.1.21)	BGLU22 At1g66280 T27F4.3	Arabidopsis thaliana (Mouse-ear cress)	524		AT1G66280;
Q9FG93	reviewed	MNS4_ARATH	Alpha-mannosidase I MNS4 (EC 3.2.1.-)	MNS4 At5g43710 MQD19.4 MQO24.4	Arabidopsis thaliana (Mouse-ear cress)	624		AT5G43710;
Q9FGY1	reviewed	BXL1_ARATH	Beta-D-xylosidase 1 (AtBXL1) (EC 3.2.1.-) (Alpha-L-arabinofuranosidase) (EC 3.2.1.55)	BXL1 XYL1 At5g49360 K7J8.3	Arabidopsis thaliana (Mouse-ear cress)	774	XYL1	AT5G49360;
Q9FHX5	reviewed	E1310_ARATH	Glucan endo-1,3-beta-glucosidase 10 (EC 3.2.1.39) ((1->3)-beta-glucan endohydrolase 10) ((1->3)-beta-glucanase 10) (Beta-1,3-endoglucanase 10) (Beta-1,3-glucanase 10) (Putative plasmodesmal associated protein) (AtBG_ppap)	At5g42100 MJC20.21	Arabidopsis thaliana (Mouse-ear cress)	425		AT5G42100;
Q9FIW4	reviewed	BGL42_ARATH	Beta-glucosidase 42 (AtBGLU42) (EC 3.2.1.21)	BGLU42 At5g36890 MLF18.1	Arabidopsis thaliana (Mouse-ear cress)	490		AT5G36890;
Q9FJZ3	reviewed	MAN7_ARATH	Mannan endo-1,4-beta-mannosidase 7 (EC 3.2.1.78) (Beta-mannanase 7) (Endo-beta-1,4-mannanase 7) (AtMAN7)	MAN7 At5g66460 K1F13.12	Arabidopsis thaliana (Mouse-ear cress)	431		AT5G66460;
Q9FK88	reviewed	INVE_ARATH	Alkaline/neutral invertase E, chloroplastic (A/N-INVE) (EC 3.2.1.26)	INVE At5g22510 MQJ16.5	Arabidopsis thaliana (Mouse-ear cress)	617		AT5G22510;
Q9FN05	reviewed	PSL5_ARATH	Probable glucan 1,3-alpha-glucosidase (EC 3.2.1.84) (Glucosidase II subunit alpha) (Protein PRIORITY IN SWEET LIFE 5) (Protein RADIAL SWELLING 3)	PSL5 RSW3 At5g63840 MGI19.5	Arabidopsis thaliana (Mouse-ear cress)	921	RSW3	AT5G63840;
Q9FXA8	reviewed	INVA_ARATH	Alkaline/neutral invertase A, mitochondrial (A/N-INVA) (EC 3.2.1.26)	INVA At1g56560 F25P12.99	Arabidopsis thaliana (Mouse-ear cress)	616		AT1G56560;
Q9LFR0	reviewed	GMAN2_ARATH	Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (AtGMII) (Man II) (Protein hybrid glycosylation 1)	GMII HGL1 At5g14950 F2G14.70	Arabidopsis thaliana (Mouse-ear cress)	1173	HGL1	AT5G14950;
Q9LIR6	reviewed	BAM1_ARATH	Beta-amylase 1, chloroplastic (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase) (Beta-amylase 7) (Thioredoxin-regulated beta-amylase) (TR-BAMY)	BAM1 BMY7 TRBAMY At3g23920 F14O13.12	Arabidopsis thaliana (Mouse-ear cress)	575	BMY7 TRBAMY	AT3G23920;
Q9LJR7	reviewed	XTH3_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 3 (At-XTH3) (XTH-3) (EC 2.4.1.207)	XTH3 At3g25050 K3G3.6	Arabidopsis thaliana (Mouse-ear cress)	290		AT3G25050;
Q9LQF2	reviewed	CINV1_ARATH	Alkaline/neutral invertase CINV1 (AtCINV1) (EC 3.2.1.26) (Alkaline/neutral invertase G) (A/N-INVG) (Cytosolic invertase 1) (AtCYT-INV1)	CINV1 INVG At1g35580 F15O4.33	Arabidopsis thaliana (Mouse-ear cress)	551	INVG	AT1G35580;
Q9LV33	reviewed	BGL44_ARATH	Beta-glucosidase 44 (AtBGLU44) (EC 3.2.1.21)	BGLU44 At3g18080 MRC8.20	Arabidopsis thaliana (Mouse-ear cress)	512		AT3G18080;
Q9LXD6	reviewed	BXL3_ARATH	Beta-D-xylosidase 3 (AtBXL3) (EC 3.2.1.-) (Alpha-L-arabinofuranosidase) (EC 3.2.1.55)	BXL3 XYL3 At5g09730 F17I14.80	Arabidopsis thaliana (Mouse-ear cress)	773	XYL3	AT5G09730;
Q9LZS3	reviewed	GLGB2_ARATH	1,4-alpha-glucan-branching enzyme 2-2, chloroplastic/amyloplastic (AtSBE II-2) (EC 2.4.1.18) (Branching enzyme 2) (AtBE2) (Starch-branching enzyme 2-2)	SBE2.2 BE2 At5g03650 F17C15.70	Arabidopsis thaliana (Mouse-ear cress)	805	BE2	AT5G03650;
Q9M0D1	reviewed	XTH19_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 19 (At-XTH19) (XTH-19) (EC 2.4.1.207)	XTH19 At4g30290 F17I23.370	Arabidopsis thaliana (Mouse-ear cress)	277		AT4G30290;
Q9M2U5	reviewed	CHI5_ARATH	Endochitinase EP3 (EC 3.2.1.14) (Chitinase class IV) (AtchitIV) (Protein HOMOLOG OF CARROT EP3-3 CHITINASE) (AtEP3)	EP3 CHIV At3g54420 T12E18.110	Arabidopsis thaliana (Mouse-ear cress)	273	CHIV	AT3G54420;
Q9S7Y7	reviewed	XYL1_ARATH	Alpha-xylosidase 1 (EC 3.2.1.177)	XYL1 AXY3 At1g68560 F24J5.20	Arabidopsis thaliana (Mouse-ear cress)	915	AXY3	AT1G68560;
Q9SE50	reviewed	BGL18_ARATH	Beta-D-glucopyranosyl abscisate beta-glucosidase (EC 3.2.1.175) (Beta-glucosidase 1) (AtBG1) (Beta-glucosidase 18) (AtBGLU18) (Beta-glucosidase homolog 1)	BGLU18 BG1 BGL1 At1g52400 F19K6.15	Arabidopsis thaliana (Mouse-ear cress)	528	BG1 BGL1	AT1G52400;
Q9SFB7	reviewed	QRT2_ARATH	Polygalacturonase QRT2 (AtQRT2) (PG QRT2) (EC 3.2.1.15) (Pectinase QRT2) (Protein QUARTET 2)	QRT2 At3g07970 F17A17.31	Arabidopsis thaliana (Mouse-ear cress)	439		AT3G07970;
Q9SG80	reviewed	ASD1_ARATH	Alpha-L-arabinofuranosidase 1 (AtASD1) (EC 3.2.1.55) (Beta-D-xylosidase) (EC 3.2.1.-)	ASD1 ARAF ARAF1 At3g10740 T7M13.18	Arabidopsis thaliana (Mouse-ear cress)	678	ARAF ARAF1	AT3G10740;
Q9SKB3	reviewed	PARG1_ARATH	Poly(ADP-ribose) glycohydrolase 1 (EC 3.2.1.143)	PARG1 TEJ At2g31870 F20M17.9	Arabidopsis thaliana (Mouse-ear cress)	548	TEJ	AT2G31870;
Q9SR37	reviewed	BGL23_ARATH	Beta-glucosidase 23 (AtBGLU23) (EC 3.2.1.21) (Protein PHOSPHATE STARVATION-RESPONSE 3.1)	BGLU23 PSR3.1 PYK10 At3g09260 F3L24.13	Arabidopsis thaliana (Mouse-ear cress)	524	PSR3.1 PYK10	AT3G09260;
Q9SU50	reviewed	TRE1_ARATH	Trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase) (Trehalase 1) (AtTRE1)	TRE1 At4g24040 T19F6.15 T19F6.30	Arabidopsis thaliana (Mouse-ear cress)	626		AT4G24040;
Q9SYK0	reviewed	HEXO2_ARATH	Beta-hexosaminidase 2 (EC 3.2.1.52) (Beta-GlcNAcase 2) (Beta-N-acetylhexosaminidase 2) (Beta-hexosaminidase 3) (AtHEX3) (N-acetyl-beta-glucosaminidase 2)	HEXO2 HEX3 At1g05590 F3F20.4	Arabidopsis thaliana (Mouse-ear cress)	580	HEX3	AT1G05590;
Q9ZSU4	reviewed	XTH14_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 14 (At-XTH14) (XTH-14) (EC 2.4.1.207)	XTH14 XTR9 At4g25820 F14M19.100	Arabidopsis thaliana (Mouse-ear cress)	287	XTR9	AT4G25820;
Q9ZV40	reviewed	XTH21_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 21 (At-XTH21) (XTH-21) (EC 2.4.1.207)	XTH21 XTR17 At2g18800 MSF3.18	Arabidopsis thaliana (Mouse-ear cress)	305	XTR17	AT2G18800;
A0A178U7W3	unreviewed	A0A178U7W3_ARATH	Beta-galactosidase (EC 3.2.1.23)	AXX17_ATUG03440	Arabidopsis thaliana (Mouse-ear cress)	5068		
A0A1P8AWH8	reviewed	XYN1_ARATH	Endo-1,4-beta-xylanase 1 (AtXyn1) (Xylan endohydrolase 1) (Xylanase 1) (EC 3.2.1.8)	XYN1 RXF12 At1g58370 F19C14.2 F9K23.10	Arabidopsis thaliana (Mouse-ear cress)	945	RXF12	AT1G58370;
A0A7G2FHC2	unreviewed	A0A7G2FHC2_ARATH	non-reducing end alpha-L-arabinofuranosidase (EC 3.2.1.55)	AT9943_LOCUS20117	Arabidopsis thaliana (Mouse-ear cress)	1149		
F4J270	reviewed	BG3_ARATH	Probable glucan endo-1,3-beta-glucosidase BG3 (EC 3.2.1.39) (Beta-1,3-glucanase 3) (AtBG3)	BG3 At3g57240 F28O9.90	Arabidopsis thaliana (Mouse-ear cress)	341		AT3G57240;
O24603	reviewed	CHI_ARATH	Endochitinase CHI (EC 3.2.1.14)	CHI LSC222 At2g43570 F18O19.32	Arabidopsis thaliana (Mouse-ear cress)	277	LSC222	AT2G43570;
O49432	reviewed	QRT3_ARATH	Polygalacturonase QRT3 (AtQRT3) (PG QRT3) (EC 3.2.1.15) (Pectinase QRT3) (Protein QUARTET 3)	QRT3 At4g20050 F18F4.150	Arabidopsis thaliana (Mouse-ear cress)	481		AT4G20050;
O65399	reviewed	E131_ARATH	Glucan endo-1,3-beta-glucosidase 1 (EC 3.2.1.39) ((1->3)-beta-glucan endohydrolase 1) ((1->3)-beta-glucanase 1) (Beta-1,3-endoglucanase 1) (Beta-1,3-glucanase 1)	At1g11820 F12F1.33 F25C20_1	Arabidopsis thaliana (Mouse-ear cress)	511		AT1G11820;
O80689	reviewed	BGL45_ARATH	Beta-glucosidase 45 (AtBGLU45) (EC 3.2.1.21)	BGLU45 At1g61810 F8K4.2 T13M11.19	Arabidopsis thaliana (Mouse-ear cress)	520		AT1G61810;
O80690	reviewed	BGL46_ARATH	Beta-glucosidase 46 (AtBGLU46) (EC 3.2.1.21)	BGLU46 At1g61820 F8K4.3	Arabidopsis thaliana (Mouse-ear cress)	516		AT1G61820;
P49062	reviewed	PGLR1_ARATH	Exopolygalacturonase clone GBGE184 (ExoPG) (EC 3.2.1.67) (Galacturan 1,4-alpha-galacturonidase) (Pectinase)	PGA3 At1g02790 F22D16.22 T14P4_2	Arabidopsis thaliana (Mouse-ear cress)	422		AT1G02790;
P49063	reviewed	PGLR2_ARATH	Exopolygalacturonase clone GBGA483 (ExoPG) (EC 3.2.1.67) (Galacturan 1,4-alpha-galacturonidase) (Pectinase)	At3g07850 F17A17.19	Arabidopsis thaliana (Mouse-ear cress)	444		AT3G07850;
P94078	reviewed	MANA1_ARATH	Alpha-mannosidase At3g26720 (EC 3.2.1.24)	At3g26720 MLJ15.11	Arabidopsis thaliana (Mouse-ear cress)	1019		AT3G26720;
Q06915	reviewed	EA6_ARATH	Probable glucan endo-1,3-beta-glucosidase A6 (EC 3.2.1.39) ((1->3)-beta-glucan endohydrolase) ((1->3)-beta-glucanase) (Anther-specific protein A6) (Beta-1,3-endoglucanase) (Protein MATERNAL EFFECT EMBRYO ARREST 48)	A6 MEE48 At4g14080 dl3080c	Arabidopsis thaliana (Mouse-ear cress)	478	MEE48	AT4G14080;
Q1PEF8	reviewed	INV2_ARATH	Beta-fructofuranosidase, insoluble isoenzyme CWINV2 (EC 3.2.1.26) (Cell wall beta-fructosidase 2) (AtbetaFRUCT2) (Cell wall invertase 2) (AtcwINV2) (Sucrose hydrolase 2)	CWINV2 BFRUCT2 At3g52600 F22O6.20 F3C22.4	Arabidopsis thaliana (Mouse-ear cress)	590	BFRUCT2	AT3G52600;
Q2V4L8	reviewed	GUN3_ARATH	Endoglucanase 3 (EC 3.2.1.4) (Cellulase 5) (AtCEL5) (Endo-1,4-beta glucanase 3)	CEL5 At1g22880 F19G10.16	Arabidopsis thaliana (Mouse-ear cress)	484		AT1G22880;
Q38907	reviewed	XTH25_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 25 (At-XTH25) (XTH-25) (EC 2.4.1.207)	XTH25 EXGT-A5 XTR3 At5g57550 MUA2.12	Arabidopsis thaliana (Mouse-ear cress)	284	EXGT-A5 XTR3	AT5G57550;
