Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
A0A7G2DQ67	unreviewed	A0A7G2DQ67_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT9943_LOCUS412	Arabidopsis thaliana (Mouse-ear cress)	1905		
A0A7G2DRM5	unreviewed	A0A7G2DRM5_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT9943_LOCUS500	Arabidopsis thaliana (Mouse-ear cress)	1892		
A0A7G2EAJ0	unreviewed	A0A7G2EAJ0_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT9943_LOCUS6680	Arabidopsis thaliana (Mouse-ear cress)	1924		
A0A7G2EG06	unreviewed	A0A7G2EG06_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT9943_LOCUS8693	Arabidopsis thaliana (Mouse-ear cress)	1904		
A0A7G2EG91	unreviewed	A0A7G2EG91_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT9943_LOCUS10356	Arabidopsis thaliana (Mouse-ear cress)	1879		
A0A7G2EKP7	unreviewed	A0A7G2EKP7_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT9943_LOCUS11036	Arabidopsis thaliana (Mouse-ear cress)	1957		
A0A7G2ESE3	unreviewed	A0A7G2ESE3_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT9943_LOCUS14018	Arabidopsis thaliana (Mouse-ear cress)	1893		
A0A7G2F790	unreviewed	A0A7G2F790_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT9943_LOCUS18996	Arabidopsis thaliana (Mouse-ear cress)	1983		
C8C9X3	unreviewed	C8C9X3_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	CalS5 At2g13680	Arabidopsis thaliana (Mouse-ear cress)	1923		
I6LM38	unreviewed	I6LM38_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)		Arabidopsis thaliana (Mouse-ear cress)	1947		
W8PV73	unreviewed	W8PV73_ARATH	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-glucan synthase)	AT4G03550	Arabidopsis thaliana (Mouse-ear cress)	1780		AT4G03550;
A0A178UJ29	unreviewed	A0A178UJ29_ARATH	Uncharacterized protein	AXX17_At5g33770	Arabidopsis thaliana (Mouse-ear cress)	889		
A0A178VX03	unreviewed	A0A178VX03_ARATH	Uncharacterized protein	AXX17_At2g04260	Arabidopsis thaliana (Mouse-ear cress)	697		
A0A7G2E7K7	unreviewed	A0A7G2E7K7_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS6390	Arabidopsis thaliana (Mouse-ear cress)	1224		
Q56Z18	unreviewed	Q56Z18_ARATH	Putative glucan synthase	At3g07160	Arabidopsis thaliana (Mouse-ear cress)	283		AT3G07160;
Q8LPI6	unreviewed	Q8LPI6_ARATH	Putative glucan synthase	At3g07160	Arabidopsis thaliana (Mouse-ear cress)	436		AT3G07160;
