Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
A0A1P8BGT5	unreviewed	A0A1P8BGT5_ARATH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	LOG8 LONELY GUY 8 At5g11950 F14F18.120 F14F18_120	Arabidopsis thaliana (Mouse-ear cress)	163	LONELY GUY 8	AT5G11950;
A0A1P8BH85	unreviewed	A0A1P8BH85_ARATH	cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	LOG9 ATLOG9 LONELY GUY 9 At5g26140 T1N24.16 T1N24_16	Arabidopsis thaliana (Mouse-ear cress)	164	ATLOG9 LONELY GUY 9	AT5G26140;
A0A1P8BH87	unreviewed	A0A1P8BH87_ARATH	cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	LOG9 ATLOG9 LONELY GUY 9 At5g26140 T1N24.16 T1N24_16	Arabidopsis thaliana (Mouse-ear cress)	130	ATLOG9 LONELY GUY 9	AT5G26140;
A0A2H1ZE76	unreviewed	A0A2H1ZE76_ARATH	cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	LOG9 ATLOG9 LONELY GUY 9 At5g26140 T1N24.16 T1N24_16	Arabidopsis thaliana (Mouse-ear cress)	145	ATLOG9 LONELY GUY 9	AT5G26140;
A0A5S9X1T0	unreviewed	A0A5S9X1T0_ARATH	tRNA dimethylallyltransferase (EC 2.5.1.75)	C24_LOCUS9025	Arabidopsis thaliana (Mouse-ear cress)	466		
A0A5S9Y3R9	unreviewed	A0A5S9Y3R9_ARATH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	C24_LOCUS21882	Arabidopsis thaliana (Mouse-ear cress)	216		
A0A5S9Y432	unreviewed	A0A5S9Y432_ARATH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	AN1_LOCUS21446 C24_LOCUS21341	Arabidopsis thaliana (Mouse-ear cress)	217		
A0A5S9Y7B0	unreviewed	A0A5S9Y7B0_ARATH	cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	C24_LOCUS23241	Arabidopsis thaliana (Mouse-ear cress)	164		
A0A654EWV1	unreviewed	A0A654EWV1_ARATH	tRNA dimethylallyltransferase (EC 2.5.1.75)	AN1_LOCUS9175	Arabidopsis thaliana (Mouse-ear cress)	466		
A0A654EZ83	unreviewed	A0A654EZ83_ARATH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	AN1_LOCUS10052 C24_LOCUS9898	Arabidopsis thaliana (Mouse-ear cress)	213		
A0A654FGC4	unreviewed	A0A654FGC4_ARATH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	AN1_LOCUS15716	Arabidopsis thaliana (Mouse-ear cress)	215		
A0A654G2Q2	unreviewed	A0A654G2Q2_ARATH	tRNA dimethylallyltransferase (EC 2.5.1.75)	AN1_LOCUS22804 C24_LOCUS22689	Arabidopsis thaliana (Mouse-ear cress)	463		
A0A7G2EDK0	unreviewed	A0A7G2EDK0_ARATH	tRNA dimethylallyltransferase (EC 2.5.1.75)	AT9943_LOCUS7859	Arabidopsis thaliana (Mouse-ear cress)	466		
A0A7G2F585	unreviewed	A0A7G2F585_ARATH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	AT9943_LOCUS18199	Arabidopsis thaliana (Mouse-ear cress)	201		
A0A7G2F661	unreviewed	A0A7G2F661_ARATH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	AT9943_LOCUS18471	Arabidopsis thaliana (Mouse-ear cress)	142		
A0A7G2FDW1	unreviewed	A0A7G2FDW1_ARATH	tRNA dimethylallyltransferase (EC 2.5.1.75)	AT9943_LOCUS19626	Arabidopsis thaliana (Mouse-ear cress)	505		
A0A7G2FE13	unreviewed	A0A7G2FE13_ARATH	cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	AT9943_LOCUS18932	Arabidopsis thaliana (Mouse-ear cress)	410		
F4ILS7	unreviewed	F4ILS7_ARATH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	LOG2 LONELY GUY 2 At2g35990 F11F19.10 F11F19_10	Arabidopsis thaliana (Mouse-ear cress)	161	LONELY GUY 2	AT2G35990;
F4K2Q7	unreviewed	F4K2Q7_ARATH	tRNA dimethylallyltransferase (EC 2.5.1.75)	IPT9 ATIPT9 isopentenyltransferase 9 At5g20040 F28I16.190 F28I16_190	Arabidopsis thaliana (Mouse-ear cress)	469	ATIPT9 isopentenyltransferase 9	AT5G20040;
Q9FKQ9	reviewed	SOFL4_ARATH	Protein SOB FIVE-LIKE 4 (AtSOFL4)	SOFL4 At5g38790 MKD10.11	Arabidopsis thaliana (Mouse-ear cress)	131		AT5G38790;
Q9XH06	reviewed	LOG9_ARATH	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG9 (EC 3.2.2.n1) (Protein LONELY GUY 9)	LOG9 At5g26140 T1N24.16	Arabidopsis thaliana (Mouse-ear cress)	143		AT5G26140;
A0A178UCV3	unreviewed	A0A178UCV3_ARATH	IPT5	AXX17_At5g18890	Arabidopsis thaliana (Mouse-ear cress)	330		
A0A178UHR3	unreviewed	A0A178UHR3_ARATH	SOB5	AXX17_At5g07930	Arabidopsis thaliana (Mouse-ear cress)	144		
A0A178US91	unreviewed	A0A178US91_ARATH	Uncharacterized protein	AXX17_At5g36160	Arabidopsis thaliana (Mouse-ear cress)	131		
A0A178UU57	unreviewed	A0A178UU57_ARATH	Uncharacterized protein	AXX17_At4g38640	Arabidopsis thaliana (Mouse-ear cress)	167		
A0A178V2Q1	unreviewed	A0A178V2Q1_ARATH	IPT4	AXX17_At4g28530	Arabidopsis thaliana (Mouse-ear cress)	318		
A0A178V807	unreviewed	A0A178V807_ARATH	(thale cress) hypothetical protein (IPT7)	AXX17_At3g25490 AN1_LOCUS13825 AT9943_LOCUS11866 C24_LOCUS13663	Arabidopsis thaliana (Mouse-ear cress)	329		
A0A178V8J2	unreviewed	A0A178V8J2_ARATH	(thale cress) hypothetical protein (IPT3)	AXX17_At3g57390 AN1_LOCUS16702 AT9943_LOCUS14363	Arabidopsis thaliana (Mouse-ear cress)	336		
A0A178VHX4	unreviewed	A0A178VHX4_ARATH	PGA22	AXX17_At3g20350	Arabidopsis thaliana (Mouse-ear cress)	330		
A0A178W6I2	unreviewed	A0A178W6I2_ARATH	IPT1	AXX17_At1g62510	Arabidopsis thaliana (Mouse-ear cress)	357		
A0A178WEI0	unreviewed	A0A178WEI0_ARATH	IPT6	AXX17_At1g26200 AN1_LOCUS2643 C24_LOCUS2548	Arabidopsis thaliana (Mouse-ear cress)	342		
A0A178WJ48	unreviewed	A0A178WJ48_ARATH	Uncharacterized protein	AXX17_At1g52440	Arabidopsis thaliana (Mouse-ear cress)	177		
A0A178WPB6	unreviewed	A0A178WPB6_ARATH	SOFL2	AXX17_At1g62960 AN1_LOCUS5914	Arabidopsis thaliana (Mouse-ear cress)	147		
A0A1P8ASK7	unreviewed	A0A1P8ASK7_ARATH	Uncharacterized protein	At1g58460 F9K23.1 F9K23_1	Arabidopsis thaliana (Mouse-ear cress)	181		AT1G58460;
A0A384KCL8	unreviewed	A0A384KCL8_ARATH	(thale cress) hypothetical protein	AXX17_At3g34360 AT9943_LOCUS12468 C24_LOCUS14392	Arabidopsis thaliana (Mouse-ear cress)	128		
A0A5S9VZ29	unreviewed	A0A5S9VZ29_ARATH	Uncharacterized protein	C24_LOCUS2579	Arabidopsis thaliana (Mouse-ear cress)	148		
A0A5S9WMS3	unreviewed	A0A5S9WMS3_ARATH	Uncharacterized protein	C24_LOCUS4791	Arabidopsis thaliana (Mouse-ear cress)	177		
A0A5S9WR10	unreviewed	A0A5S9WR10_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS5004 C24_LOCUS5805	Arabidopsis thaliana (Mouse-ear cress)	147		
A0A5S9WTM9	unreviewed	A0A5S9WTM9_ARATH	Uncharacterized protein	C24_LOCUS5758	Arabidopsis thaliana (Mouse-ear cress)	357		
A0A5S9XDZ2	unreviewed	A0A5S9XDZ2_ARATH	Uncharacterized protein	C24_LOCUS13164	Arabidopsis thaliana (Mouse-ear cress)	330		
A0A5S9XN99	unreviewed	A0A5S9XN99_ARATH	Adenylate isopentenyltransferase 3, chloroplastic	C24_LOCUS16573	Arabidopsis thaliana (Mouse-ear cress)	336		
A0A5S9XVI7	unreviewed	A0A5S9XVI7_ARATH	Uncharacterized protein	C24_LOCUS19107	Arabidopsis thaliana (Mouse-ear cress)	318		
A0A5S9XYR3	unreviewed	A0A5S9XYR3_ARATH	Uncharacterized protein	C24_LOCUS20102	Arabidopsis thaliana (Mouse-ear cress)	170		
A0A5S9Y2G2	unreviewed	A0A5S9Y2G2_ARATH	Uncharacterized protein	C24_LOCUS21534	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A5S9Y5F6	unreviewed	A0A5S9Y5F6_ARATH	(thale cress) hypothetical protein	AN1_LOCUS22694 AT9943_LOCUS19532 C24_LOCUS22579	Arabidopsis thaliana (Mouse-ear cress)	330		
A0A654EI31	unreviewed	A0A654EI31_ARATH	Uncharacterized protein	AN1_LOCUS2675	Arabidopsis thaliana (Mouse-ear cress)	149		
A0A654EM67	unreviewed	A0A654EM67_ARATH	Uncharacterized protein	AN1_LOCUS5867	Arabidopsis thaliana (Mouse-ear cress)	357		
A0A654EV44	unreviewed	A0A654EV44_ARATH	Uncharacterized protein	AN1_LOCUS4909	Arabidopsis thaliana (Mouse-ear cress)	177		
A0A654F8N3	unreviewed	A0A654F8N3_ARATH	Uncharacterized protein	AN1_LOCUS13330	Arabidopsis thaliana (Mouse-ear cress)	330		
A0A654FBY9	unreviewed	A0A654FBY9_ARATH	Uncharacterized protein	AN1_LOCUS14529	Arabidopsis thaliana (Mouse-ear cress)	128		
A0A654FSW1	unreviewed	A0A654FSW1_ARATH	(thale cress) hypothetical protein	AN1_LOCUS19207 AT9943_LOCUS16565	Arabidopsis thaliana (Mouse-ear cress)	318		
A0A654FVA7	unreviewed	A0A654FVA7_ARATH	Uncharacterized protein	AN1_LOCUS20208	Arabidopsis thaliana (Mouse-ear cress)	170		
A0A654FZK1	unreviewed	A0A654FZK1_ARATH	Uncharacterized protein	AN1_LOCUS21640	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A654G652	unreviewed	A0A654G652_ARATH	Uncharacterized protein	AN1_LOCUS24039 C24_LOCUS23873	Arabidopsis thaliana (Mouse-ear cress)	131		
A0A7G2DYV9	unreviewed	A0A7G2DYV9_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS2171	Arabidopsis thaliana (Mouse-ear cress)	537		
A0A7G2E1L9	unreviewed	A0A7G2E1L9_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS4169	Arabidopsis thaliana (Mouse-ear cress)	177		
A0A7G2ER27	unreviewed	A0A7G2ER27_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS11455	Arabidopsis thaliana (Mouse-ear cress)	299		
A0A7G2F5P9	unreviewed	A0A7G2F5P9_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS17438	Arabidopsis thaliana (Mouse-ear cress)	161		
