Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q7G191	reviewed	ALDO4_ARATH	Aldehyde oxidase 4 (AO-4) (AtAO-4) (AtAO2) (EC 1.2.3.1) (Benzaldehyde oxidase) (Indole-3-acetaldehyde oxidase) (IAA oxidase) (EC 1.2.3.7)	AAO4 AO2 At1g04580 T1G11.17	Arabidopsis thaliana (Mouse-ear cress)	1337	AO2	AT1G04580;
Q7G192	reviewed	ALDO2_ARATH	Indole-3-acetaldehyde oxidase (IAA oxidase) (EC 1.2.3.7) (Aldehyde oxidase 2) (AO-2) (AtAO-2) (AtAO3)	AAO2 AO3 At3g43600 F22J12.40	Arabidopsis thaliana (Mouse-ear cress)	1321	AO3	AT3G43600;
Q7G193	reviewed	ALDO1_ARATH	Indole-3-acetaldehyde oxidase (IAA oxidase) (EC 1.2.3.7) (Aldehyde oxidase 1) (AO-1) (AtAO-1) (AtAO1)	AAO1 AO1 At5g20960 F22D1.130	Arabidopsis thaliana (Mouse-ear cress)	1368	AO1	AT5G20960;
Q7G9P4	reviewed	ALDO3_ARATH	Abscisic-aldehyde oxidase (EC 1.2.3.14) (Aldehyde oxidase 3) (AO-3) (AtAO-3) (AtAO4) (Indole-3-acetaldehyde oxidase) (IAA oxidase) (EC 1.2.3.7)	AAO3 AO4 At2g27150 F20F1.2	Arabidopsis thaliana (Mouse-ear cress)	1332	AO4	AT2G27150;
Q84WW3	reviewed	VIP2L_ARATH	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase VIP2 (EC 2.7.4.24) (Protein VIP HOMOLOG 1) (VIP1 homolog protein 2) (Arabidopsis homolog protein of yeast VIP1 2) (AtVIP2)	VIP2 VIH1 At5g15070 F2G14.190	Arabidopsis thaliana (Mouse-ear cress)	1049	VIH1	AT5G15070;
Q8LFX7	reviewed	BDG1_ARATH	Probable lysophospholipase BODYGUARD 1 (AtBDG1) (EC 3.1.1.-) (Protein 9-cis epoxycarotenoid dioxygenase defective 1) (Protein COOL BREATH 5)	BDG1 BDG CB5 CED1 At1g64670 F1N19.24	Arabidopsis thaliana (Mouse-ear cress)	469	BDG CB5 CED1	AT1G64670;
Q8VZP1	reviewed	GPP2_ARATH	(DL)-glycerol-3-phosphatase 2 (EC 3.1.3.21) (Glycerol-1-phosphatase 2) (Haloacid dehalogenase-like hydrolase domain-containing protein GPP2)	GPP2 GS1 At5g57440 MSF19 MUA2.2	Arabidopsis thaliana (Mouse-ear cress)	240	GS1	AT5G57440;
Q93YN9	reviewed	IPPK_ARATH	Inositol-pentakisphosphate 2-kinase (EC 2.7.1.158) (Inositol-1,3,4,5,6-pentakisphosphate 2-kinase) (Ins(1,3,4,5,6)P5 2-kinase) (AtIPK1) (InsP5 2-kinase)	IPK1 At5g42810 MJB21.19	Arabidopsis thaliana (Mouse-ear cress)	451		AT5G42810;
Q9ASY9	reviewed	TENAE_ARATH	Bifunctional TENA-E protein (EC 3.5.1.-) (EC 3.5.99.2) (Aminopyrimidine aminohydrolase) (Formylaminopyrimidine amidohydrolase) (Formylaminopyrimidine deformylase) (Seed maturation protein PM36 homolog)	TENA_E At3g16990 K14A17.22 K14A17_11	Arabidopsis thaliana (Mouse-ear cress)	221		AT3G16990;
Q9C5X8	reviewed	MOCOS_ARATH	Molybdenum cofactor sulfurase (MCS) (MOS) (MoCo sulfurase) (EC 2.8.1.9) (Abscisic acid protein 3) (Low expression of osmotically expressive genes protein 5) (Molybdenum cofactor sulfurtransferase)	ABA3 LOS5 At1g16540 F19K19.13	Arabidopsis thaliana (Mouse-ear cress)	819	LOS5	AT1G16540;
Q9C6Z1	reviewed	NCED5_ARATH	Probable 9-cis-epoxycarotenoid dioxygenase NCED5, chloroplastic (AtNCED5) (EC 1.13.11.51)	NCED5 At1g30100 T2H7.10	Arabidopsis thaliana (Mouse-ear cress)	589		AT1G30100;
Q9C826	reviewed	ABA2_ARATH	Xanthoxin dehydrogenase (EC 1.1.1.288) (Protein ABSCISIC ACID DEFICIENT 2) (Protein GLUCOSE INSENSITIVE 1) (Protein IMPAIRED SUCROSE INDUCTION 4) (Protein SALOBRENO 3) (Protein SALT RESISTANT 1) (Protein SUGAR INSENSITIVE 4) (Short-chain alcohol dehydrogenase ABA2) (Short-chain dehydrogenase reductase 1) (AtSDR1) (Xanthoxin oxidase)	ABA2 GIN1 ISI4 SAN3 SDR1 SIS4 SRE1 At1g52340 F19K6.3	Arabidopsis thaliana (Mouse-ear cress)	285	GIN1 ISI4 SAN3 SDR1 SIS4 SRE1	AT1G52340;
Q9FGC7	reviewed	ZEP_ARATH	Zeaxanthin epoxidase, chloroplastic (AtZEP) (EC 1.14.15.21) (Protein ABA DEFICIENT 1) (AtABA1) (Protein IMPAIRED IN BABA-INDUCED STERILITY 3) (Protein LOW EXPRESSION OF OSMOTIC STRESS-RESPONSIVE GENES 6) (Protein NON-PHOTOCHEMICAL QUENCHING 2)	ZEP ABA1 IBS3 LOS6 NPQ2 At5g67030 K8A10.10	Arabidopsis thaliana (Mouse-ear cress)	667	ABA1 IBS3 LOS6 NPQ2	AT5G67030;
Q9FLT2	reviewed	IPMKB_ARATH	Inositol polyphosphate multikinase beta (EC 2.7.1.140) (EC 2.7.1.151) (Inositol polyphosphate 6-/3-/5-kinase beta) (AtIpk2-beta) (AtIpk2beta)	IPK2b IP3K IPMK At5g61760 MAC9.7 MAC9_60	Arabidopsis thaliana (Mouse-ear cress)	300	IP3K IPMK	AT5G61760;
Q9FR53	reviewed	TOR_ARATH	Serine/threonine-protein kinase TOR (EC 2.7.11.1) (Protein TARGET OF RAPAMYCIN) (AtTOR)	TOR At1g50030 F2J10.19	Arabidopsis thaliana (Mouse-ear cress)	2481		AT1G50030;
Q9LRM7	reviewed	NCED6_ARATH	9-cis-epoxycarotenoid dioxygenase NCED6, chloroplastic (AtNCED6) (EC 1.13.11.51)	NCED6 At3g24220 MUJ8.12	Arabidopsis thaliana (Mouse-ear cress)	577		AT3G24220;
Q9LRR7	reviewed	NCED3_ARATH	9-cis-epoxycarotenoid dioxygenase NCED3, chloroplastic (AtNCED3) (EC 1.13.11.51) (Protein SALT TOLERANT 1)	NCED3 STO1 At3g14440 MOA2.4	Arabidopsis thaliana (Mouse-ear cress)	599	STO1	AT3G14440;
Q9LSZ9	reviewed	LCB2A_ARATH	Long chain base biosynthesis protein 2a (AtLCB2a) (EC 2.3.1.50) (Long chain base biosynthesis protein 2) (AtLCB2)	LCB2a LCB2 At5g23670 MQM1.6	Arabidopsis thaliana (Mouse-ear cress)	489	LCB2	AT5G23670;
Q9LU63	reviewed	ATP1_ARATH	Probable pterin-4-alpha-carbinolamine dehydratase, chloroplastic (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (PCD/DCoH-like protein 1) (Protein AIRP2 TARGET PROTEIN 1) (Protein SDIR1-INTERACTING PROTEIN 1)	ATP1 PDL1 SDIRIP1 At5g51110 MWD22.5	Arabidopsis thaliana (Mouse-ear cress)	220	PDL1 SDIRIP1	AT5G51110;
Q9LY23	reviewed	IPMKA_ARATH	Inositol polyphosphate multikinase alpha (EC 2.7.1.140) (EC 2.7.1.151) (Inositol polyphosphate 6-/3-/5-kinase alpha) (AtIpk2-alpha) (AtIpk2alpha)	IPK2a IP3K IPMK At5g07370 T2I1.80	Arabidopsis thaliana (Mouse-ear cress)	286	IP3K IPMK	AT5G07370;
Q9M8S8	reviewed	VTC4_ARATH	Inositol-phosphate phosphatase (EC 3.1.3.25) (L-galactose 1-phosphate phosphatase) (EC 3.1.3.93) (Myo-inositol monophosphatase)	VTC4 IMP At3g02870 F13E7.19	Arabidopsis thaliana (Mouse-ear cress)	271	IMP	AT3G02870;
Q9M9F5	reviewed	NCED9_ARATH	9-cis-epoxycarotenoid dioxygenase NCED9, chloroplastic (AtNCED9) (EC 1.13.11.51)	NCED9 At1g78390 F3F9.10	Arabidopsis thaliana (Mouse-ear cress)	657		AT1G78390;
Q9SBA5	reviewed	ITPK1_ARATH	Inositol-tetrakisphosphate 1-kinase 1 (EC 2.7.1.134) (Inositol 1,3,4-trisphosphate 5/6-kinase 1) (AtItpk-1) (Inositol-triphosphate 5/6-kinase 1) (Ins(1,3,4)P(3) 5/6-kinase 1) (EC 2.7.1.159)	ITPK1 At5g16760 F5E19.100	Arabidopsis thaliana (Mouse-ear cress)	319		AT5G16760;
Q9SI09	reviewed	XERIC_ARATH	Probable E3 ubiquitin-protein ligase XERICO (EC 2.3.2.27) (RING-type E3 ubiquitin transferase XERICO)	XERICO At2g04240 T23O15.13	Arabidopsis thaliana (Mouse-ear cress)	162		AT2G04240;
Q9SI62	reviewed	PPRD2_ARATH	Polyprenal reductase 2 (EC 1.3.1.94)	PPRD2 At2g16530 F1P15.9	Arabidopsis thaliana (Mouse-ear cress)	343		AT2G16530;
F4J8C7	unreviewed	F4J8C7_ARATH	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.24)	ATVIP1 AtVIP1 At3g01310 T22N4.6 T22N4_6 T4P13.1 T4P13_1	Arabidopsis thaliana (Mouse-ear cress)	1056	AtVIP1	AT3G01310;
O49505	reviewed	NCED2_ARATH	9-cis-epoxycarotenoid dioxygenase NCED2, chloroplastic (AtNCED2) (EC 1.13.11.51)	NCED2 At4g18350 F28J12.10	Arabidopsis thaliana (Mouse-ear cress)	583		AT4G18350;
O80458	reviewed	DDPS1_ARATH	Dehydrodolichyl diphosphate synthase 1 (Dedol-PP synthase 1) (EC 2.5.1.87) (Ditrans,polycis-polyprenyl diphosphate synthase ((2E,6E)-farnesyl diphosphate specific) 1)	DPS ACPT At2g23410 F26B6.6	Arabidopsis thaliana (Mouse-ear cress)	303	ACPT	AT2G23410;
Q8LFP9	reviewed	ABA4_ARATH	Protein ABA DEFICIENT 4, chloroplastic	ABA4 At1g67080 F1O19.13	Arabidopsis thaliana (Mouse-ear cress)	220		AT1G67080;
Q94F00	reviewed	IMPL1_ARATH	Phosphatase IMPL1, chloroplastic (EC 3.1.3.25) (Protein MYO-INOSITOL MONOPHOSPHATASE-LIKE 1)	IMPL1 At1g31190 F28K20.15	Arabidopsis thaliana (Mouse-ear cress)	371		AT1G31190;
Q9CAH5	reviewed	PPRD1_ARATH	Polyprenal reductase 1 (EC 1.3.1.94)	PPRD1 At1g72590 F28P22.22	Arabidopsis thaliana (Mouse-ear cress)	320		AT1G72590;
Q9LDU6	reviewed	ST7R_ARATH	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Protein DWARF 5) (Sterol Delta(7)-reductase)	DWF5 ST7R At1g50430 F11F12.21	Arabidopsis thaliana (Mouse-ear cress)	432	ST7R	AT1G50430;
Q9LIQ4	reviewed	THIM_ARATH	Hydroxyethylthiazole kinase (EC 2.7.1.50) (4-methyl-5-beta-hydroxyethylthiazole kinase) (TH kinase) (Thz kinase)	THIM At3g24030 F14O13	Arabidopsis thaliana (Mouse-ear cress)	276		AT3G24030;
Q9LRB0	reviewed	LCBK1_ARATH	Sphingoid long-chain bases kinase 1 (AtLCBK1) (LCB kinase 1) (EC 2.7.-.-) (Sphingosine kinase 1)	LCBK1 At5g23450 K19M13.8	Arabidopsis thaliana (Mouse-ear cress)	763		AT5G23450;
Q9LX12	reviewed	INO3_ARATH	Probable inositol 3-phosphate synthase isozyme 3 (AtIPS3) (MIP synthase 3) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase 3) (AtMIPS 3) (MI-1-P synthase 3)	IPS3 MIPS3 At5g10170 T31P16_160	Arabidopsis thaliana (Mouse-ear cress)	510	MIPS3	AT5G10170;
Q9SFV7	reviewed	GCH1_ARATH	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I)	GCH1 GCHI At3g07270 T1B9.6	Arabidopsis thaliana (Mouse-ear cress)	466	GCHI	AT3G07270;
A0A178UNL2	unreviewed	A0A178UNL2_ARATH	Thiamine thiazole synthase, chloroplastic (Thiazole biosynthetic enzyme) (EC 2.4.2.60)	THI1 AXX17_At5g53880 AN1_LOCUS25749	Arabidopsis thaliana (Mouse-ear cress)	349		
A0A178UNP0	unreviewed	A0A178UNP0_ARATH	Inositol polyphosphate multikinase (EC 2.7.1.140) (EC 2.7.1.151)	AXX17_At5g61270 AN1_LOCUS26484 AT9943_LOCUS22800 C24_LOCUS26306	Arabidopsis thaliana (Mouse-ear cress)	300		
A0A1I9LTC7	unreviewed	A0A1I9LTC7_ARATH	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	DXPS1 DXL1 DXS-like 1 DXS2 At3g21500	Arabidopsis thaliana (Mouse-ear cress)	677	DXL1 DXS-like 1 DXS2	AT3G21500;
A0A384LG67	unreviewed	A0A384LG67_ARATH	Inositol polyphosphate multikinase (EC 2.7.1.140) (EC 2.7.1.151)	AXX17_At5g07050 AN1_LOCUS21557	Arabidopsis thaliana (Mouse-ear cress)	286		
A0A5S9Y309	unreviewed	A0A5S9Y309_ARATH	Inositol polyphosphate multikinase (EC 2.7.1.140) (EC 2.7.1.151)	C24_LOCUS21451	Arabidopsis thaliana (Mouse-ear cress)	286		
A0A5S9YEA7	unreviewed	A0A5S9YEA7_ARATH	Thiamine thiazole synthase, chloroplastic (Thiazole biosynthetic enzyme) (EC 2.4.2.60)	THI1 AT9943_LOCUS22187 C24_LOCUS25577	Arabidopsis thaliana (Mouse-ear cress)	349		
A0A7G2FD12	unreviewed	A0A7G2FD12_ARATH	Inositol polyphosphate multikinase (EC 2.7.1.140) (EC 2.7.1.151)	AT9943_LOCUS18568	Arabidopsis thaliana (Mouse-ear cress)	286		
A8MS34	unreviewed	A8MS34_ARATH	7-dehydrocholesterol reductase (EC 1.3.1.21) (Sterol Delta(7)-reductase)	DWF5 7-STEROL DELTA7 REDUCTASE 7RED DELTA5 DWARF 5 LE LEPIDA PA PARVA ST7R STEROL DELTA7 REDUCTASE At1g50430 F11F12.21 F11F12_21	Arabidopsis thaliana (Mouse-ear cress)	431	7-STEROL DELTA7 REDUCTASE 7RED DELTA5 DWARF 5 LE LEPIDA PA PARVA ST7R STEROL DELTA7 REDUCTASE	AT1G50430;
B9DGE0	unreviewed	B9DGE0_ARATH	Inositol polyphosphate multikinase (EC 2.7.1.140) (EC 2.7.1.151)	At5g07370	Arabidopsis thaliana (Mouse-ear cress)	286		AT5G07370;
F4IXL7	unreviewed	F4IXL7_ARATH	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	DXPS1 DXL1 DXS-like 1 DXS2 At3g21500	Arabidopsis thaliana (Mouse-ear cress)	640	DXL1 DXS-like 1 DXS2	AT3G21500;
F4IXL8	unreviewed	F4IXL8_ARATH	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	DXPS1 DXL1 DXS-like 1 DXS2 At3g21500	Arabidopsis thaliana (Mouse-ear cress)	641	DXL1 DXS-like 1 DXS2	AT3G21500;
Q6QJ72	reviewed	PDL2_ARATH	Pterin-4-alpha-carbinolamine dehydratase 2, mitochondrial (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (PCD/DCoH-like protein 2)	PDL2 At1g29810	Arabidopsis thaliana (Mouse-ear cress)	187		AT1G29810;
Q8H0V2	unreviewed	Q8H0V2_ARATH	ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyldiphosphate specific] (EC 2.5.1.87)	LEW1 LEAF WILTING 1 At1g11755 At1g11760	Arabidopsis thaliana (Mouse-ear cress)	254	LEAF WILTING 1	AT1G11755;
Q93Z01	reviewed	MIK_ARATH	Inositol 3-kinase (EC 2.7.1.64) (Myo-inositol kinase) (AtMIK)	At5g58730 MZN1.17	Arabidopsis thaliana (Mouse-ear cress)	353		AT5G58730;
A0A178UBK4	unreviewed	A0A178UBK4_ARATH	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	AXX17_At5g11100	Arabidopsis thaliana (Mouse-ear cress)	700		
A0A178UD42	unreviewed	A0A178UD42_ARATH	inositol-3-phosphate synthase (EC 5.5.1.4)	AXX17_At5g09800 AN1_LOCUS21811	Arabidopsis thaliana (Mouse-ear cress)	510		
A0A178UJF2	unreviewed	A0A178UJF2_ARATH	Zeaxanthin epoxidase, chloroplastic (EC 1.14.15.21)	AXX17_At5g67070	Arabidopsis thaliana (Mouse-ear cress)	667		
A0A178V5I0	unreviewed	A0A178V5I0_ARATH	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	AXX17_At4g18200 AN1_LOCUS18225 AT9943_LOCUS15697 C24_LOCUS18111	Arabidopsis thaliana (Mouse-ear cress)	717		
A0A178V8V9	unreviewed	A0A178V8V9_ARATH	Inositol-1-monophosphatase (EC 3.1.3.25)	AXX17_At3g02150 AN1_LOCUS11558 C24_LOCUS11397	Arabidopsis thaliana (Mouse-ear cress)	271		
A0A178VEA6	unreviewed	A0A178VEA6_ARATH	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	AXX17_At3g23060 AN1_LOCUS13588 C24_LOCUS13426	Arabidopsis thaliana (Mouse-ear cress)	665		
A0A178VEZ7	unreviewed	A0A178VEZ7_ARATH	9-cis-epoxycarotenoid dioxygenase (EC 1.13.11.51)	AXX17_At3g15050 AN1_LOCUS12812	Arabidopsis thaliana (Mouse-ear cress)	599		
A0A178VM85	unreviewed	A0A178VM85_ARATH	hydroxyethylthiazole kinase (EC 2.7.1.50)	AXX17_At3g25940 AT9943_LOCUS11901	Arabidopsis thaliana (Mouse-ear cress)	276		
A0A178VS65	unreviewed	A0A178VS65_ARATH	inositol-3-phosphate synthase (EC 5.5.1.4)	AXX17_At2g17790	Arabidopsis thaliana (Mouse-ear cress)	510		
A0A178W879	unreviewed	A0A178W879_ARATH	ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyldiphosphate specific] (EC 2.5.1.87)	AXX17_At1g12100 AT9943_LOCUS998	Arabidopsis thaliana (Mouse-ear cress)	254		
A0A178W9W3	unreviewed	A0A178W9W3_ARATH	thiamine phosphate synthase (EC 2.5.1.3)	AXX17_At1g24090 AN1_LOCUS2437 C24_LOCUS2348	Arabidopsis thaliana (Mouse-ear cress)	522		
A0A178WEX5	unreviewed	A0A178WEX5_ARATH	Inositol-1-monophosphatase (EC 3.1.3.25)	AXX17_At1g31820	Arabidopsis thaliana (Mouse-ear cress)	371		
A0A178WGG0	unreviewed	A0A178WGG0_ARATH	4a-hydroxytetrahydrobiopterin dehydratase (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase)	AXX17_At1g30180 AT9943_LOCUS2490	Arabidopsis thaliana (Mouse-ear cress)	191		
A0A178WGJ0	unreviewed	A0A178WGJ0_ARATH	4a-hydroxytetrahydrobiopterin dehydratase (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase)	AXX17_At1g30180 AN1_LOCUS3025 AT9943_LOCUS2490 C24_LOCUS2932	Arabidopsis thaliana (Mouse-ear cress)	187		
A0A1P8AWX1	unreviewed	A0A1P8AWX1_ARATH	4a-hydroxytetrahydrobiopterin dehydratase (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase)	CELLULOSE SYNTHASE LIKE B5 At1g29810 F1N18.100 F1N18_100	Arabidopsis thaliana (Mouse-ear cress)	148		AT1G29810;
A0A1P8B151	unreviewed	A0A1P8B151_ARATH	inositol-3-phosphate synthase (EC 5.5.1.4)	MIPS2 ATIPS2 ATMIPS1 ATMIPS2 MIPS1 At2g22240	Arabidopsis thaliana (Mouse-ear cress)	464	ATIPS2 ATMIPS1 ATMIPS2 MIPS1	AT2G22240;
A0A1P8B279	unreviewed	A0A1P8B279_ARATH	ThiaminC	THIC PY PYRIMIDINE REQUIRING thiaminC At2g29630 T27A16.27 T27A16_27	Arabidopsis thaliana (Mouse-ear cress)	479	PY PYRIMIDINE REQUIRING thiaminC	AT2G29630;
A0A1P8B4W4	unreviewed	A0A1P8B4W4_ARATH	Farnesyl diphosphate synthase 2	FPS2 DL4630C At4g17190 FCAALL.91	Arabidopsis thaliana (Mouse-ear cress)	305	DL4630C	AT4G17190;
A0A384KJU9	unreviewed	A0A384KJU9_ARATH	inositol-3-phosphate synthase (EC 5.5.1.4)	AXX17_At4g45210 C24_LOCUS20743	Arabidopsis thaliana (Mouse-ear cress)	511		
A0A384L6G7	unreviewed	A0A384L6G7_ARATH	7-dehydrocholesterol reductase (EC 1.3.1.21) (Sterol Delta(7)-reductase)	AXX17_At1g44630 AN1_LOCUS4155 AT9943_LOCUS3524 C24_LOCUS4038	Arabidopsis thaliana (Mouse-ear cress)	432		
A0A5S9TXD2	unreviewed	A0A5S9TXD2_ARATH	ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyldiphosphate specific] (EC 2.5.1.87)	C24_LOCUS1190	Arabidopsis thaliana (Mouse-ear cress)	262		
A0A5S9WGY2	unreviewed	A0A5S9WGY2_ARATH	Inositol-1-monophosphatase (EC 3.1.3.25)	C24_LOCUS3083	Arabidopsis thaliana (Mouse-ear cress)	371		
A0A5S9X2E9	unreviewed	A0A5S9X2E9_ARATH	Phosphomethylpyrimidine synthase, chloroplastic	C24_LOCUS9217	Arabidopsis thaliana (Mouse-ear cress)	644		
A0A5S9XCA1	unreviewed	A0A5S9XCA1_ARATH	9-cis-epoxycarotenoid dioxygenase (EC 1.13.11.51)	C24_LOCUS12643	Arabidopsis thaliana (Mouse-ear cress)	599		
A0A5S9XF83	unreviewed	A0A5S9XF83_ARATH	hydroxyethylthiazole kinase (EC 2.7.1.50)	C24_LOCUS13709	Arabidopsis thaliana (Mouse-ear cress)	243		
A0A5S9Y382	unreviewed	A0A5S9Y382_ARATH	inositol-3-phosphate synthase (EC 5.5.1.4)	C24_LOCUS21702	Arabidopsis thaliana (Mouse-ear cress)	510		
