Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q9FJ62	reviewed	GPDL4_ARATH	Glycerophosphodiester phosphodiesterase GDPDL4 (EC 3.1.4.46) (Glycerophosphodiester phosphodiesterase-like 4) (ATGDPDL4) (Glycerophosphodiesterase-like 1) (Protein SHV3-LIKE 1)	GDPDL4 GPDL1 SVL1 At5g55480 MTE17.19	Arabidopsis thaliana (Mouse-ear cress)	766	GPDL1 SVL1	AT5G55480;
Q9FWA3	reviewed	6PGD2_ARATH	6-phosphogluconate dehydrogenase, decarboxylating 2 (EC 1.1.1.44)	PGD2 At3g02360 F11A12.5	Arabidopsis thaliana (Mouse-ear cress)	486		AT3G02360;
Q9LH50	reviewed	RAA4D_ARATH	Ras-related protein RABA4d (AtRABA4d)	RABA4D At3g12160 F28J15.18 T21B14.2	Arabidopsis thaliana (Mouse-ear cress)	222		AT3G12160;
Q9LIA8	reviewed	UGDH2_ARATH	UDP-glucose 6-dehydrogenase 2 (UDP-Glc dehydrogenase 2) (UDP-GlcDH 2) (UDPGDH 2) (EC 1.1.1.22) (At-UGD2)	UGD2 UGD At3g29360 MUO10.18 MUO10_6	Arabidopsis thaliana (Mouse-ear cress)	480	UGD	AT3G29360;
Q9LJG3	reviewed	ESM1_ARATH	GDSL esterase/lipase ESM1 (EC 3.1.1.-) (Extracellular lipase ESM1) (Protein EPITHIOSPECIFIER MODIFIER 1) (AtESM1)	ESM1 At3g14210 MAG2.6	Arabidopsis thaliana (Mouse-ear cress)	392		AT3G14210;
Q9LKR3	reviewed	BIP1_ARATH	Heat shock 70 kDa protein BIP1 (Heat shock 70 kDa protein 11) (Heat shock protein 70-11) (AtHsp70-11) (Luminal-binding protein 1) (AtBP1) (BiP1)	BIP1 HSP70-11 MED37_5 MED37A At5g28540 T26D3.10 T26D3_50	Arabidopsis thaliana (Mouse-ear cress)	669	HSP70-11 MED37_5 MED37A	AT5G28540;
Q9LSB4	reviewed	NAI2_ARATH	TSA1-like protein (Protein NAI2)	NAI2 At3g15950 MVC8.9	Arabidopsis thaliana (Mouse-ear cress)	772		AT3G15950;
Q9M0A7	reviewed	GGP1_ARATH	Gamma-glutamyl peptidase 1 (EC 3.4.19.16)	GGP1 At4g30530	Arabidopsis thaliana (Mouse-ear cress)	250		AT4G30530;
Q9SG80	reviewed	ASD1_ARATH	Alpha-L-arabinofuranosidase 1 (AtASD1) (EC 3.2.1.55) (Beta-D-xylosidase) (EC 3.2.1.-)	ASD1 ARAF ARAF1 At3g10740 T7M13.18	Arabidopsis thaliana (Mouse-ear cress)	678	ARAF ARAF1	AT3G10740;
Q9SH69	reviewed	6PGD1_ARATH	6-phosphogluconate dehydrogenase, decarboxylating 1, chloroplastic (EC 1.1.1.44)	PGD1 At1g64190 F22C12.5	Arabidopsis thaliana (Mouse-ear cress)	487		AT1G64190;
Q9SK27	reviewed	ENL14_ARATH	Early nodulin-like protein 14 (AtENODL14) (Early nodulin like protein 1) (Phytocyanin-like protein ENODL14)	ENODL14 EN14 At2g25060 F27C12.2	Arabidopsis thaliana (Mouse-ear cress)	182	EN14	AT2G25060;
Q9SMU8	reviewed	PER34_ARATH	Peroxidase 34 (Atperox P34) (EC 1.11.1.7) (ATPCb)	PER34 P34 PRXCB At3g49120 F2K15.3 T2J13.40	Arabidopsis thaliana (Mouse-ear cress)	353	P34 PRXCB	AT3G49120;
Q9SRG3	reviewed	PDI12_ARATH	Protein disulfide isomerase-like 1-2 (AtPDIL1-2) (EC 5.3.4.1) (Protein disulfide-isomerase 2) (PDI 2) (Protein disulfide-isomerase 6) (AtPDI6)	PDIL1-2 PDI6 At1g77510 T5M16.10	Arabidopsis thaliana (Mouse-ear cress)	508	PDI6	AT1G77510;
Q9STX5	reviewed	ENPL_ARATH	Endoplasmin homolog (Glucose-regulated protein 94 homolog) (GRP-94 homolog) (Heat shock protein 90-7) (AtHSP90.7) (AtHsp90-7) (Protein SHEPHERD)	HSP90-7 SHD At4g24190 T19F6.1 T22A6.20	Arabidopsis thaliana (Mouse-ear cress)	823	SHD	AT4G24190;
Q9XI01	reviewed	PDI11_ARATH	Protein disulfide isomerase-like 1-1 (AtPDIL1-1) (EC 5.3.4.1) (Protein disulfide-isomerase 1) (PDI 1) (Protein disulfide-isomerase 5) (AtPDI5)	PDIL1-1 PDI5 At1g21750 F8K7.19	Arabidopsis thaliana (Mouse-ear cress)	501	PDI5	AT1G21750;
Q9ZU46	reviewed	ZAR1_ARATH	Receptor protein kinase-like protein ZAR1 (EC 2.7.11.1) (Protein ZYGOTIC ARREST 1)	ZAR1 At2g01210 F10A8.9	Arabidopsis thaliana (Mouse-ear cress)	716		AT2G01210;
F4J270	reviewed	BG3_ARATH	Probable glucan endo-1,3-beta-glucosidase BG3 (EC 3.2.1.39) (Beta-1,3-glucanase 3) (AtBG3)	BG3 At3g57240 F28O9.90	Arabidopsis thaliana (Mouse-ear cress)	341		AT3G57240;
O22126	reviewed	FLA8_ARATH	Fasciclin-like arabinogalactan protein 8 (AtAGP8)	FLA8 At2g45470 F4L23.2	Arabidopsis thaliana (Mouse-ear cress)	420		AT2G45470;
O23714	reviewed	PSB2A_ARATH	Proteasome subunit beta type-2-A (20S proteasome beta subunit D-1) (Proteasome component GB) (Proteasome subunit beta type-4)	PBD1 PRCGB At3g22630 F16J14.18	Arabidopsis thaliana (Mouse-ear cress)	204	PRCGB	AT3G22630;
O24603	reviewed	CHI_ARATH	Endochitinase CHI (EC 3.2.1.14)	CHI LSC222 At2g43570 F18O19.32	Arabidopsis thaliana (Mouse-ear cress)	277	LSC222	AT2G43570;
P28493	reviewed	PR5_ARATH	Pathogenesis-related protein 5 (PR-5)	At1g75040 F9E10.11	Arabidopsis thaliana (Mouse-ear cress)	239		AT1G75040;
P93732	reviewed	PIP_ARATH	Proline iminopeptidase (PIP) (EC 3.4.11.5) (Prolyl aminopeptidase) (PAP)	PIP At2g14260 T1O16.15	Arabidopsis thaliana (Mouse-ear cress)	380		AT2G14260;
P94072	reviewed	GL33_ARATH	Germin-like protein subfamily 3 member 3 (AtGER3) (AtGLP2)	GER3 GLP2A GLP2B GLP3 GLP3A GLP3B At5g20630 T1M15.30	Arabidopsis thaliana (Mouse-ear cress)	211	GLP2A GLP2B GLP3 GLP3A GLP3B	AT5G20630;
P94078	reviewed	MANA1_ARATH	Alpha-mannosidase At3g26720 (EC 3.2.1.24)	At3g26720 MLJ15.11	Arabidopsis thaliana (Mouse-ear cress)	1019		AT3G26720;
Q38935	reviewed	FK151_ARATH	Peptidyl-prolyl cis-trans isomerase FKBP15-1 (PPIase FKBP15-1) (EC 5.2.1.8) (15 kDa FK506-binding protein) (15 kDa FKBP) (FK506-binding protein 15-1) (AtFKBP15-1) (FK506-binding protein 2-1) (Immunophilin FKBP15-1) (Rotamase)	FKBP15-1 At3g25220 MJL12.17	Arabidopsis thaliana (Mouse-ear cress)	153		AT3G25220;
Q3E8E5	reviewed	BGL39_ARATH	Putative myrosinase 3 (EC 3.2.1.147) (Beta-glucosidase 39) (AtBGLU39) (Sinigrinase 3) (Thioglucosidase 3)	TGG3 BGLU39 At5g48375 K23F3	Arabidopsis thaliana (Mouse-ear cress)	439	BGLU39	AT5G48375;
Q42328	reviewed	DF195_ARATH	Defensin-like protein 195 (ATTp) (Trypsin inhibitor ATTI-1) (diDi 4T-1)	ATTI1 At2g43510 T01O24.25	Arabidopsis thaliana (Mouse-ear cress)	89		AT2G43510;
Q42589	reviewed	NLTP1_ARATH	Non-specific lipid-transfer protein 1 (LTP 1)	LTP1 At2g38540 T6A23.26	Arabidopsis thaliana (Mouse-ear cress)	118		AT2G38540;
Q8GW72	reviewed	FUCO1_ARATH	Alpha-L-fucosidase 1 (EC 3.2.1.51) (Alpha-1,3/4-fucosidase) (AtFUC1) (Alpha-L-fucoside fucohydrolase)	FUC1 At2g28100 F24D13.11	Arabidopsis thaliana (Mouse-ear cress)	506		AT2G28100;
Q8LPJ3	reviewed	MANA2_ARATH	Probable alpha-mannosidase At5g13980 (EC 3.2.1.24)	At5g13980 MAC12.5	Arabidopsis thaliana (Mouse-ear cress)	1024		AT5G13980;
Q8VYL3	reviewed	APA2_ARATH	Aspartic proteinase A2 (EC 3.4.23.-) (Aspartic protease 57) (AtASP57)	APA2 At1g62290 F19K23.21	Arabidopsis thaliana (Mouse-ear cress)	513		AT1G62290;
Q8VZJ2	reviewed	BGNEM_ARATH	Probable glucan endo-1,3-beta-glucosidase At4g16260 (EC 3.2.1.39)	At4g16260 dl4170c	Arabidopsis thaliana (Mouse-ear cress)	344		AT4G16260;
Q93V74	reviewed	CYL1_ARATH	Cyclase-like protein 1	CYCLASE1 At4g34180 F10M10.6	Arabidopsis thaliana (Mouse-ear cress)	255		AT4G34180;
Q94BT9	reviewed	ATOX1_ARATH	Copper transport protein ATX1 (Copper chaperone ATX1)	ATX1 At1g66240 T6J19.6	Arabidopsis thaliana (Mouse-ear cress)	76		AT1G66240;
Q9C7N5	reviewed	GDL14_ARATH	GDSL esterase/lipase At1g29660 (EC 3.1.1.-) (Apoplastic EDS1-dependent protein 3) (Extracellular lipase At1g29660)	At1g29660 F15D2.21	Arabidopsis thaliana (Mouse-ear cress)	364		AT1G29660;
Q9FF18	reviewed	C7351_ARATH	Cytokinin hydroxylase (EC 1.14.13.-) (Cytochrome P450 35A1)	CYP735A1 At5g38450 MXI10.18	Arabidopsis thaliana (Mouse-ear cress)	518		AT5G38450;
Q9FF46	reviewed	AB28G_ARATH	ABC transporter G family member 28 (ABC transporter ABCG.28) (AtABCG28) (Putative white-brown complex homolog protein 29) (AtWBC29)	ABCG28 WBC29 At5g60740 MUP24.16	Arabidopsis thaliana (Mouse-ear cress)	1109	WBC29	AT5G60740;
Q9FM65	reviewed	FLA1_ARATH	Fasciclin-like arabinogalactan protein 1	FLA1 At5g55730 MDF20.17	Arabidopsis thaliana (Mouse-ear cress)	424		AT5G55730;
Q9FMH8	reviewed	RD21B_ARATH	Probable cysteine protease RD21B (EC 3.4.22.-)	RD21B At5g43060 MMG4.7	Arabidopsis thaliana (Mouse-ear cress)	463		AT5G43060;
Q9FMI7	reviewed	PER70_ARATH	Peroxidase 70 (Atperox P70) (EC 1.11.1.7) (ATP45)	PER70 P70 At5g64110 MHJ24.9	Arabidopsis thaliana (Mouse-ear cress)	330	P70	AT5G64110;
Q9FT97	reviewed	AGAL1_ARATH	Alpha-galactosidase 1 (AtAGAL1) (EC 3.2.1.22) (Alpha-D-galactoside galactohydrolase 1) (Melibiase 1)	AGAL1 At5g08380 F8L15.110	Arabidopsis thaliana (Mouse-ear cress)	410		AT5G08380;
Q9LMU2	reviewed	KTI5_ARATH	Kunitz trypsin inhibitor 5 (AtKTI5) (Kunitz trypsin inhibitor 2) (AtKTI2)	KTI5 KTI2 At1g17860 F2H15.9	Arabidopsis thaliana (Mouse-ear cress)	196	KTI2	AT1G17860;
Q9LVJ1	reviewed	SBT14_ARATH	Subtilisin-like protease SBT1.4 (EC 3.4.21.-) (Subtilase subfamily 1 member 4) (AtSBT1.4)	SBT1.4 At3g14067 MDC16.21	Arabidopsis thaliana (Mouse-ear cress)	777		AT3G14067;
Q9LXS6	reviewed	CISY2_ARATH	Citrate synthase 2, peroxisomal (EC 2.3.3.16)	CSY2 At3g58750 T20N10.100	Arabidopsis thaliana (Mouse-ear cress)	514		AT3G58750;
Q9SJ81	reviewed	FLA7_ARATH	Fasciclin-like arabinogalactan protein 7	FLA7 At2g04780 F28I8.18	Arabidopsis thaliana (Mouse-ear cress)	254		AT2G04780;
Q9SLF7	reviewed	RLA22_ARATH	Large ribosomal subunit protein P2y (60S acidic ribosomal protein P2-2)	RPP2B At2g27710 F15K20.19	Arabidopsis thaliana (Mouse-ear cress)	115		AT2G27710;
Q9SUT2	reviewed	PER39_ARATH	Peroxidase 39 (Atperox P39) (EC 1.11.1.7) (ATP19a)	PER39 P39 At4g11290 F8L21.80	Arabidopsis thaliana (Mouse-ear cress)	326	P39	AT4G11290;
Q9SZ51	reviewed	ENL15_ARATH	Early nodulin-like protein 15 (AtENODL15) (Phytocyanin-like protein ENODL15)	ENODL15 EN15 At4g31840 F11C18.40	Arabidopsis thaliana (Mouse-ear cress)	177	EN15	AT4G31840;
Q9T076	reviewed	ENL02_ARATH	Early nodulin-like protein 2 (AtENODL2) (Phytocyanin-like protein ENODL2)	ENODL2 EN2 At4g27520 T29A15.10	Arabidopsis thaliana (Mouse-ear cress)	349	EN2	AT4G27520;
Q9T0K5	reviewed	LRX3_ARATH	Leucine-rich repeat extensin-like protein 3 (AtLRX3) (LRR/EXTENSIN3) (Cell wall hydroxyproline-rich glycoprotein)	LRX3 At4g13340 T9E8.80	Arabidopsis thaliana (Mouse-ear cress)	760		AT4G13340;
Q9XI05	reviewed	PSB3A_ARATH	Proteasome subunit beta type-3-A (20S proteasome beta subunit C-1) (Proteasome component T)	PBC1 PRCT At1g21720 F8K7.15	Arabidopsis thaliana (Mouse-ear cress)	204	PRCT	AT1G21720;
Q9ZVA2	reviewed	EP1L2_ARATH	EP1-like glycoprotein 2 (Curculin-like (Mannose-binding) lectin family protein)	At1g78830 F9K20.12	Arabidopsis thaliana (Mouse-ear cress)	455		AT1G78830;
Q9ZVA4	reviewed	EP1L3_ARATH	EP1-like glycoprotein 3 (Curculin-like (Mannose-binding) lectin family protein) (Putative receptor-like protein kinase-like protein)	At1g78850 F9K20.10	Arabidopsis thaliana (Mouse-ear cress)	441		AT1G78850;
F4HQ30	unreviewed	F4HQ30_ARATH	glycerophosphodiester phosphodiesterase (EC 3.1.4.46)	SVL2 GDPDL1 SHV3-like 2 At1g66970 F1O19.5 F1O19_5	Arabidopsis thaliana (Mouse-ear cress)	785	GDPDL1 SHV3-like 2	AT1G66970;
