Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
O04197	reviewed	COI1_ARATH	Coronatine-insensitive protein 1 (COI-1) (F-box/LRR-repeat protein 2) (AtCOI1) (AtFBL2)	COI1 FBL2 At2g39940 T28M21.10	Arabidopsis thaliana (Mouse-ear cress)	592	FBL2	AT2G39940;
O04482	reviewed	UCH2_ARATH	Ubiquitin carboxyl-terminal hydrolase 2 (EC 3.4.19.12)	UCH2 At1g65650 F5I14.18	Arabidopsis thaliana (Mouse-ear cress)	330		AT1G65650;
O22609	reviewed	DEGP1_ARATH	Protease Do-like 1, chloroplastic (EC 3.4.21.-) (Protein DEGRADATION OF PERIPLASMIC PROTEINS 1) (DEGP PROTEASE 1)	DEGP1 DEG1 DEGP At3g27925 K16N12.18	Arabidopsis thaliana (Mouse-ear cress)	439	DEG1 DEGP	AT3G27925;
O23710	reviewed	PSB7A_ARATH	Proteasome subunit beta type-7-A (EC 3.4.25.1) (20S proteasome beta subunit B-1) (Proteasome component FA) (Proteasome component FB) (Proteasome subunit beta type-2)	PBB1 PRCFA PRCFB At3g27430 K1G2.15	Arabidopsis thaliana (Mouse-ear cress)	273	PRCFA PRCFB	AT3G27430;
O23712	reviewed	PSA1B_ARATH	Proteasome subunit alpha type-1-B (20S proteasome alpha subunit F-2) (Proteasome component 2B) (Proteasome subunit alpha type-6)	PAF2 PRC2B PRS1 At1g47250 F8G22.3	Arabidopsis thaliana (Mouse-ear cress)	277	PRC2B PRS1	AT1G47250;
O23715	reviewed	PSA3_ARATH	Proteasome subunit alpha type-3 (20S proteasome alpha subunit G-1) (DiDi 17A-2a) (Proteasome component 8) (Proteasome subunit alpha type-7)	PAG1 PRC8 At2g27020 T20P8.7	Arabidopsis thaliana (Mouse-ear cress)	249	PRC8	AT2G27020;
O49484	reviewed	ASK11_ARATH	SKP1-like protein 11 (AtSK11)	ASK11 At4g34210 F10M10.2	Arabidopsis thaliana (Mouse-ear cress)	152		AT4G34210;
O49500	reviewed	MBR2_ARATH	E3 ubiquitin-protein ligase MBR2 (EC 2.3.2.27) (HAL3-interacting protein 1 homolog) (AtHIP1) (MED25-binding RING-H2 protein 2) (RING-H2 finger MBR2) (RING-type E3 ubiquitin transferase MBR2)	MBR2 HIP1 At4g34040	Arabidopsis thaliana (Mouse-ear cress)	666	HIP1	AT4G34040;
O64425	reviewed	RMA1_ARATH	E3 ubiquitin-protein ligase RMA1 (EC 2.3.2.27) (Protein RING membrane-anchor 1) (RING-type E3 ubiquitin transferase RMA1)	RMA1 At4g03510 F9H3.14	Arabidopsis thaliana (Mouse-ear cress)	249		AT4G03510;
O80860	reviewed	FTSH2_ARATH	ATP-dependent zinc metalloprotease FTSH 2, chloroplastic (AtFTSH2) (EC 3.4.24.-) (Protein VARIEGATED 2)	FTSH2 VAR2 At2g30950 F7F1.16	Arabidopsis thaliana (Mouse-ear cress)	695	VAR2	AT2G30950;
O81148	reviewed	PSA4A_ARATH	Proteasome subunit alpha type-4-A (20S proteasome alpha subunit C-1) (Proteasome 27 kDa subunit) (Proteasome component 9) (Proteasome subunit alpha type-3)	PAC1 PRC9 PRS1 At3g22110 MKA23.2	Arabidopsis thaliana (Mouse-ear cress)	250	PRC9 PRS1	AT3G22110;
O81149	reviewed	PSA5A_ARATH	Proteasome subunit alpha type-5-A (20S proteasome alpha subunit E-1)	PAE1 At1g53850 T18A20.8	Arabidopsis thaliana (Mouse-ear cress)	237		AT1G53850;
O81851	reviewed	BOI_ARATH	E3 ubiquitin-protein ligase BOI (EC 2.3.2.27) (Inhibitor of apoptosis (IAP)-like protein) (AtILP) (Protein BOTRYTIS SUSCEPTIBLE 1 INTERACTOR) (AtBOI) (RING-type E3 ubiquitin transferase BOI)	BOI ILP At4g19700 T16H5.60	Arabidopsis thaliana (Mouse-ear cress)	304	ILP	AT4G19700;
O82261	reviewed	DEGP2_ARATH	Protease Do-like 2, chloroplastic (EC 3.4.21.-)	DEGP2 At2g47940 F17A22.33 T9J23.7	Arabidopsis thaliana (Mouse-ear cress)	607		AT2G47940;
P25865	reviewed	UBC1_ARATH	Ubiquitin-conjugating enzyme E2 1 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 1) (Ubiquitin carrier protein 1) (Ubiquitin-conjugating enzyme E2-17 kDa 1) (Ubiquitin-protein ligase 1)	UBC1 At1g14400 F14L17.17 F14L17_35	Arabidopsis thaliana (Mouse-ear cress)	152		AT1G14400;
P30186	reviewed	PSA7A_ARATH	Proteasome subunit alpha type-7-A (20S proteasome alpha subunit D-1) (Proteasome component 6A) (Proteasome subunit alpha type-4) (TAS-G64)	PAD1 PRC6A At3g51260 F24M12.300	Arabidopsis thaliana (Mouse-ear cress)	250	PRC6A	AT3G51260;
P34066	reviewed	PSA1A_ARATH	Proteasome subunit alpha type-1-A (20S proteasome alpha subunit F-1) (Proteasome 30 kDa subunit) (Proteasome component 2A) (AtPSM30) (Proteasome subunit alpha type-6) (Protein ARSENIC TOLERANCE 5)	PAF1 ARS5 PRC2A PRS1 PSM30 At5g42790 MJB21.17	Arabidopsis thaliana (Mouse-ear cress)	278	ARS5 PRC2A PRS1 PSM30	AT5G42790;
P35131	reviewed	UBC8_ARATH	Ubiquitin-conjugating enzyme E2 8 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 8) (UBCAT4A) (Ubiquitin carrier protein 8) (Ubiquitin-conjugating enzyme E2-17 kDa 8) (Ubiquitin-protein ligase 8)	UBC8 UBC4A At5g41700 MBK23.24	Arabidopsis thaliana (Mouse-ear cress)	148	UBC4A	AT5G41700;
P35132	reviewed	UBC9_ARATH	SUMO-conjugating enzyme UBC9 (EC 2.3.2.-) (RING-type E3 SUMO transferase UBC9) (UBCAT4B) (Ubiquitin carrier protein 9) (Ubiquitin-conjugating enzyme E2 9) (Ubiquitin-conjugating enzyme E2-17 kDa) (Ubiquitin-protein ligase 9)	UBC9 UBC4B At4g27960 T13J8.70	Arabidopsis thaliana (Mouse-ear cress)	148	UBC4B	AT4G27960;
P35133	reviewed	UBC10_ARATH	Ubiquitin-conjugating enzyme E2 10 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 10) (Ubiquitin carrier protein 10/12) (Ubiquitin-conjugating enzyme E2-17 kDa 10/12) (Ubiquitin-protein ligase 10/12)	UBC10 UBC12 At5g53300 K19E1.10	Arabidopsis thaliana (Mouse-ear cress)	148	UBC12	AT5G53300;
P42742	reviewed	PSB1_ARATH	Proteasome subunit beta type-1 (20S proteasome beta subunit F-1) (Proteasome component 5) (Proteasome subunit beta type-6) (TAS-F22/FAFP98) (TAS-G39.20)	PBF1 PRC5 At3g60820 T4C21_230	Arabidopsis thaliana (Mouse-ear cress)	223	PRC5	AT3G60820;
P55034	reviewed	PSMD4_ARATH	26S proteasome non-ATPase regulatory subunit 4 homolog (26S proteasome regulatory subunit RPN10) (AtRPN10) (26S proteasome regulatory subunit S5A homolog) (Multiubiquitin chain-binding protein 1) (AtMCB1)	RPN10 MBP1 MCB1 At4g38630 F20M13.190 T9A14.7	Arabidopsis thaliana (Mouse-ear cress)	386	MBP1 MCB1	AT4G38630;
P93030	reviewed	RMA2_ARATH	E3 ubiquitin-protein ligase RMA2 (EC 2.3.2.27) (Protein RING membrane-anchor 2) (RING-type E3 ubiquitin transferase RMA2)	RMA2 A-RZF At4g28270 F26K10.15	Arabidopsis thaliana (Mouse-ear cress)	193	A-RZF	AT4G28270;
P93748	reviewed	SINA1_ARATH	Putative E3 ubiquitin-protein ligase SINAT1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SINAT1) (Seven in absentia homolog 1)	SINAT1 At2g41980 T6D20.13	Arabidopsis thaliana (Mouse-ear cress)	305		AT2G41980;
Q0WS06	reviewed	APD1_ARATH	E3 ubiquitin-protein ligase APD1 (EC 2.3.2.27) (Protein ABERRANT POLLEN DEVELOPMENT 1)	APD1 At2g38185 F16M14	Arabidopsis thaliana (Mouse-ear cress)	441		AT2G38185;
Q39044	reviewed	VPEB_ARATH	Vacuolar-processing enzyme beta-isozyme (EC 3.4.22.34) (Asparaginyl endopeptidase beta-VPE) (Beta-VPE)	bVPE At1g62710 F23N19.7	Arabidopsis thaliana (Mouse-ear cress)	486		AT1G62710;
Q39090	reviewed	UFO_ARATH	Protein UNUSUAL FLORAL ORGANS (F-box only protein 1) (AtFBX1)	UFO FBX1 At1g30950 F17F8.16	Arabidopsis thaliana (Mouse-ear cress)	442	FBX1	AT1G30950;
Q39102	reviewed	FTSH1_ARATH	ATP-dependent zinc metalloprotease FTSH 1, chloroplastic (AtFTSH1) (EC 3.4.24.-)	FTSH1 AAA FTSH At1g50250 F14I3.14	Arabidopsis thaliana (Mouse-ear cress)	716	AAA FTSH	AT1G50250;
Q39119	reviewed	VPEG_ARATH	Vacuolar-processing enzyme gamma-isozyme (EC 3.4.22.34) (Asparaginyl endopeptidase gamma-VPE) (Gamma-VPE)	At4g32940 F26P21.60	Arabidopsis thaliana (Mouse-ear cress)	494		AT4G32940;
Q39255	reviewed	SKP1A_ARATH	SKP1-like protein 1A (SKP1-like 1) (UFO-binding protein 1)	SKP1A ASK1 SKP1 UIP1 At1g75950 T4O12.17	Arabidopsis thaliana (Mouse-ear cress)	160	ASK1 SKP1 UIP1	AT1G75950;
Q42134	reviewed	PSA5B_ARATH	Proteasome subunit alpha type-5-B (20S proteasome alpha subunit E-2) (Proteasome component Z)	PAE2 PRCZ At3g14290 MLN21.8	Arabidopsis thaliana (Mouse-ear cress)	237	PRCZ	AT3G14290;
Q4TU14	reviewed	RHF1A_ARATH	E3 ubiquitin-protein ligase RHF1A (EC 2.3.2.27) (RING-H2 finger F1a) (RING-H2 zinc finger protein RHF1a) (RING-type E3 ubiquitin transferase RHF1A)	RHF1A At4g14220 dl3150w FCAALL.146	Arabidopsis thaliana (Mouse-ear cress)	371		AT4G14220;
Q4V3D2	reviewed	ASP36_ARATH	Aspartic proteinase 36 (EC 3.4.23.-)	A36 At5g36260 T30G6.12	Arabidopsis thaliana (Mouse-ear cress)	482		AT5G36260;
Q6NLQ8	reviewed	XB32_ARATH	E3 ubiquitin-protein ligase XBAT32 (EC 2.3.2.27) (Ankyrin repeat domain and RING finger-containing protein XBAT32) (Protein XB3 homolog 2) (RING-type E3 ubiquitin transferase XBAT32)	XBAT32 At5g57740 MRI1.10	Arabidopsis thaliana (Mouse-ear cress)	508		AT5G57740;
Q6WWW4	reviewed	UPL3_ARATH	E3 ubiquitin-protein ligase UPL3 (Ubiquitin-protein ligase 3) (EC 2.3.2.26) (HECT ubiquitin-protein ligase 3) (HECT-type E3 ubiquitin transferase UPL3) (Protein KAKTUS)	UPL3 KAK At4g38600/At4g38610 F20M13.160/F20M13.170	Arabidopsis thaliana (Mouse-ear cress)	1888	KAK	AT4G38600;
Q708Y0	reviewed	EBF2_ARATH	EIN3-binding F-box protein 2	EBF2 At5g25350 F18G18.90	Arabidopsis thaliana (Mouse-ear cress)	623		AT5G25350;
Q7X9V3	reviewed	GNAT2_ARATH	GCN5-related N-acetyltransferase 2, chloroplastic (EC 2.3.1.255) (Acetyltransferase NSI) (AtNSI) (EC 2.3.1.48) (Nuclear shuttle protein-interacting protein) (Serotonin N-acetyl transferase 1) (AtSNAT) (AtSNAT1) (EC 2.3.1.87)	NSI GNAT2 SNAT SNAT1 At1g32070 T12O21.3	Arabidopsis thaliana (Mouse-ear cress)	258	GNAT2 SNAT SNAT1	AT1G32070;
Q84JL3	reviewed	SINA3_ARATH	E3 ubiquitin-protein ligase SINAT3 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SINAT3) (Seven in absentia homolog 3)	SINAT3 At3g61790 F15G16.180	Arabidopsis thaliana (Mouse-ear cress)	326		AT3G61790;
Q84L30	reviewed	RD23D_ARATH	Ubiquitin receptor RAD23d (AtRAD23d) (Putative DNA repair protein RAD23-4) (RAD23-like protein 4) (AtRAD23-4)	RAD23D RAD23 RAD23-4 At5g38470 MXI10.20	Arabidopsis thaliana (Mouse-ear cress)	378	RAD23 RAD23-4	AT5G38470;
Q84L31	reviewed	RD23C_ARATH	Ubiquitin receptor RAD23c (AtRAD23c) (Putative DNA repair protein RAD23-3) (RAD23-like protein 3) (AtRAD23-3)	RAD23C RAD23 RAD23-3 At3g02540 F16B3.17	Arabidopsis thaliana (Mouse-ear cress)	419	RAD23 RAD23-3	AT3G02540;
Q84L32	reviewed	RD23A_ARATH	Probable ubiquitin receptor RAD23a (AtRAD23a) (Putative DNA repair protein RAD23-2) (RAD23-like protein 2) (AtRAD23-2)	RAD23A RAD23 RAD23-2 At1g16190 F3O9.1	Arabidopsis thaliana (Mouse-ear cress)	368	RAD23 RAD23-2	AT1G16190;
Q84L33	reviewed	RD23B_ARATH	Ubiquitin receptor RAD23b (AtRAD23b) (Putative DNA repair protein RAD23-1) (RAD23-like protein 1) (AtRAD23-1)	RAD23B RAD23 RAD23-1 At1g79650 F20B17.8	Arabidopsis thaliana (Mouse-ear cress)	371	RAD23 RAD23-1	AT1G79650;
Q8GUK7	reviewed	RMA3_ARATH	E3 ubiquitin-protein ligase RMA3 (EC 2.3.2.27) (Protein RING membrane-anchor 3) (RING-type E3 ubiquitin transferase RMA3)	RMA3 At4g27470 F27G19.70	Arabidopsis thaliana (Mouse-ear cress)	243		AT4G27470;
Q8GWH3	reviewed	OS9_ARATH	Protein OS-9 homolog (AtOS9) (Protein EMS-MUTAGENIZED BRI1 SUPPRESSOR 6)	OS9 EBS6 At5g35080 F7N22.4 T13C12.2	Arabidopsis thaliana (Mouse-ear cress)	282	EBS6	AT5G35080;
Q8H166	reviewed	ALEU_ARATH	Thiol protease aleurain (AtALEU) (EC 3.4.22.16) (Senescence-associated gene product 2)	ALEU AALP SAG2 At5g60360 MUF9.1	Arabidopsis thaliana (Mouse-ear cress)	358	AALP SAG2	AT5G60360;
Q8H1U5	reviewed	APC2_ARATH	Anaphase-promoting complex subunit 2 (Cyclosome subunit 2)	APC2 At2g04660 F28I8.30	Arabidopsis thaliana (Mouse-ear cress)	865		AT2G04660;
Q8LEU3	reviewed	NOL_ARATH	Chlorophyll(ide) b reductase NOL, chloroplastic (EC 1.1.1.294) (Protein NON-YELLOW COLORING 1-LIKE) (AtNOL) (Protein NYC1-LIKE) (Short-chain dehydrogenase/reductase NOL)	NOL At5g04900 MUG13.25	Arabidopsis thaliana (Mouse-ear cress)	348		AT5G04900;
Q8LGH4	reviewed	CUL4_ARATH	Cullin-4 (AtCUL4)	CUL4 At5g46210 MDE13.3	Arabidopsis thaliana (Mouse-ear cress)	792		AT5G46210;
Q8S3N1	reviewed	SINA5_ARATH	E3 ubiquitin-protein ligase SINAT5 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SINAT5) (Seven in absentia homolog 5)	SINAT5 At5g53360 K19E1.16	Arabidopsis thaliana (Mouse-ear cress)	309		AT5G53360;
Q8VWK0	reviewed	PS12B_ARATH	26S proteasome non-ATPase regulatory subunit 12 homolog B (26S proteasome regulatory subunit RPN5b) (AtRPN5b) (26S proteasome regulatory subunit p55 homolog B)	RPN5B At5g64760 MVP7.9	Arabidopsis thaliana (Mouse-ear cress)	442		AT5G64760;
Q8W104	reviewed	FBL17_ARATH	F-box/LRR-repeat protein 17 (F-box-like protein 17)	FBL17 At3g54650 T5N23.10	Arabidopsis thaliana (Mouse-ear cress)	593		AT3G54650;
Q8W206	reviewed	CSN6A_ARATH	COP9 signalosome complex subunit 6a (AtCSN6a) (Signalosome subunit 6a)	CSN6A At5g56280 K24C1.10	Arabidopsis thaliana (Mouse-ear cress)	317		AT5G56280;
Q8W4Q5	reviewed	RIN3_ARATH	E3 ubiquitin protein ligase RIN3 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RIN3) (RPM1-interacting protein 3)	RIN3 At5g51450 MFG13.16	Arabidopsis thaliana (Mouse-ear cress)	577		AT5G51450;
Q8W585	reviewed	FTSH8_ARATH	ATP-dependent zinc metalloprotease FTSH 8, chloroplastic (AtFTSH8) (EC 3.4.24.-)	FTSH8 At1g06430 F12K11.22 F12K11_24	Arabidopsis thaliana (Mouse-ear cress)	685		AT1G06430;
Q93WE4	reviewed	SINA6_ARATH	Probable inactive E3 ubiquitin-protein ligase SINAT6 (Protein SEVEN IN ABSENTIA 2) (Seven in absentia homolog 6)	SINAT6 SINA2 At3g13672	Arabidopsis thaliana (Mouse-ear cress)	216	SINA2	AT3G13672;
Q93ZA0	reviewed	NYC1_ARATH	Probable chlorophyll(ide) b reductase NYC1, chloroplastic (EC 1.1.1.294) (Protein NON-YELLOW COLORING 1) (AtNYC1)	NYC1 At4g13250 F17N18.140	Arabidopsis thaliana (Mouse-ear cress)	496		AT4G13250;
Q93ZG3	reviewed	ACSA1_ARATH	WD repeat-containing protein ATCSA-1 (Cockayne syndrome WD repeat protein CSA homolog)	ATCSA-1 At1g27840 F28L5.15	Arabidopsis thaliana (Mouse-ear cress)	450		AT1G27840;
Q940X7	reviewed	RBX1A_ARATH	RING-box protein 1a (At-Rbx1;1) (Protein RING of cullins 1) (RBX1-2) (RBX1a-At)	RBX1A ROC1 At5g20570 F7C8.160	Arabidopsis thaliana (Mouse-ear cress)	118	ROC1	AT5G20570;
Q949Y0	reviewed	UBP6_ARATH	Ubiquitin carboxyl-terminal hydrolase 6 (EC 3.4.19.12) (Deubiquitinating enzyme 6) (AtUBP6) (Ubiquitin thioesterase 6) (Ubiquitin-specific-processing protease 6)	UBP6 At1g51710 F19C24.8	Arabidopsis thaliana (Mouse-ear cress)	482		AT1G51710;
Q94A97	reviewed	UBC35_ARATH	Ubiquitin-conjugating enzyme E2 35 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 35) (Ubiquitin carrier protein 35)	UBC35 UBC13A UBG13A At1g78870 F9K20.8	Arabidopsis thaliana (Mouse-ear cress)	153	UBC13A UBG13A	AT1G78870;
Q94AH6	reviewed	CUL1_ARATH	Cullin-1	CUL1 At4g02570 T10P11.26	Arabidopsis thaliana (Mouse-ear cress)	738		AT4G02570;
Q9FFF2	reviewed	UCH1_ARATH	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	UCH1 At5g16310 MQK4.3	Arabidopsis thaliana (Mouse-ear cress)	334		AT5G16310;
Q9FGM0	reviewed	FTSHB_ARATH	ATP-dependent zinc metalloprotease FTSH 11, chloroplastic/mitochondrial (AtFTSH11) (EC 3.4.24.-)	FTSH11 At5g53170 MFH8.11	Arabidopsis thaliana (Mouse-ear cress)	806		AT5G53170;
Q9FH02	reviewed	FTSH5_ARATH	ATP-dependent zinc metalloprotease FTSH 5, chloroplastic (AtFTSH5) (EC 3.4.24.-) (Protein VARIEGATED 1)	FTSH5 FTSH2 VAR1 At5g42270 K5J14.7	Arabidopsis thaliana (Mouse-ear cress)	704	FTSH2 VAR1	AT5G42270;
Q9FHE4	reviewed	BRG1_ARATH	BOI-related E3 ubiquitin-protein ligase 1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRG1)	BRG1 At5g45100 K17O22.9	Arabidopsis thaliana (Mouse-ear cress)	294		AT5G45100;
Q9FHW7	reviewed	SKP1B_ARATH	SKP1-like protein 1B (SKP1-like 2) (UFO-binding protein 2)	SKP1B ASK2 UIP2 At5g42190 MJC20.30	Arabidopsis thaliana (Mouse-ear cress)	171	ASK2 UIP2	AT5G42190;
Q9FLI5	reviewed	OMA1_ARATH	Mitochondrial metalloendopeptidase OMA1 (AtOMA1) (EC 3.4.24.-)	OMA1 At5g51740 MIO24.13	Arabidopsis thaliana (Mouse-ear cress)	485		AT5G51740;
Q9FZ48	reviewed	UBC36_ARATH	Ubiquitin-conjugating enzyme E2 36 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 36) (Ubiquitin carrier protein 36)	UBC36 UBC13B UBG13B At1g16890 F17F16.19 F6I1.11	Arabidopsis thaliana (Mouse-ear cress)	153	UBC13B UBG13B	AT1G16890;
Q9LJX8	reviewed	VPED_ARATH	Vacuolar-processing enzyme delta-isozyme (Delta-VPE) (EC 3.4.22.34) (Asparaginyl endopeptidase delta-VPE)	dVPE At3g20210 MAL21.23	Arabidopsis thaliana (Mouse-ear cress)	466		AT3G20210;
Q9LJZ5	reviewed	UBC19_ARATH	Ubiquitin-conjugating enzyme E2 19 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 19) (Ubiquitin carrier protein 19)	UBC19 At3g20060 MAL21.6	Arabidopsis thaliana (Mouse-ear cress)	181		AT3G20060;
Q9LNT9	reviewed	ASK4_ARATH	SKP1-like protein 4 (AtSK4)	ASK4 At1g20140 T20H2.8	Arabidopsis thaliana (Mouse-ear cress)	163		AT1G20140;
Q9LPL4	reviewed	SKP2A_ARATH	F-box protein SKP2A (FBL5-like protein) (AtFBL5) (SKP2-like protein 1) (AtSKP2;1)	SKP2A At1g21410 F24J8.5	Arabidopsis thaliana (Mouse-ear cress)	360		AT1G21410;
Q9LQX2	reviewed	MPSR1_ARATH	E3 ubiquitin-protein ligase MPSR1 (EC 2.3.2.27) (Protein MISFOLDED PROTEIN SENSING RING E3 LIGASE 1) (RING-type E3 ubiquitin transferase MPSR1)	MPSR1 At1g26800 T24P13.19	Arabidopsis thaliana (Mouse-ear cress)	204		AT1G26800;
Q9LSP7	reviewed	UBC32_ARATH	Ubiquitin-conjugating enzyme E2 32 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 32) (Ubiquitin carrier protein 32)	UBC32 At3g17000 K14A17.7	Arabidopsis thaliana (Mouse-ear cress)	309		AT3G17000;
Q9M022	reviewed	AIRP2_ARATH	E3 ubiquitin-protein ligase AIRP2 (EC 2.3.2.27) (Protein ABA INSENSITIVE RING PROTEIN 2) (AtAIRP2) (RING-type E3 ubiquitin transferase AIRP2)	AIRP2 At5g01520 F7A7_40	Arabidopsis thaliana (Mouse-ear cress)	242		AT5G01520;
Q9M2P4	reviewed	SINA2_ARATH	E3 ubiquitin-protein ligase SINAT2 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SINAT2) (Seven in absentia homolog 2)	SINAT2 At3g58040 T10K17.250	Arabidopsis thaliana (Mouse-ear cress)	308		AT3G58040;
Q9M2S6	reviewed	SDIR1_ARATH	E3 ubiquitin-protein ligase SDIR1 (EC 2.3.2.27) (Protein SALT- AND DROUGHT-INDUCED RING FINGER 1) (RING-type E3 ubiquitin transferase SDIR1)	SDIR1 At3g55530 T22E16.190	Arabidopsis thaliana (Mouse-ear cress)	273		AT3G55530;
Q9M9L7	reviewed	LONM4_ARATH	Lon protease homolog 4, chloroplastic/mitochondrial (AtLon4) (EC 3.4.21.53)	LON4 At3g05790 F10A16.8	Arabidopsis thaliana (Mouse-ear cress)	942		AT3G05790;
Q9S9K4	reviewed	ASP39_ARATH	Aspartic proteinase 39 (EC 3.4.23.-)	A39 At1g65240 T23K8.15	Arabidopsis thaliana (Mouse-ear cress)	475		AT1G65240;
Q9SAA2	reviewed	CLPP6_ARATH	ATP-dependent Clp protease proteolytic subunit 6, chloroplastic (EC 3.4.21.92) (Endopeptidase ClpP6) (nClpP6) (nClpP1)	CLPP6 NCLPP1 NCLPP6 At1g11750 F25C20.10	Arabidopsis thaliana (Mouse-ear cress)	271	NCLPP1 NCLPP6	AT1G11750;
Q9SD71	reviewed	SGIP1_ARATH	E3 ubiquitin-protein ligase SGIP1 (EC 2.3.2.27) (SGS3-INTERACTING PROTEIN 1)	SGIP1 At3g47020 F13I12.70	Arabidopsis thaliana (Mouse-ear cress)	313		AT3G47020;
Q9SEI2	reviewed	PS6AA_ARATH	26S proteasome regulatory subunit 6A homolog A (26S proteasome AAA-ATPase subunit RPT5a) (Proteasome 26S subunit 6A homolog A) (Regulatory particle triple-A ATPase subunit 5a) (Tat-binding protein 1 homolog A) (TBP-1 homolog A)	RPT5A ATS6A.2 TBP1 At3g05530 F22F7.1	Arabidopsis thaliana (Mouse-ear cress)	424	ATS6A.2 TBP1	AT3G05530;
Q9SGW3	reviewed	PSD8A_ARATH	26S proteasome non-ATPase regulatory subunit 8 homolog A (26S proteasome regulatory subunit RPN12a) (AtRPN12a) (26S proteasome regulatory subunit S14 homolog A)	RPN12A At1g64520 F1N19.9	Arabidopsis thaliana (Mouse-ear cress)	267		AT1G64520;
