Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
O49394	reviewed	C82C2_ARATH	Xanthotoxin 5-hydroxylase CYP82C2 (8-methoxypsoralen 5-hydroxylase CYP82C2) (EC 1.14.14.-) (Cytochrome P450 82C2) (Indole-3-carbonyl nitrile 4-hydroxylase CYP82C2) (EC 1.14.14.165)	CYP82C2 At4g31970 F10N7.220	Arabidopsis thaliana (Mouse-ear cress)	523		AT4G31970;
O80340	reviewed	ERF78_ARATH	Ethylene-responsive transcription factor 4 (AtERF4) (Ethylene-responsive element-binding factor 4) (EREBP-4) (Protein RELATED TO APETALA2 5)	ERF4 ERF-4 ERF078 RAP2-5 At3g15210 K7L4.1	Arabidopsis thaliana (Mouse-ear cress)	222	ERF-4 ERF078 RAP2-5	AT3G15210;
O80982	reviewed	HSFA2_ARATH	Heat stress transcription factor A-2 (AtHsfA2) (AtHsf-04)	HSFA2 HSF04 At2g26150 T19L18.4	Arabidopsis thaliana (Mouse-ear cress)	345	HSF04	AT2G26150;
O82132	reviewed	DRE2A_ARATH	Dehydration-responsive element-binding protein 2A (Protein DREB2A)	DREB2A ERF045 At5g05410 K18I23.22	Arabidopsis thaliana (Mouse-ear cress)	335	ERF045	AT5G05410;
P06525	reviewed	ADH1_ARATH	Alcohol dehydrogenase class-P (AtADH) (EC 1.1.1.1)	ADH1 ADH At1g77120 F22K20.19	Arabidopsis thaliana (Mouse-ear cress)	379	ADH	AT1G77120;
P25071	reviewed	CML12_ARATH	Calmodulin-like protein 12 (Touch-induced calmodulin-related protein 3)	CML12 CAL4 TCH3 At2g41100 T3K9.13	Arabidopsis thaliana (Mouse-ear cress)	324	CAL4 TCH3	AT2G41100;
P42730	reviewed	CLPB1_ARATH	Chaperone protein ClpB1 (ATP-dependent Clp protease ATP-binding subunit ClpB homolog 1) (Casein lytic proteinase B1) (Heat shock protein 101) (Protein DEFECTIVE IN LONG-TERM ACQUIRED THERMOTOLERANCE)	CLPB1 DLT1 HOT1 HSP101 At1g74310 F1O17.2	Arabidopsis thaliana (Mouse-ear cress)	911	DLT1 HOT1 HSP101	AT1G74310;
P46645	reviewed	AAT2_ARATH	Aspartate aminotransferase, cytoplasmic isozyme 1 (EC 2.6.1.1) (Transaminase A)	ASP2 AAT2 At5g19550 T20D1.70	Arabidopsis thaliana (Mouse-ear cress)	405	AAT2	AT5G19550;
P49040	reviewed	SUS1_ARATH	Sucrose synthase 1 (AtSUS1) (EC 2.4.1.13) (Sucrose-UDP glucosyltransferase 1)	SUS1 At5g20830 T1M15.230	Arabidopsis thaliana (Mouse-ear cress)	808		AT5G20830;
P92983	reviewed	PROD1_ARATH	Proline dehydrogenase 1, mitochondrial (EC 1.5.5.2) (Osmotic stress-induced proline dehydrogenase) (Proline oxidase) (Protein EARLY RESPONSIVE TO DEHYDRATION 5)	POX1 ERD5 PRO1 PRODH1 At3g30775 MIF6.16 MIF6.19	Arabidopsis thaliana (Mouse-ear cress)	499	ERD5 PRO1 PRODH1	AT3G30775;
Q07488	reviewed	BCB1_ARATH	Blue copper protein (Blue copper-binding protein) (AtBCB) (Phytocyanin 1) (Stellacyanin)	BCB AWI 32 At5g20230 F5O24.120	Arabidopsis thaliana (Mouse-ear cress)	196	AWI 32	AT5G20230;
Q0WPQ2	reviewed	ETR2_ARATH	Ethylene receptor 2 (AtETR2) (EC 2.7.11.-) (Protein ETHYLENE RESPONSE 2) (Protein ETR2)	ETR2 At3g23150 K14B15.9	Arabidopsis thaliana (Mouse-ear cress)	773		AT3G23150;
Q1G3U6	reviewed	PCO3_ARATH	Plant cysteine oxidase 3 (AtPCO3) (EC 1.13.11.20) (NIFS-like protein 2) (NifS2)	PCO3 CpNIFS2 At1g18490 F15H18.26	Arabidopsis thaliana (Mouse-ear cress)	282	CpNIFS2	AT1G18490;
Q38857	reviewed	XTH22_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 22 (At-XTH22) (XTH-22) (EC 2.4.1.207) (Touch protein 4)	XTH22 TCH4 At5g57560 MUA2.13	Arabidopsis thaliana (Mouse-ear cress)	284	TCH4	AT5G57560;
Q39030	reviewed	KPK2_ARATH	Serine/threonine-protein kinase AtPK2/AtPK19 (EC 2.7.11.1) (Ribosomal-protein S6 kinase homolog 2)	ATPK2 ATPK19 S6K2 At3g08720 F17O14.19	Arabidopsis thaliana (Mouse-ear cress)	471	ATPK19 S6K2	AT3G08720;
Q39096	reviewed	ERD15_ARATH	Protein EARLY RESPONSIVE TO DEHYDRATION 15 (PAM2-containing protein CID1) (Polyadenylate-binding protein-interacting protein 1) (PABP-interacting protein 1) (Poly(A)-binding protein-interacting protein 1) (Protein CTC-INTERACTING DOMAIN 1) (Protein LIGHT STRESS-REGULATED 1)	ERD15 CID1 LSR1 At2g41430 F13H10.2 T26J13.2	Arabidopsis thaliana (Mouse-ear cress)	163	CID1 LSR1	AT2G41430;
Q42410	reviewed	ZAT12_ARATH	Zinc finger protein ZAT12 (Protein RESPONSIVE TO HIGH LIGHT 41)	ZAT12 RHL41 At5g59820 MMN10.11	Arabidopsis thaliana (Mouse-ear cress)	162	RHL41	AT5G59820;
Q43867	reviewed	PME1_ARATH	Pectinesterase 1 (PE 1) (EC 3.1.1.11) (Pectin methylesterase 1) (AtPME1)	PME1 ARATH65 At1g53840 T18A20.7	Arabidopsis thaliana (Mouse-ear cress)	586	ARATH65	AT1G53840;
Q67YC0	reviewed	PPSP1_ARATH	Inorganic pyrophosphatase 1 (AtPPsPase1) (PPi phosphatase 1) (Pyrophosphate-specific phosphatase 1) (EC 3.6.1.1) (Protein PHOSPHATE STARVATION-INDUCED GENE 2) (AtPS2)	PS2 At1g73010 F3N23.21	Arabidopsis thaliana (Mouse-ear cress)	295		AT1G73010;
Q8GUK7	reviewed	RMA3_ARATH	E3 ubiquitin-protein ligase RMA3 (EC 2.3.2.27) (Protein RING membrane-anchor 3) (RING-type E3 ubiquitin transferase RMA3)	RMA3 At4g27470 F27G19.70	Arabidopsis thaliana (Mouse-ear cress)	243		AT4G27470;
Q8H0T5	reviewed	ERF73_ARATH	Ethylene-responsive transcription factor ERF073 (AtERF73) (Protein HYPOXIA RESPONSIVE ERF 1)	ERF073 ERF73 HRE1 At1g72360 T10D10.17	Arabidopsis thaliana (Mouse-ear cress)	262	ERF73 HRE1	AT1G72360;
Q8LGA5	reviewed	ATL31_ARATH	E3 ubiquitin-protein ligase ATL31 (EC 2.3.2.27) (Protein CARBON/NITROGEN INSENSITIVE 1) (Protein SUPER SURVIVAL 1) (RING-H2 finger protein ATL31) (RING-type E3 ubiquitin transferase ATL31)	ATL31 CNI1 SSV1 At5g27420 F21A20.130	Arabidopsis thaliana (Mouse-ear cress)	368	CNI1 SSV1	AT5G27420;
Q8LGJ5	reviewed	PCO2_ARATH	Plant cysteine oxidase 2 (AtPCO2) (EC 1.13.11.20) (Hypoxia-responsive unknown protein 43)	PCO2 HUP43 At5g39890 MYH19.8	Arabidopsis thaliana (Mouse-ear cress)	276	HUP43	AT5G39890;
Q8LPQ5	reviewed	BTS_ARATH	Zinc finger protein BRUTUS (Protein EMBRYO DEFECTIVE 2454)	BTS EMB2454 At3g18290 MIE15.8	Arabidopsis thaliana (Mouse-ear cress)	1254	EMB2454	AT3G18290;
Q8RXN8	reviewed	NRP_ARATH	DCD domain-containing protein NRP (Asparagine-rich protein) (N-rich protein) (GDA1-like protein)	NRP GDL At5g42050 MJC20.15	Arabidopsis thaliana (Mouse-ear cress)	349	GDL	AT5G42050;
Q8VYB2	reviewed	UKL3_ARATH	Uridine kinase-like protein 3 [Includes: Uridine kinase (UK) (EC 2.7.1.48); Putative uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9) (UMP pyrophosphorylase)]	UKL3 At1g55810 F20N2.21	Arabidopsis thaliana (Mouse-ear cress)	466		AT1G55810;
Q8VZS3	reviewed	HHO2_ARATH	Transcription factor HHO2 (MYB-domain transcription factor HHO2) (Protein HRS1 HOMOLOG 2)	HHO2 At1g68670 F24J5.9	Arabidopsis thaliana (Mouse-ear cress)	354		AT1G68670;
Q94AA4	reviewed	PFKA3_ARATH	ATP-dependent 6-phosphofructokinase 3 (ATP-PFK 3) (Phosphofructokinase 3) (EC 2.7.1.11) (Phosphohexokinase 3)	PFK3 At4g26270 T25K17.80	Arabidopsis thaliana (Mouse-ear cress)	489		AT4G26270;
Q96266	reviewed	GSTF8_ARATH	Glutathione S-transferase F8, chloroplastic (AtGSTF8) (EC 2.5.1.18) (AtGSTF5) (GST class-phi member 8) (Glutathione S-transferase 6)	GSTF8 GST6 GSTF5 At2g47730 F17A22.12	Arabidopsis thaliana (Mouse-ear cress)	263	GST6 GSTF5	AT2G47730;
Q96289	reviewed	ZAT10_ARATH	Zinc finger protein ZAT10 (Salt-tolerance zinc finger)	ZAT10 STZ At1g27730 T22C5.18	Arabidopsis thaliana (Mouse-ear cress)	227	STZ	AT1G27730;
Q9FGQ9	reviewed	FLZ1_ARATH	FCS-Like Zinc finger 1	FLZ1 DUF581-16 At5g47060 MQD22.20	Arabidopsis thaliana (Mouse-ear cress)	177	DUF581-16	AT5G47060;
Q9FGT8	reviewed	TIL_ARATH	Temperature-induced lipocalin-1 (AtTIL1)	TIL At5g58070 K21L19.6	Arabidopsis thaliana (Mouse-ear cress)	186		AT5G58070;
Q9FH76	reviewed	ABAH3_ARATH	Abscisic acid 8'-hydroxylase 3 (ABA 8'-hydroxylase 3) (EC 1.14.14.137) (Cytochrome P450 707A3)	CYP707A3 At5g45340 K9E15.12	Arabidopsis thaliana (Mouse-ear cress)	463		AT5G45340;
Q9FIJ0	reviewed	RBOHD_ARATH	Respiratory burst oxidase homolog protein D (EC 1.11.1.-) (EC 1.6.3.-) (NADPH oxidase RBOHD) (AtRBOHD)	RBOHD At5g47910 MCA23.25	Arabidopsis thaliana (Mouse-ear cress)	921		AT5G47910;
Q9FLV0	reviewed	DMR6_ARATH	Protein DOWNY MILDEW RESISTANCE 6 (AtDMR6) (EC 1.14.11.-) (2-oxoglutarate (2OG)-Fe(II) oxygenase-like protein DMR6) (Salicylate 3-hydroxylase DMR6) (S3H DMR6) (SA 3-hydroxylase DMR6) (Salicylic acid 3-hydroxylase DMR6) (EC 1.14.13.-)	DMR6 At5g24530 K18P6.6	Arabidopsis thaliana (Mouse-ear cress)	341		AT5G24530;
Q9FNH6	reviewed	NHL3_ARATH	NDR1/HIN1-like protein 3	NHL3 At5g06320 MHF15.16	Arabidopsis thaliana (Mouse-ear cress)	231		AT5G06320;
Q9FX43	reviewed	M2K9_ARATH	Mitogen-activated protein kinase kinase 9 (AtMKK9) (MAP kinase kinase 9) (EC 2.7.12.2)	MKK9 MAP2K9 At1g73500 T9L24.32	Arabidopsis thaliana (Mouse-ear cress)	310	MAP2K9	AT1G73500;
Q9FX67	reviewed	HRS1_ARATH	Transcription factor HRS1 (MYB-domain transcription factor HRS1) (NIGT1 protein homolog) (AtNIGT1) (Protein HYPERSENSITIVITY TO LOW PI-ELICITED PRIMARY ROOT SHORTENING 1)	HRS1 NIGT1 At1g13300 T6J4.6	Arabidopsis thaliana (Mouse-ear cress)	344	NIGT1	AT1G13300;
Q9FZC4	reviewed	FOX1_ARATH	Berberine bridge enzyme-like 3 (AtBBE-like 3) (EC 1.1.1.-) (FAD-linked oxidoreductase) (EC 1.-.-.-) (Flavin-dependent oxidoreductase FOX1)	FOX1 FOX At1g26380 T1K7.24	Arabidopsis thaliana (Mouse-ear cress)	535	FOX	AT1G26380;
Q9LKG8	reviewed	NAC91_ARATH	NAC domain-containing protein 91 (ANAC091) (TCV-interacting protein)	NAC091 TIP At5g24590 K18P6.12	Arabidopsis thaliana (Mouse-ear cress)	451	TIP	AT5G24590;
Q9LMA1	reviewed	FMO1_ARATH	Probable flavin-containing monooxygenase 1 (EC 1.14.13.-)	FMO1 At1g19250 T29M8.12	Arabidopsis thaliana (Mouse-ear cress)	530		AT1G19250;
Q9LQX2	reviewed	MPSR1_ARATH	E3 ubiquitin-protein ligase MPSR1 (EC 2.3.2.27) (Protein MISFOLDED PROTEIN SENSING RING E3 LIGASE 1) (RING-type E3 ubiquitin transferase MPSR1)	MPSR1 At1g26800 T24P13.19	Arabidopsis thaliana (Mouse-ear cress)	204		AT1G26800;
Q9LSF1	reviewed	OXI1_ARATH	Serine/threonine-protein kinase OXI1 (EC 2.7.11.1) (AGC serine/threonine-protein kinase subfamily 2 member 1) (Protein OXIDATIVE SIGNAL-INDUCIBLE 1)	OXI1 AGC2-1 At3g25250 MJL12.21	Arabidopsis thaliana (Mouse-ear cress)	421	AGC2-1	AT3G25250;
Q9LV58	reviewed	MBF1C_ARATH	Multiprotein-bridging factor 1c	MBF1C At3g24500 MOB24.13	Arabidopsis thaliana (Mouse-ear cress)	148		AT3G24500;
Q9LVD6	reviewed	C81F2_ARATH	Cytochrome P450 81F2 (EC 1.14.-.-) (Protein INDOLE GLUCOSINOLATE MODIFIER 1)	CYP81F2 IGM1 At5g57220 MJB24.3	Arabidopsis thaliana (Mouse-ear cress)	491	IGM1	AT5G57220;
Q9LXG9	reviewed	PCO1_ARATH	Plant cysteine oxidase 1 (AtPCO1) (EC 1.13.11.20) (Hypoxia-responsive unknown protein 29)	PCO1 HUP29 At5g15120 F8M21.10	Arabidopsis thaliana (Mouse-ear cress)	293	HUP29	AT5G15120;
Q9LXT4	reviewed	PCO5_ARATH	Plant cysteine oxidase 5 (AtPCO5) (EC 1.13.11.20)	PCO5 At3g58670 T20N10.20	Arabidopsis thaliana (Mouse-ear cress)	242		AT3G58670;
Q9LY00	reviewed	WRK70_ARATH	Probable WRKY transcription factor 70 (WRKY DNA-binding protein 70)	WRKY70 At3g56400 T5P19.50	Arabidopsis thaliana (Mouse-ear cress)	294		AT3G56400;
Q9LYU4	reviewed	GH312_ARATH	4-substituted benzoates-glutamate ligase GH3.12 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 12) (AtGH3-12) (Protein GH3-LIKE DEFENSE GENE 1) (Protein GRETCHEN HAGEN 3.12) (Protein HOPW1-1-INTERACTING 3) (Protein avrPPHB SUSCEPTIBLE 3)	GH3.12 GDG1 PBS3 WIN3 At5g13320 T22N19.5 T31B5.140	Arabidopsis thaliana (Mouse-ear cress)	575	GDG1 PBS3 WIN3	AT5G13320;
Q9LZF1	reviewed	HIP6_ARATH	Heavy metal-associated isoprenylated plant protein 6 (AtHIP06) (Cadmium induced protein CdI19)	HIPP06 CDI19 At5g03380 F12E4_120	Arabidopsis thaliana (Mouse-ear cress)	392	CDI19	AT5G03380;
Q9M0B6	reviewed	GAE1_ARATH	UDP-glucuronate 4-epimerase 1 (EC 5.1.3.6) (UDP-glucuronic acid epimerase 1) (AtUGlcAE3)	GAE1 UGlcAE3 At4g30440 F17I23.220	Arabidopsis thaliana (Mouse-ear cress)	429	UGlcAE3	AT4G30440;
Q9MAA7	reviewed	GID1A_ARATH	Gibberellin receptor GID1A (EC 3.-.-.-) (AtCXE10) (Carboxylesterase 10) (GID1-like protein 1) (Protein GA INSENSITIVE DWARF 1A) (AtGID1A)	GID1A CXE10 GID1L1 At3g05120 T12H1.8	Arabidopsis thaliana (Mouse-ear cress)	345	CXE10 GID1L1	AT3G05120;
Q9SGA2	reviewed	GDPD1_ARATH	Glycerophosphodiester phosphodiesterase GDPD1, chloroplastic (EC 3.1.4.46) (Glycerophosphodiester phosphodiesterase 1) (AtGDPD1) (Protein SENESCENCE-RELATED GENE 3)	GDPD1 SRG3 At3g02040 F1C9.18	Arabidopsis thaliana (Mouse-ear cress)	361	SRG3	AT3G02040;
Q9SJI9	reviewed	PCO4_ARATH	Plant cysteine oxidase 4 (AtPCO4) (EC 1.13.11.20)	PCO4 At2g42670 F14N22.6	Arabidopsis thaliana (Mouse-ear cress)	241		AT2G42670;
Q9SJQ9	reviewed	ALFC6_ARATH	Fructose-bisphosphate aldolase 6, cytosolic (AtFBA6) (EC 4.1.2.13) (Cytosolic aldolase 2) (cAld2)	FBA6 At2g36460	Arabidopsis thaliana (Mouse-ear cress)	358		AT2G36460;
Q9SKD9	reviewed	WRK46_ARATH	Probable WRKY transcription factor 46 (WRKY DNA-binding protein 46)	WRKY46 At2g46400 F11C10.9	Arabidopsis thaliana (Mouse-ear cress)	295		AT2G46400;
Q9SKG5	reviewed	SERK4_ARATH	Somatic embryogenesis receptor kinase 4 (AtSERK4) (EC 2.7.10.1) (EC 2.7.11.1) (Protein BAK1-like 1) (AtBKK1) (Somatic embryogenesis receptor-like kinase 2)	SERK4 BKK1 At2g13790 F13J11.14	Arabidopsis thaliana (Mouse-ear cress)	620	BKK1	AT2G13790;
Q9SUR9	reviewed	SGT1A_ARATH	Protein SGT1 homolog A (AtSGT1a) (Suppressor of G2 allele of SKP1 homolog A)	SGT1A At4g23570 F9D16.40	Arabidopsis thaliana (Mouse-ear cress)	350		AT4G23570;
Q9SX31	reviewed	PERK9_ARATH	Proline-rich receptor-like protein kinase PERK9 (EC 2.7.11.1) (Proline-rich extensin-like receptor kinase 9) (AtPERK9)	PERK9 At1g68690 F24J5.8	Arabidopsis thaliana (Mouse-ear cress)	708		AT1G68690;
Q9XIM0	reviewed	MEE14_ARATH	CCG-binding protein 1 (AtCBP1) (Protein MATERNAL EFFECT EMBRYO ARREST 14)	MEE14 CBP1 At2g15890	Arabidopsis thaliana (Mouse-ear cress)	203	CBP1	AT2G15890;
Q9ZPY9	reviewed	P4KG4_ARATH	Phosphatidylinositol 4-kinase gamma 4 (AtPI4Kgamma4) (PI-4Kgamma4) (PI4K gamma 4) (EC 2.7.1.67) (Ubiquitin-like domain kinase gamma 4) (UbDK gamma 4)	PI4KG4 PI4KGAMMA4 UBDKGAMMA4 At2g46500 F11C10.19 F13A10.3	Arabidopsis thaliana (Mouse-ear cress)	566	PI4KGAMMA4 UBDKGAMMA4	AT2G46500;
Q9ZQ94	reviewed	U73C5_ARATH	UDP-glycosyltransferase 73C5 (EC 2.4.1.-) (Cytokinin-O-glucosyltransferase 3) (Deoxynivalenol-glucosyl-transferase 1) (Zeatin O-glucosyltransferase 3) (AtZOG3)	UGT73C5 DOGT1 ZOG3 At2g36800 F13K3.20	Arabidopsis thaliana (Mouse-ear cress)	495	DOGT1 ZOG3	AT2G36800;
Q9ZU51	reviewed	RHA2B_ARATH	E3 ubiquitin-protein ligase RHA2B (EC 2.3.2.27) (RING-H2 finger A2b) (RING-H2 zinc finger protein RHA2b) (RING-type E3 ubiquitin transferase RHA2B)	RHA2B At2g01150 F10A8.3	Arabidopsis thaliana (Mouse-ear cress)	147		AT2G01150;
Q9ZWM9	reviewed	RAV1_ARATH	AP2/ERF and B3 domain-containing transcription factor RAV1 (Ethylene-responsive transcription factor RAV1) (Protein RELATED TO ABI3/VP1 1)	RAV1 At1g13260 T6J4.2	Arabidopsis thaliana (Mouse-ear cress)	344		AT1G13260;
F4ID16	reviewed	NU98B_ARATH	Nuclear pore complex protein NUP98B (Nucleoporin 98B) (Nucleoporin autopeptidase)	NUP98B At1g59660 T30E16.23	Arabidopsis thaliana (Mouse-ear cress)	997		AT1G59660;
O04203	reviewed	HSPR2_ARATH	Nematode resistance protein-like HSPRO2 (AKINbetagamma-interacting protein 2) (Ortholog of sugar beet HS1 PRO-1 protein 2) (Protein Hs1pro-2)	HSPRO2 At2g40000 T28M21.16	Arabidopsis thaliana (Mouse-ear cress)	435		AT2G40000;
O22533	reviewed	ZAT6_ARATH	Zinc finger protein ZAT6 (COLD INDUCED ZINC FINGER PROTEIN 2)	ZAT6 CZF2 At5g04340 T19N18.70	Arabidopsis thaliana (Mouse-ear cress)	238	CZF2	AT5G04340;
O80683	reviewed	CAB25_ARATH	Calmodulin-binding protein 25 (AtCAMBP25) (VQ motif-containing protein 15) (AtVQ15)	CAMBP25 VQ15 At2g41010	Arabidopsis thaliana (Mouse-ear cress)	238	VQ15	AT2G41010;
O82647	reviewed	PDC1_ARATH	Pyruvate decarboxylase 1 (AtPDC1) (EC 4.1.1.1)	PDC1 At4g33070 F4I10.4	Arabidopsis thaliana (Mouse-ear cress)	607		AT4G33070;
P30187	reviewed	CML10_ARATH	Calmodulin-like protein 10 (22 kDa calmodulin-like calcium-binding protein) (CABP-22)	CML10 At2g41090 T3K9.14	Arabidopsis thaliana (Mouse-ear cress)	191		AT2G41090;
P82280	reviewed	RAV2_ARATH	AP2/ERF and B3 domain-containing transcription repressor RAV2 (Ethylene-responsive transcription factor RAV2) (Protein RELATED TO ABI3/VP1 2) (Protein RELATED TO APETALA2 8) (Protein TEMPRANILLO 2)	RAV2 RAP2-8 TEM2 At1g68840 F14K14.5 T6L1.3	Arabidopsis thaliana (Mouse-ear cress)	352	RAP2-8 TEM2	AT1G68840;
Q1PEX8	reviewed	CSTM5_ARATH	Protein CYSTEINE-RICH TRANSMEMBRANE MODULE 5 (AthCYSTM5)	CYSTM5 At2g32200 F22D22.5	Arabidopsis thaliana (Mouse-ear cress)	75		AT2G32200;
Q501E6	reviewed	FLOT1_ARATH	Flotillin-like protein 1 (AtFLOT1) (Nodulin-like protein 1)	FLOT1 At5g25250 F21J6.108	Arabidopsis thaliana (Mouse-ear cress)	470		AT5G25250;
Q84RQ9	reviewed	ARI12_ARATH	Probable E3 ubiquitin-protein ligase ARI12 (EC 2.3.2.31) (ARIADNE-like protein ARI12) (Protein ariadne homolog 12) (RING-type E3 ubiquitin transferase ARI12)	ARI12 At1g05880 T20M3.15	Arabidopsis thaliana (Mouse-ear cress)	496		AT1G05880;
Q8GRN0	reviewed	FLZ13_ARATH	FCS-Like Zinc finger 13	FLZ13 DUF581-5 At1g74940 F25A4.9 F9E10.21	Arabidopsis thaliana (Mouse-ear cress)	222	DUF581-5	AT1G74940;
Q8H115	reviewed	NA102_ARATH	NAC domain-containing protein 102 (ANAC102)	NAC102 At5g63790 MBK5.27	Arabidopsis thaliana (Mouse-ear cress)	312		AT5G63790;
Q8L471	reviewed	FLZ8_ARATH	FCS-Like Zinc finger 8	FLZ8 DUF581-10 At3g22550 F16J14.11	Arabidopsis thaliana (Mouse-ear cress)	267	DUF581-10	AT3G22550;
Q8L9W3	reviewed	ATL23_ARATH	E3 ubiquitin-protein ligase ATL23 (EC 2.3.2.27) (RING-H2 finger protein ATL23) (RING-type E3 ubiquitin transferase ATL23)	ATL23 At5g42200 MJC20.31	Arabidopsis thaliana (Mouse-ear cress)	163		AT5G42200;
Q8LBH4	reviewed	SPX1_ARATH	SPX domain-containing protein 1 (Protein SPX DOMAIN GENE 1) (AtSPX1)	SPX1 At5g20150 F5O24.40	Arabidopsis thaliana (Mouse-ear cress)	256		AT5G20150;
Q8W491	reviewed	U73B3_ARATH	UDP-glycosyltransferase 73B3 (EC 2.4.1.-) (Flavonol 3-O-glucosyltransferase UGT73B3) (EC 2.4.1.91)	UGT73B3 At4g34131 F28A23.120	Arabidopsis thaliana (Mouse-ear cress)	481		AT4G34131;
Q94CD4	reviewed	GILP_ARATH	GSH-induced LITAF domain protein (AtGILP)	GILP At5g13190 T19L5.5 T31B5_10	Arabidopsis thaliana (Mouse-ear cress)	134		AT5G13190;
Q9C6E4	reviewed	EXOL1_ARATH	Protein EXORDIUM-like 1 (PHOSPHATE-INDUCED 1)	EXL1 PHI-1 At1g35140 T32G9.32	Arabidopsis thaliana (Mouse-ear cress)	309	PHI-1	AT1G35140;
Q9C6M5	reviewed	RAVL1_ARATH	AP2/ERF and B3 domain-containing transcription repressor TEM1 (Protein TEMPRANILLO 1) (RAV1-like ethylene-responsive transcription factor TEM1)	TEM1 At1g25560 F2J7.3	Arabidopsis thaliana (Mouse-ear cress)	361		AT1G25560;
Q9FHQ3	reviewed	HS157_ARATH	15.7 kDa heat shock protein, peroxisomal (AtHsp15.7)	HSP15.7 At5g37670 K12B20.120	Arabidopsis thaliana (Mouse-ear cress)	137		AT5G37670;
Q9FIH9	reviewed	CML37_ARATH	Calcium-binding protein CML37 (Calmodulin-like protein 37)	CML37 At5g42380 MDH9.7	Arabidopsis thaliana (Mouse-ear cress)	185		AT5G42380;
Q9FJJ3	reviewed	SRO5_ARATH	Probable inactive poly [ADP-ribose] polymerase SRO5 (Protein SIMILAR TO RCD ONE 5)	SRO5 At5g62520 K19B1.13	Arabidopsis thaliana (Mouse-ear cress)	309		AT5G62520;
Q9FPE8	reviewed	HHO3_ARATH	Transcription factor HHO3 (MYB-domain transcription factor HHO3) (Protein HRS1 HOMOLOG 3)	HHO3 At1g25550 F2J7.21	Arabidopsis thaliana (Mouse-ear cress)	344		AT1G25550;
