Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
O23714	reviewed	PSB2A_ARATH	Proteasome subunit beta type-2-A (20S proteasome beta subunit D-1) (Proteasome component GB) (Proteasome subunit beta type-4)	PBD1 PRCGB At3g22630 F16J14.18	Arabidopsis thaliana (Mouse-ear cress)	204	PRCGB	AT3G22630;
O23717	reviewed	PSB5A_ARATH	Proteasome subunit beta type-5-A (EC 3.4.25.1) (20S proteasome beta subunit E-1) (Proteasome component E) (Proteasome epsilon-1 chain)	PBE1 PRCE At1g13060 F3F19.8	Arabidopsis thaliana (Mouse-ear cress)	274	PRCE	AT1G13060;
O24616	reviewed	PSA7B_ARATH	Proteasome subunit alpha type-7-B (20S proteasome alpha subunit D-2) (Proteasome component 6B) (Proteasome component 6C) (Proteasome subunit alpha type-4)	PAD2 PRC6B PRC6C PRS1 At5g66140 K2A18.22	Arabidopsis thaliana (Mouse-ear cress)	250	PRC6B PRC6C PRS1	AT5G66140;
O24633	reviewed	PSB2B_ARATH	Proteasome subunit beta type-2-B (20S proteasome beta subunit D-2) (Proteasome component GA) (Proteasome subunit beta type-4)	PBD2 PRCGA At4g14800 dl3440w FCAALL.135	Arabidopsis thaliana (Mouse-ear cress)	199	PRCGA	AT4G14800;
O48726	reviewed	RPN13_ARATH	26S proteasome regulatory subunit RPN13 (AtRPN13) (26S proteasome non-ATPase regulatory subunit 13)	RPN13 At2g26590 T9J22.26	Arabidopsis thaliana (Mouse-ear cress)	300		AT2G26590;
O81146	reviewed	PSA6A_ARATH	Proteasome subunit alpha type-6-A (20S proteasome subunit alpha A-1) (Proteasome component 1) (Proteasome subunit alpha type-1)	PAA1 PRC1 At5g35590 K2K18.4	Arabidopsis thaliana (Mouse-ear cress)	246	PRC1	AT5G35590;
O81147	reviewed	PSA6B_ARATH	Proteasome subunit alpha type-6-B (20S proteasome subunit alpha A-2) (Proteasome subunit alpha type-1)	PAA2 At2g05840 T6P5.4	Arabidopsis thaliana (Mouse-ear cress)	246		AT2G05840;
Q6XJG8	reviewed	PSD2B_ARATH	26S proteasome non-ATPase regulatory subunit 2 homolog B (26S proteasome regulatory subunit RPN1b) (AtRPN1b) (26S proteasome regulatory subunit S2 homolog B)	RPN1B At4g28470 F20O9.150	Arabidopsis thaliana (Mouse-ear cress)	891		AT4G28470;
Q7DLR9	reviewed	PSB4_ARATH	Proteasome subunit beta type-4 (20S proteasome beta subunit G-1) (Proteasome component H) (Proteasome subunit beta type-7)	PBG1 PRCH At1g56450 F13N6.3	Arabidopsis thaliana (Mouse-ear cress)	246	PRCH	AT1G56450;
Q7DLS1	reviewed	PSB7B_ARATH	Proteasome subunit beta type-7-B (EC 3.4.25.1) (20S proteasome beta subunit B-2) (Proteasome component FC) (Proteasome subunit beta type-2)	PBB2 PRCFC At5g40580 MNF13.10	Arabidopsis thaliana (Mouse-ear cress)	274	PRCFC	AT5G40580;
Q8LD27	reviewed	PSB6_ARATH	Proteasome subunit beta type-6 (EC 3.4.25.1) (20S proteasome beta subunit A-1) (Proteasome component D) (Proteasome subunit beta type-1)	PBA1 PRCD At4g31300 F8F16.120	Arabidopsis thaliana (Mouse-ear cress)	233	PRCD	AT4G31300;
Q8W4N3	reviewed	UBP2_ARATH	Ubiquitin carboxyl-terminal hydrolase 2 (EC 3.4.19.12) (Deubiquitinating enzyme 2) (AtUBP2) (Ubiquitin thioesterase 2) (Ubiquitin-specific-processing protease 2)	UBP2 At1g04860 F13M7.15	Arabidopsis thaliana (Mouse-ear cress)	961		AT1G04860;
Q93Y35	reviewed	PSMD6_ARATH	26S proteasome non-ATPase regulatory subunit 6 homolog (26S proteasome regulatory subunit RPN7) (AtRPN7) (26S proteasome regulatory subunit S10 homolog)	RPN7 At4g24820 F6I7.30	Arabidopsis thaliana (Mouse-ear cress)	387		AT4G24820;
Q94BQ2	reviewed	PRS8B_ARATH	26S proteasome regulatory subunit 8 homolog B (26S proteasome AAA-ATPase subunit RPT6b) (26S proteasome subunit 8 homolog B) (Regulatory particle triple-A ATPase subunit 6b)	RPT6B SUG1 At5g20000 F28I16.150	Arabidopsis thaliana (Mouse-ear cress)	419	SUG1	AT5G20000;
Q9C5U3	reviewed	PRS8A_ARATH	26S proteasome regulatory subunit 8 homolog A (26S proteasome AAA-ATPase subunit RPT6a) (26S proteasome subunit 8 homolog A) (Regulatory particle triple-A ATPase subunit 6a)	RPT6A SUG1 At5g19990 F28I16.140	Arabidopsis thaliana (Mouse-ear cress)	419	SUG1	AT5G19990;
Q9C774	reviewed	PSD7B_ARATH	26S proteasome non-ATPase regulatory subunit 7 homolog B (26S proteasome regulatory subunit RPN8b) (AtRPN8b) (Protein MATERNAL EFFECT EMBRYO ARREST 34)	RPN8B MEE34 At3g11270 F11B9.19	Arabidopsis thaliana (Mouse-ear cress)	310	MEE34	AT3G11270;
Q9FIB6	reviewed	PS12A_ARATH	26S proteasome non-ATPase regulatory subunit 12 homolog A (26S proteasome regulatory subunit RPN5a) (AtRPN5a) (26S proteasome regulatory subunit p55 homolog A) (Protein EMBRYO DEFECTIVE 2107) (Protein MARIPOSA)	RPN5A EMB2107 MSA At5g09900 MYH9.11	Arabidopsis thaliana (Mouse-ear cress)	442	EMB2107 MSA	AT5G09900;
Q9LIP2	reviewed	PSB5B_ARATH	Proteasome subunit beta type-5-B (EC 3.4.25.1) (20S proteasome beta subunit E-2) (Proteasome epsilon-2 chain)	PBE2 At3g26340 F20C19.6	Arabidopsis thaliana (Mouse-ear cress)	273		AT3G26340;
Q9LNU4	reviewed	PSD3A_ARATH	26S proteasome non-ATPase regulatory subunit 3 homolog A (26S proteasome regulatory subunit RPN3a) (AtRPN3a) (26S proteasome regulatory subunit S3 homolog A) (Protein EMBRYO DEFECTIVE 2719) (Protein HAPLESS 15)	RPN3A EMB2719 HAP15 At1g20200 T20H2.3	Arabidopsis thaliana (Mouse-ear cress)	488	EMB2719 HAP15	AT1G20200;
Q9LP45	reviewed	PSD11_ARATH	26S proteasome non-ATPase regulatory subunit 11 homolog (19S proteosome subunit 9) (AtS9) (26S proteasome regulatory subunit RPN6) (AtRPN6) (26S proteasome regulatory subunit S9 homolog)	RPN6 ATS9 RPN6A At1g29150 F28N24.15	Arabidopsis thaliana (Mouse-ear cress)	419	ATS9 RPN6A	AT1G29150;
Q9LQR8	reviewed	PSD3B_ARATH	26S proteasome non-ATPase regulatory subunit 3 homolog B (26S proteasome regulatory subunit RPN3b) (AtRPN3b) (26S proteasome regulatory subunit S3 homolog B)	RPN3B At1g75990 T4O12.21	Arabidopsis thaliana (Mouse-ear cress)	487		AT1G75990;
Q9LT08	reviewed	PSDE_ARATH	26S proteasome non-ATPase regulatory subunit 14 homolog (EC 3.4.19.-) (26S proteasome regulatory subunit RPN11) (AtRPN11)	RPN11 At5g23540 MQM1.19	Arabidopsis thaliana (Mouse-ear cress)	308		AT5G23540;
Q9MAK9	reviewed	PS10B_ARATH	26S proteasome regulatory subunit S10B homolog B (26S proteasome AAA-ATPase subunit RPT4b) (26S proteasome subunit S10B homolog B) (Regulatory particle triple-A ATPase subunit 4b)	RPT4B At1g45000 F27F5.8	Arabidopsis thaliana (Mouse-ear cress)	399		AT1G45000;
Q9MAT0	reviewed	PSD1B_ARATH	26S proteasome non-ATPase regulatory subunit 1 homolog B (26S proteasome regulatory subunit RPN2b) (AtRPN2b) (26S proteasome regulatory subunit S1 homolog B)	RPN2B At1g04810 F13M7.20	Arabidopsis thaliana (Mouse-ear cress)	1001		AT1G04810;
Q9SEI3	reviewed	PS10A_ARATH	26S proteasome regulatory subunit 10B homolog A (26S proteasome AAA-ATPase subunit RPT4a) (26S proteasome subunit 10B homolog A) (Regulatory particle triple-A ATPase subunit 4a)	RPT4A At5g43010 MBD2.21	Arabidopsis thaliana (Mouse-ear cress)	399		AT5G43010;
Q9SEI4	reviewed	PRS6B_ARATH	26S proteasome regulatory subunit 6B homolog (26S protease subunit 6B homolog) (26S proteasome AAA-ATPase subunit RPT3) (Protein BMAA insensitive morphology 409) (Regulatory particle triple-A ATPase subunit 3)	RPT3 BIM409 At5g58290 MCK7.16	Arabidopsis thaliana (Mouse-ear cress)	408	BIM409	AT5G58290;
Q9SSB4	reviewed	PRS7B_ARATH	26S proteasome regulatory subunit 7 homolog B (26S proteasome AAA-ATPase subunit RPT1b) (26S proteasome subunit 7 homolog B) (Regulatory particle triple-A ATPase subunit 1b)	RPT1B At1g53780 T18A20.2	Arabidopsis thaliana (Mouse-ear cress)	464		AT1G53780;
Q9SSB5	reviewed	PRS7A_ARATH	26S proteasome regulatory subunit 7 homolog A (26S proteasome AAA-ATPase subunit RPT1a) (26S proteasome subunit 7 homolog A) (Regulatory particle triple-A ATPase subunit 1a)	RPT1A At1g53750 F22G10.2 T18A20.1	Arabidopsis thaliana (Mouse-ear cress)	426		AT1G53750;
Q9XI05	reviewed	PSB3A_ARATH	Proteasome subunit beta type-3-A (20S proteasome beta subunit C-1) (Proteasome component T)	PBC1 PRCT At1g21720 F8K7.15	Arabidopsis thaliana (Mouse-ear cress)	204	PRCT	AT1G21720;
A0A7G2EPP1	unreviewed	A0A7G2EPP1_ARATH	Uridine kinase (EC 2.7.1.48)	AT9943_LOCUS12204	Arabidopsis thaliana (Mouse-ear cress)	727		
B3H6B0	unreviewed	B3H6B0_ARATH	26S proteasome regulatory subunit, putative (RPN5)	EMB2107 EMBRYO DEFECTIVE 2107 MARIPOSA MSA MYH9.11 MYH9_11 RPN5A At5g09900	Arabidopsis thaliana (Mouse-ear cress)	462	EMBRYO DEFECTIVE 2107 MARIPOSA MSA MYH9.11 MYH9_11 RPN5A	AT5G09900;
F4JC97	reviewed	PSME4_ARATH	Proteasome activator subunit 4 (Proteasome activator PA200)	PA200 At3g13330 MDC11.16	Arabidopsis thaliana (Mouse-ear cress)	1811		AT3G13330;
F4JIF9	unreviewed	F4JIF9_ARATH	Proteasome subunit beta	PBD2 20S proteasome beta subunit D2 DL3440W At4g14800 FCAALL.135	Arabidopsis thaliana (Mouse-ear cress)	215	20S proteasome beta subunit D2 DL3440W	AT4G14800;
F4JJE5	reviewed	PSA4B_ARATH	Putative proteasome subunit alpha type-4-B (20S proteasome alpha subunit C-2) (Proteasome subunit alpha type-3)	PAC2 At4g15165 dl3625w FCAALL.211	Arabidopsis thaliana (Mouse-ear cress)	208		AT4G15165;
O48844	reviewed	PSD1A_ARATH	26S proteasome non-ATPase regulatory subunit 1 homolog A (26S proteasome regulatory subunit RPN2a) (AtRPN2a) (26S proteasome regulatory subunit S1 homolog A)	RPN2A At2g32730 F24L7.13	Arabidopsis thaliana (Mouse-ear cress)	1004		AT2G32730;
O81153	reviewed	PSB3B_ARATH	Proteasome subunit beta type-3-B (20S proteasome beta subunit C-2)	PBC2 At1g77440 T5M16.3	Arabidopsis thaliana (Mouse-ear cress)	204		AT1G77440;
Q8GYA6	reviewed	PS13B_ARATH	26S proteasome non-ATPase regulatory subunit 13 homolog B (26S proteasome regulatory subunit RPN9b) (AtRNP9b) (26S proteasome regulatory subunit S11 homolog B)	RPN9B At4g19006 F13C5.4	Arabidopsis thaliana (Mouse-ear cress)	386		AT4G19006;
Q8L4A7	reviewed	PSA2B_ARATH	Proteasome subunit alpha type-2-B (20S proteasome alpha subunit B-2)	PAB2 At1g79210 YUP8H12R.19	Arabidopsis thaliana (Mouse-ear cress)	235		AT1G79210;
Q8RWF0	reviewed	PS13A_ARATH	26S proteasome non-ATPase regulatory subunit 13 homolog A (26S proteasome regulatory subunit RPN9a) (AtRNP9a) (26S proteasome regulatory subunit S11 homolog A)	RPN9A At5g45620 MRA19.2	Arabidopsis thaliana (Mouse-ear cress)	386		AT5G45620;
Q9FHY0	reviewed	PSD8B_ARATH	Putative 26S proteasome non-ATPase regulatory subunit 8 homolog B (26S proteasome regulatory subunit RPN12b) (AtRPN12b) (26S proteasome regulatory subunit S14 homolog B)	RPN12B At5g42040 MJC20.14	Arabidopsis thaliana (Mouse-ear cress)	233		AT5G42040;
Q9FL96	reviewed	SEM12_ARATH	Protein DSS1 HOMOLOG ON CHROMOSOME V (AtDSS1(V)) (Probable 26S proteasome complex subunit sem1-2)	DSS1(V) At5g45010 K21C13.20	Arabidopsis thaliana (Mouse-ear cress)	73		AT5G45010;
Q9M330	reviewed	PSMF1_ARATH	Probable proteasome inhibitor	At3g53970 F5K20_270	Arabidopsis thaliana (Mouse-ear cress)	302		AT3G53970;
Q9XIR8	reviewed	SEM11_ARATH	Protein DELETION OF SUV3 SUPPRESSOR 1(I) (AtDSS1(I)) (Probable 26S proteasome complex subunit sem1-1)	DSS1(I) At1g64750 F13O11.6	Arabidopsis thaliana (Mouse-ear cress)	74		AT1G64750;
A0A178U8E1	unreviewed	A0A178U8E1_ARATH	Proteasome subunit alpha type	AXX17_At5g32760 AN1_LOCUS23737 C24_LOCUS23586	Arabidopsis thaliana (Mouse-ear cress)	246		
A0A178U901	unreviewed	A0A178U901_ARATH	AAA+ ATPase domain-containing protein	AXX17_At5g19950 AN1_LOCUS22800 C24_LOCUS22685	Arabidopsis thaliana (Mouse-ear cress)	419		
A0A178UFX8	unreviewed	A0A178UFX8_ARATH	Proteasome subunit alpha type	AXX17_At5g40700 C24_LOCUS24294	Arabidopsis thaliana (Mouse-ear cress)	278		
A0A178UKG7	unreviewed	A0A178UKG7_ARATH	Proteasome subunit beta	AXX17_At5g38300 AN1_LOCUS24230 C24_LOCUS24053	Arabidopsis thaliana (Mouse-ear cress)	274		
A0A178UMI1	unreviewed	A0A178UMI1_ARATH	Proteasome subunit alpha type	AXX17_At5g66070 C24_LOCUS26773	Arabidopsis thaliana (Mouse-ear cress)	250		
A0A178UV78	unreviewed	A0A178UV78_ARATH	26S proteasome non-ATPase regulatory subunit 2 homolog	AXX17_At4g32780	Arabidopsis thaliana (Mouse-ear cress)	891		
A0A178UVU0	unreviewed	A0A178UVU0_ARATH	Proteasome subunit beta	AXX17_At4g17120 AN1_LOCUS18132 C24_LOCUS18013	Arabidopsis thaliana (Mouse-ear cress)	199		
A0A178V2B3	unreviewed	A0A178V2B3_ARATH	Proteasome subunit beta	AXX17_At4g35830 AN1_LOCUS19933 C24_LOCUS19827	Arabidopsis thaliana (Mouse-ear cress)	233		
A0A178V2X9	unreviewed	A0A178V2X9_ARATH	Proteasome subunit alpha type	AXX17_At4g17600 AT9943_LOCUS15655	Arabidopsis thaliana (Mouse-ear cress)	250		
A0A178V3V3	unreviewed	A0A178V3V3_ARATH	(thale cress) hypothetical protein (RPT2a)	AXX17_At4g33370 AN1_LOCUS19693 AT9943_LOCUS17000 C24_LOCUS19586	Arabidopsis thaliana (Mouse-ear cress)	443		
A0A178V6R9	unreviewed	A0A178V6R9_ARATH	Proteasome subunit beta	AXX17_At3g55190 AN1_LOCUS16463 AT9943_LOCUS14160 C24_LOCUS16345	Arabidopsis thaliana (Mouse-ear cress)	223		
A0A178VCF7	unreviewed	A0A178VCF7_ARATH	Proteasome subunit beta	AXX17_At3g29940 AN1_LOCUS14245 C24_LOCUS14085	Arabidopsis thaliana (Mouse-ear cress)	273		
A0A178VCX2	unreviewed	A0A178VCX2_ARATH	Proteasome subunit alpha type	AXX17_At3g14880 AT9943_LOCUS11012 C24_LOCUS12626	Arabidopsis thaliana (Mouse-ear cress)	237		
A0A178VFG8	unreviewed	A0A178VFG8_ARATH	Proteasome subunit beta	AXX17_At3g28560 AN1_LOCUS14115 C24_LOCUS13953	Arabidopsis thaliana (Mouse-ear cress)	273		
A0A178VJ65	unreviewed	A0A178VJ65_ARATH	Proteasome subunit alpha type	AXX17_At3g23780 AN1_LOCUS13656 AT9943_LOCUS11728 C24_LOCUS13495	Arabidopsis thaliana (Mouse-ear cress)	250		
A0A178VMP5	unreviewed	A0A178VMP5_ARATH	Proteasome subunit beta	AXX17_At3g24390 AN1_LOCUS13714 AT9943_LOCUS11779 C24_LOCUS13555	Arabidopsis thaliana (Mouse-ear cress)	204		
A0A178VPE4	unreviewed	A0A178VPE4_ARATH	Proteasome subunit alpha type	AXX17_At3g45530 AN1_LOCUS15486 AT9943_LOCUS13318 C24_LOCUS15369	Arabidopsis thaliana (Mouse-ear cress)	250		
A0A178VUX1	unreviewed	A0A178VUX1_ARATH	Proteasome subunit alpha type	AXX17_At2g04910 AN1_LOCUS7593 C24_LOCUS7467	Arabidopsis thaliana (Mouse-ear cress)	246		
A0A178VXR9	unreviewed	A0A178VXR9_ARATH	Proteasome subunit alpha type	AXX17_At2g22920 AN1_LOCUS9096 AT9943_LOCUS7798 C24_LOCUS8946	Arabidopsis thaliana (Mouse-ear cress)	249		
A0A178VZ49	unreviewed	A0A178VZ49_ARATH	26S proteasome non-ATPase regulatory subunit 1 homolog	AXX17_At2g29090 AT9943_LOCUS8309	Arabidopsis thaliana (Mouse-ear cress)	1004		
A0A178VZC8	unreviewed	A0A178VZC8_ARATH	26S proteasome non-ATPase regulatory subunit 2 homolog	AXX17_At2g15920 AN1_LOCUS8420 AT9943_LOCUS7229 C24_LOCUS8271	Arabidopsis thaliana (Mouse-ear cress)	891		
A0A178W2F8	unreviewed	A0A178W2F8_ARATH	Proteasome subunit alpha type	AXX17_At1g73950 AN1_LOCUS6970 AT9943_LOCUS5897 C24_LOCUS6856	Arabidopsis thaliana (Mouse-ear cress)	235		
A0A178W2Z6	unreviewed	A0A178W2Z6_ARATH	AAA+ ATPase domain-containing protein	AXX17_At1g40670 AN1_LOCUS3783 C24_LOCUS3677	Arabidopsis thaliana (Mouse-ear cress)	399		
A0A178W3Q0	unreviewed	A0A178W3Q0_ARATH	Proteasome subunit alpha type	AXX17_At1g41200	Arabidopsis thaliana (Mouse-ear cress)	277		
A0A178W7J8	unreviewed	A0A178W7J8_ARATH	PCI domain-containing protein	AXX17_At1g70440 AN1_LOCUS6636	Arabidopsis thaliana (Mouse-ear cress)	487		
A0A178W977	unreviewed	A0A178W977_ARATH	Proteasome subunit alpha type	AXX17_At1g48310 AT9943_LOCUS3845 C24_LOCUS4398	Arabidopsis thaliana (Mouse-ear cress)	237		
A0A178W9X1	unreviewed	A0A178W9X1_ARATH	AAA+ ATPase domain-containing protein	AXX17_At1g48210	Arabidopsis thaliana (Mouse-ear cress)	346		
A0A178WA13	unreviewed	A0A178WA13_ARATH	Proteasome subunit alpha type	AXX17_At1g17250 AN1_LOCUS1779 AT9943_LOCUS1420 C24_LOCUS1693	Arabidopsis thaliana (Mouse-ear cress)	235		
A0A178WAU4	unreviewed	A0A178WAU4_ARATH	AAA+ ATPase domain-containing protein	AXX17_At1g48210	Arabidopsis thaliana (Mouse-ear cress)	349		
A0A178WCQ3	unreviewed	A0A178WCQ3_ARATH	Proteasome subunit beta	AXX17_At1g13480 AN1_LOCUS1416 AT9943_LOCUS1113	Arabidopsis thaliana (Mouse-ear cress)	274		
A0A178WEG0	unreviewed	A0A178WEG0_ARATH	26S proteasome non-ATPase regulatory subunit 1 homolog	AXX17_At1g04140	Arabidopsis thaliana (Mouse-ear cress)	1001		
A0A178WJT5	unreviewed	A0A178WJT5_ARATH	Proteasome subunit beta	AXX17_At1g51160 AN1_LOCUS4794 C24_LOCUS4680	Arabidopsis thaliana (Mouse-ear cress)	246		
A0A178WJZ7	unreviewed	A0A178WJZ7_ARATH	Proteasome subunit beta	AXX17_At1g22810 AT9943_LOCUS1893 C24_LOCUS2222	Arabidopsis thaliana (Mouse-ear cress)	204		
A0A1P8AX55	unreviewed	A0A1P8AX55_ARATH	20S proteasome alpha subunit G1	PAG1 20S PROTEASOME SUBUNIT PAG1 At2g27020 T20P8.7 T20P8_7	Arabidopsis thaliana (Mouse-ear cress)	351	20S PROTEASOME SUBUNIT PAG1	AT2G27020;
A0A1P8B073	unreviewed	A0A1P8B073_ARATH	Proteasome subunit alpha type	PAA2 20S proteasome subunit PAA2 At2g05840 T6P5.4 T6P5_4	Arabidopsis thaliana (Mouse-ear cress)	205	20S proteasome subunit PAA2	AT2G05840;
A0A1P8BA81	unreviewed	A0A1P8BA81_ARATH	26S proteasome regulatory subunit	MTI20.21 MTI20_21 At5g57950	Arabidopsis thaliana (Mouse-ear cress)	256	MTI20_21	AT5G57950;
A0A384KQL4	unreviewed	A0A384KQL4_ARATH	26S proteasome complex subunit SEM1	AXX17_At5g43210 AN1_LOCUS24716 AT9943_LOCUS21319 C24_LOCUS24550	Arabidopsis thaliana (Mouse-ear cress)	73		
A0A384KR55	unreviewed	A0A384KR55_ARATH	26S proteasome complex subunit SEM1	AXX17_At1g58340 AT9943_LOCUS4620	Arabidopsis thaliana (Mouse-ear cress)	74		
A0A5S9SMG8	unreviewed	A0A5S9SMG8_ARATH	26S proteasome non-ATPase regulatory subunit 1 homolog	C24_LOCUS438	Arabidopsis thaliana (Mouse-ear cress)	1001		
